,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,57.67,79.91,69.08,67.23,120.83,125.77,,,,,
low,52.83,51.35,51.9,32.38,60.9,65.4,,,,,
change,-0.006600000000000001,0.024900000000000002,0.1213,-0.015300000000000001,0.7735,-0.31670000000000004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,619.0,550.0,591.0,593.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1006.0,1094.0,1114.0,1124.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-22.0,-22.0,-23.0,-22.0,Balance Sheet
"Total Receivables, Net",,,,,,,985.0,1072.0,1092.0,1101.0,Balance Sheet
Prepaid Expenses,,,,,,,70.0,84.0,73.0,60.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,595.0,566.0,505.0,495.0,Balance Sheet
Total Current Assets,,,,,,,2269.0,2272.0,2261.0,2250.0,Balance Sheet
Buildings,,,,,,,165.0,166.0,165.0,164.0,Balance Sheet
Machinery/Equipment,,,,,,,403.0,409.0,417.0,373.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,322.0,320.0,310.0,293.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,891.0,896.0,892.0,830.0,Balance Sheet
Accumulated Depreciation,,,,,,,-568.0,-573.0,-572.0,-525.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,322.0,323.0,319.0,305.0,Balance Sheet
"Goodwill, Net",,,,,,,223.0,223.0,222.0,221.0,Balance Sheet
Intangibles - Net,,,,,,,3.0,3.0,3.0,2.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,135.0,130.0,129.0,132.0,Balance Sheet
Total Assets,,,,,,,2952.0,2951.0,2934.0,2911.0,Balance Sheet
Payable/Accrued,,,,,,,184.0,169.0,175.0,153.0,Balance Sheet
Accrued Expenses,,,,,,,1159.0,1081.0,1070.0,1070.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,,,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,16.0,39.0,22.0,11.0,Balance Sheet
Total Current Liabilities,,,,,,,1359.0,1289.0,1267.0,1234.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,213.0,209.0,199.0,185.0,Balance Sheet
Total Liabilities,,,,,,,1571.0,1498.0,1466.0,1420.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1236.0,1251.0,1265.0,1280.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,168.0,225.0,250.0,283.0,Balance Sheet
"Other Equity, Total",,,,,,,-23.0,-24.0,-48.0,-72.0,Balance Sheet
Total Equity,,,,,,,1381.0,1453.0,1468.0,1491.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2952.0,2951.0,2934.0,2911.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,111.0,111.0,110.0,108.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1770.0,1815.0,1863.0,1833.0,Income Statement
"Cost of Revenue, Total",,,,,,,1026.0,1043.0,1047.0,1046.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,545.0,514.0,509.0,549.0,Income Statement
Depreciation/Amortization,,,,,,,1.0,0.0,0.0,0.0,Income Statement
"Inter/Invest Inc, Operating",,,,,,,-23.0,30.0,66.0,15.0,Income Statement
Total Operating Expense,,,,,,,1548.0,1588.0,1623.0,1610.0,Income Statement
Total Operating Income,,,,,,,222.0,227.0,240.0,223.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,0.0,0.0,1.0,2.0,Income Statement
Income Before Tax,,,,,,,222.0,227.0,241.0,226.0,Income Statement
Income Tax - Total,,,,,,,54.0,59.0,65.0,59.0,Income Statement
Income After Tax,,,,,,,168.0,168.0,176.0,166.0,Income Statement
