,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,88.0,114.5,102.09,151.33,275.94,184.07,,,,,
low,75.21,56.59,62.47,50.0,143.02,58.0,,,,,
change,-0.077,0.0734,0.1282,0.5036,0.2395,-0.6613,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,224.0,173.0,172.0,161.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,29.0,27.0,29.0,28.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,29.0,28.0,29.0,28.0,Balance Sheet
Other Receivables,,,,,,,6.0,7.0,7.0,7.0,Balance Sheet
"Total Receivables, Net",,,,,,,36.0,35.0,36.0,35.0,Balance Sheet
Invent. - Finished Goods,,,,,,,30.0,31.0,33.0,35.0,Balance Sheet
Invent. - Work In Progress,,,,,,,4.0,5.0,4.0,3.0,Balance Sheet
Invent. - Raw Materials,,,,,,,16.0,20.0,19.0,19.0,Balance Sheet
Total Inventory,,,,,,,49.0,55.0,56.0,57.0,Balance Sheet
Prepaid Expenses,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,6.0,5.0,4.0,4.0,Balance Sheet
Total Current Assets,,,,,,,320.0,273.0,273.0,263.0,Balance Sheet
Buildings,,,,,,,22.0,23.0,22.0,22.0,Balance Sheet
Land/Improvements,,,,,,,3.0,2.0,2.0,2.0,Balance Sheet
Machinery/Equipment,,,,,,,45.0,45.0,45.0,44.0,Balance Sheet
Construction in Progress,,,,,,,0.0,0.0,0.0,1.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,7.0,11.0,10.0,9.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,77.0,81.0,79.0,77.0,Balance Sheet
Accumulated Depreciation,,,,,,,-39.0,-40.0,-39.0,-39.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,39.0,42.0,40.0,38.0,Balance Sheet
"Goodwill, Net",,,,,,,119.0,140.0,135.0,130.0,Balance Sheet
Intangibles - Gross,,,,,,,71.0,89.0,85.0,80.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-15.0,-17.0,-19.0,-20.0,Balance Sheet
Intangibles - Net,,,,,,,57.0,72.0,66.0,60.0,Balance Sheet
Long Term Investments,,,,,,,5.0,5.0,5.0,4.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,40.0,43.0,40.0,45.0,Balance Sheet
Other Long Term Assets,,,,,,,5.0,6.0,6.0,6.0,Balance Sheet
Total Assets,,,,,,,604.0,602.0,587.0,570.0,Balance Sheet
Accounts Payable,,,,,,,15.0,12.0,12.0,15.0,Balance Sheet
Accrued Expenses,,,,,,,13.0,13.0,15.0,9.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,7.0,6.0,6.0,5.0,Balance Sheet
Income Taxes Payable,,,,,,,4.0,4.0,3.0,2.0,Balance Sheet
Other Current Liabilities,,,,,,,5.0,6.0,4.0,6.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,16.0,15.0,12.0,12.0,Balance Sheet
Total Current Liabilities,,,,,,,44.0,41.0,39.0,37.0,Balance Sheet
Long Term Debt,,,,,,,100.0,100.0,100.0,98.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,100.0,100.0,100.0,98.0,Balance Sheet
Total Debt,,,,,,,100.0,101.0,101.0,98.0,Balance Sheet
Deferred Income Tax,,,,,,,13.0,17.0,16.0,15.0,Balance Sheet
"Other Liabilities, Total",,,,,,,11.0,15.0,13.0,12.0,Balance Sheet
Total Liabilities,,,,,,,168.0,173.0,170.0,162.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,579.0,585.0,590.0,593.0,Balance Sheet
