,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,50.8,53.7,38.15,59.5,68.07,60.44,,,,,
low,45.0,23.52,23.89,12.0,45.05,32.18,,,,,
change,0.0667,-0.49950000000000006,0.4696,0.5186,-0.0788,0.1352,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,246.0,184.0,193.0,198.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,229.0,274.0,276.0,250.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-4.0,-4.0,-4.0,-4.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,225.0,270.0,272.0,246.0,Balance Sheet
Other Receivables,,,,,,,12.0,10.0,24.0,34.0,Balance Sheet
"Total Receivables, Net",,,,,,,236.0,280.0,295.0,280.0,Balance Sheet
Invent. - Finished Goods,,,,,,,117.0,118.0,120.0,126.0,Balance Sheet
Invent. - Work In Progress,,,,,,,27.0,30.0,31.0,30.0,Balance Sheet
Invent. - Raw Materials,,,,,,,124.0,161.0,165.0,167.0,Balance Sheet
Total Inventory,,,,,,,268.0,308.0,316.0,324.0,Balance Sheet
Prepaid Expenses,,,,,,,40.0,40.0,37.0,40.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,377.0,383.0,0.0,0.0,Balance Sheet
Total Current Assets,,,,,,,1168.0,1195.0,841.0,841.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,326.0,323.0,316.0,304.0,Balance Sheet
"Goodwill, Net",,,,,,,1564.0,1556.0,1521.0,1491.0,Balance Sheet
Intangibles - Gross,,,,,,,1314.0,1305.0,1274.0,1247.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-257.0,-269.0,-276.0,-284.0,Balance Sheet
Intangibles - Net,,,,,,,1057.0,1036.0,998.0,963.0,Balance Sheet
Other Long Term Assets,,,,,,,14.0,13.0,17.0,17.0,Balance Sheet
Total Assets,,,,,,,4131.0,4125.0,3694.0,3618.0,Balance Sheet
Accounts Payable,,,,,,,173.0,179.0,184.0,175.0,Balance Sheet
Accrued Expenses,,,,,,,173.0,154.0,159.0,169.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,11.0,13.0,16.0,18.0,Balance Sheet
Income Taxes Payable,,,,,,,6.0,13.0,4.0,5.0,Balance Sheet
Discontinued Operations,,,,,,,53.0,53.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,59.0,66.0,4.0,5.0,Balance Sheet
Total Current Liabilities,,,,,,,417.0,412.0,362.0,367.0,Balance Sheet
Long Term Debt,,,,,,,1401.0,1391.0,1070.0,1038.0,Balance Sheet
Capital Lease Obligations,,,,,,,,0.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,1401.0,1391.0,1070.0,1038.0,Balance Sheet
Total Debt,,,,,,,1412.0,1404.0,1086.0,1056.0,Balance Sheet
Deferred Income Tax,,,,,,,251.0,243.0,250.0,244.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,30.0,29.0,28.0,26.0,Balance Sheet
Other LT Liabilities,,,,,,,48.0,42.0,41.0,37.0,Balance Sheet
"Other Liabilities, Total",,,,,,,78.0,72.0,68.0,63.0,Balance Sheet
Total Liabilities,,,,,,,2146.0,2118.0,1750.0,1712.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1718.0,1718.0,1723.0,1724.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,278.0,317.0,338.0,365.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-11.0,-29.0,-116.0,-185.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Comprehensive Income,,,,,,,0.0,,,,Balance Sheet
"Other Equity, Total",,,,,,,-11.0,-29.0,-116.0,-184.0,Balance Sheet
Total Equity,,,,,,,1985.0,2007.0,1944.0,1906.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,4131.0,4125.0,3694.0,3618.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,65.0,65.0,65.0,65.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,470.0,512.0,498.0,466.0,Income Statement
"Cost of Revenue, Total",,,,,,,312.0,331.0,325.0,298.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,89.0,85.0,87.0,84.0,Income Statement
Labor & Related Expense,,,,,,,5.0,4.0,4.0,4.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,94.0,89.0,91.0,88.0,Income Statement
Research & Development,,,,,,,16.0,18.0,16.0,15.0,Income Statement
Restructuring Charge,,,,,,,1.0,0.0,1.0,4.0,Income Statement
Impair-Assets Held for Use,,,,,,,142.0,6.0,2.0,3.0,Income Statement
Unusual Expense (Income),,,,,,,143.0,7.0,3.0,7.0,Income Statement
Total Operating Expense,,,,,,,565.0,444.0,434.0,408.0,Income Statement
Total Operating Income,,,,,,,-95.0,68.0,64.0,59.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-45.0,-11.0,-12.0,-14.0,Income Statement
"Other, Net",,,,,,,2.0,0.0,2.0,1.0,Income Statement
Income Before Tax,,,,,,,-138.0,56.0,54.0,46.0,Income Statement
Income Tax - Total,,,,,,,-51.0,12.0,28.0,12.0,Income Statement
Income After Tax,,,,,,,-88.0,45.0,26.0,34.0,Income Statement
Net Inc Before Extra Items,,,,,,,-88.0,45.0,26.0,34.0,Income Statement
Total Net Income,,,,,,,-88.0,45.0,26.0,34.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-88.0,45.0,26.0,34.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-88.0,45.0,26.0,34.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,65.0,65.0,65.0,65.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-1.35,0.69,0.4,0.52,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-1.35,0.69,0.4,0.52,Income Statement
Diluted Weighted Average Shares,,,,,,,65.0,65.0,65.0,65.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-1.35,0.69,0.4,0.51,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-1.35,0.69,0.4,0.51,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.08,0.08,0.09,0.09,Income Statement
Gross Divid - Common Stock,,,,,,,5.0,5.0,6.0,6.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,13.0,10.0,10.0,10.0,Income Statement
Total Special Items,,,,,,,158.0,7.0,3.0,7.0,Income Statement
Normalzd Income Before Tax,,,,,,,20.0,63.0,57.0,52.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,55.0,1.0,1.0,2.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,5.0,13.0,29.0,14.0,Income Statement
Normalized Income After Tax,,,,,,,15.0,50.0,28.0,39.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,15.0,50.0,28.0,39.0,Income Statement
Basic Normalized EPS,,,,,,,0.24,0.77,0.42,0.59,Income Statement
Diluted Normalized EPS,,,,,,,0.24,0.77,0.42,0.59,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,27700.0,44800.0,71100.0,104700.0,Cash Flow
Depreciation/Depletion,,,,,,,51900.0,10200.0,20100.0,29600.0,Cash Flow
Amortization,,,,,,,70400.0,14000.0,27800.0,41400.0,Cash Flow
Deferred Taxes,,,,,,,-82100.0,-4400.0,8100.0,8100.0,Cash Flow
Unusual Items,,,,,,,157500.0,5800.0,7400.0,10400.0,Cash Flow
Other Non-Cash Items,,,,,,,47300.0,3900.0,10000.0,13200.0,Cash Flow
Non-Cash Items,,,,,,,204800.0,9700.0,17400.0,23600.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,82300.0,11500.0,49400.0,71700.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,49300.0,4900.0,22600.0,30300.0,Cash Flow
Accounts Receivable,,,,,,,4400.0,-56500.0,-68000.0,-48300.0,Cash Flow
Inventories,,,,,,,-67400.0,-37900.0,-58400.0,-72400.0,Cash Flow
Payable/Accrued,,,,,,,37000.0,-6300.0,12500.0,25700.0,Cash Flow
Changes in Working Capital,,,,,,,-55700.0,-99200.0,-137300.0,-134900.0,Cash Flow
Total Cash from Operations,,,,,,,217000.0,-24900.0,7200.0,72500.0,Cash Flow
Capital Expenditures,,,,,,,-40600.0,-17800.0,-30600.0,-42700.0,Cash Flow
Acquisition of Business,,,,,,,-125200.0,,-600.0,-100.0,Cash Flow
Sale of Business,,,,,,,0.0,,325900.0,325900.0,Cash Flow
Sale of Fixed Assets,,,,,,,2200.0,,,0.0,Cash Flow
Sale/Maturity of Investment,,,,,,,0.0,,,,Cash Flow
"Investment, Net",,,,,,,0.0,,,,Cash Flow
Purchase of Investments,,,,,,,,,-4600.0,-4600.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-123000.0,,320700.0,321200.0,Cash Flow
Total Cash from Investing,,,,,,,-163600.0,-17800.0,290100.0,278500.0,Cash Flow
Financing Cash Flow Items,,,,,,,-9200.0,-4100.0,-4100.0,-6100.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-18300.0,-5200.0,-10500.0,-16400.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,2200.0,,0.0,0.0,Cash Flow
Long Term Debt Issued,,,,,,,1010000.0,,15000.0,15000.0,Cash Flow
Long Term Debt Reduction,,,,,,,-1035000.0,-7500.0,-340000.0,-368900.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-27200.0,-7800.0,-325400.0,-354600.0,Cash Flow
Total Cash From Financing,,,,,,,-52500.0,-17100.0,-340000.0,-377100.0,Cash Flow
Foreign Exchange Effects,,,,,,,-9200.0,-2600.0,-10500.0,-21800.0,Cash Flow
Net Change in Cash,,,,,,,-8300.0,-62400.0,-53200.0,-47900.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,254400.0,246100.0,246100.0,246100.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,246100.0,183700.0,192900.0,198200.0,Cash Flow
"Depreciation, Supplemental",,,,,,,51900.0,10200.0,20100.0,29600.0,Cash Flow
Free Cash Flow,,,,,,,176400.0,-42700.0,-23400.0,29800.0,
FCF Growth,,,,,,,,-1.242063492063492,-0.4519906323185011,-2.2735042735042734,
