,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,33.72,41.48,55.5,59.24,60.32,48.75,,,,,
low,30.63,19.61,21.27,28.9,40.67,29.55,,,,,
change,-0.0434,-0.3066,1.41,-0.0366,-0.0897,-0.1336,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-01 00:00:00,2022-07-01 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,39.0,23.0,32.0,144.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,344.0,372.0,370.0,680.0,Balance Sheet
Other Receivables,,,,,,,5.0,6.0,5.0,10.0,Balance Sheet
"Total Receivables, Net",,,,,,,349.0,378.0,375.0,691.0,Balance Sheet
Prepaid Expenses,,,,,,,21.0,26.0,26.0,74.0,Balance Sheet
Restricted Cash - Current,,,,,,,0.0,,3.0,3.0,Balance Sheet
Other Current Assets,,,,,,,15.0,11.0,11.0,12.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,15.0,11.0,14.0,16.0,Balance Sheet
Total Current Assets,,,,,,,423.0,438.0,447.0,925.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,67.0,66.0,63.0,128.0,Balance Sheet
"Goodwill, Net",,,,,,,322.0,322.0,322.0,1538.0,Balance Sheet
Intangibles - Gross,,,,,,,86.0,86.0,86.0,608.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-19.0,-21.0,-24.0,-48.0,Balance Sheet
Intangibles - Net,,,,,,,67.0,64.0,62.0,560.0,Balance Sheet
Long Term Investments,,,,,,,,5.0,7.0,6.0,Balance Sheet
Other Long Term Assets,,,,,,,10.0,5.0,5.0,12.0,Balance Sheet
Total Assets,,,,,,,889.0,900.0,906.0,3168.0,Balance Sheet
Accounts Payable,,,,,,,213.0,235.0,244.0,386.0,Balance Sheet
Accrued Expenses,,,,,,,135.0,114.0,131.0,320.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,10.0,10.0,10.0,12.0,Balance Sheet
Total Current Liabilities,,,,,,,358.0,360.0,385.0,718.0,Balance Sheet
Total Long Term Debt,,,,,,,94.0,108.0,79.0,1287.0,Balance Sheet
Total Debt,,,,,,,105.0,119.0,89.0,1299.0,Balance Sheet
Deferred Income Tax,,,,,,,32.0,33.0,32.0,50.0,Balance Sheet
"Other Liabilities, Total",,,,,,,55.0,45.0,46.0,125.0,Balance Sheet
Total Liabilities,,,,,,,539.0,545.0,542.0,2180.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,88.0,90.0,91.0,735.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,268.0,271.0,281.0,264.0,Balance Sheet
"Other Equity, Total",,,,,,,-6.0,-6.0,-9.0,-11.0,Balance Sheet
Total Equity,,,,,,,350.0,354.0,363.0,988.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,889.0,900.0,906.0,3168.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,12.0,12.0,12.0,30.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-04-01 00:00:00,2022-07-01 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,419.0,456.0,498.0,958.0,Income Statement
"Cost of Revenue, Total",,,,,,,388.0,419.0,453.0,861.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,21.0,32.0,24.0,64.0,Income Statement
Unusual Expense (Income),,,,,,,,,6.0,28.0,Income Statement
Total Operating Expense,,,,,,,409.0,451.0,483.0,954.0,Income Statement
Total Operating Income,,,,,,,10.0,5.0,15.0,4.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-2.0,-2.0,-2.0,-27.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,0.0,0.0,0.0,Income Statement
Income Before Tax,,,,,,,8.0,4.0,13.0,-23.0,Income Statement
Income Tax - Total,,,,,,,1.0,1.0,3.0,-6.0,Income Statement
Income After Tax,,,,,,,7.0,3.0,10.0,-17.0,Income Statement
Net Inc Before Extra Items,,,,,,,7.0,3.0,10.0,-17.0,Income Statement
Total Net Income,,,,,,,7.0,3.0,10.0,-17.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,7.0,3.0,10.0,-17.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,7.0,3.0,10.0,-17.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,12.0,12.0,12.0,30.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.64,0.24,0.89,-0.57,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.64,0.24,0.89,-0.57,Income Statement
Diluted Weighted Average Shares,,,,,,,12.0,12.0,12.0,30.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.63,0.24,0.88,-0.57,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.63,0.24,0.88,-0.57,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,2.0,2.0,2.0,27.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,2.0,2.0,2.0,5.0,Income Statement
Total Special Items,,,,,,,,,6.0,28.0,Income Statement
Normalzd Income Before Tax,,,,,,,8.0,4.0,19.0,5.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,,,1.0,10.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,1.0,1.0,4.0,4.0,Income Statement
Normalized Income After Tax,,,,,,,7.0,3.0,15.0,1.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,7.0,3.0,15.0,1.0,Income Statement
Basic Normalized EPS,,,,,,,0.64,0.24,1.29,0.04,Income Statement
Diluted Normalized EPS,,,,,,,0.63,0.24,1.27,0.04,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-04-01 00:00:00,2022-07-01 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,45728.0,2855.0,13327.0,-3711.0,Cash Flow
Depreciation/Depletion,,,,,,,6526.0,1591.0,3238.0,8663.0,Cash Flow
Amortization,,,,,,,10028.0,2301.0,4423.0,28597.0,Cash Flow
Deferred Taxes,,,,,,,-7280.0,0.0,0.0,-151.0,Cash Flow
Unusual Items,,,,,,,65.0,-16.0,-15.0,59.0,Cash Flow
Other Non-Cash Items,,,,,,,9243.0,2762.0,5113.0,22703.0,Cash Flow
Non-Cash Items,,,,,,,9308.0,2746.0,5098.0,22762.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,9703.0,66.0,6112.0,10344.0,Cash Flow
Accounts Receivable,,,,,,,-36376.0,-29898.0,-29302.0,-1676.0,Cash Flow
Prepaid Expenses,,,,,,,-5178.0,-4849.0,-5321.0,-3442.0,Cash Flow
Other Assets,,,,,,,-7667.0,4520.0,5185.0,1119.0,Cash Flow
Accounts Payable,,,,,,,56985.0,22693.0,32470.0,50210.0,Cash Flow
Accrued Expenses,,,,,,,1133.0,-21138.0,2507.0,21200.0,Cash Flow
Changes in Working Capital,,,,,,,-2971.0,-35874.0,-6450.0,43608.0,Cash Flow
Total Cash from Operations,,,,,,,61339.0,-26381.0,19636.0,99768.0,Cash Flow
Capital Expenditures,,,,,,,-9776.0,-2195.0,-3492.0,-8231.0,Cash Flow
Sale of Business,,,,,,,262.0,,0.0,194431.0,Cash Flow
Sale of Fixed Assets,,,,,,,16.0,17.0,18.0,20.0,Cash Flow
Sale/Maturity of Investment,,,,,,,,,,0.0,Cash Flow
Purchase of Investments,,,,,,,-3145.0,,-2113.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-2867.0,17.0,-2095.0,194451.0,Cash Flow
Total Cash from Investing,,,,,,,-12643.0,-2178.0,-5587.0,186220.0,Cash Flow
Financing Cash Flow Items,,,,,,,-2364.0,-2084.0,-2154.0,-4258.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,379.0,0.0,370.0,370.0,Cash Flow
"Long Term Debt, Net",,,,,,,-8600.0,-2600.0,-5200.0,-58363.0,Cash Flow
Total Debt Issued,,,,,,,529000.0,217000.0,392000.0,392000.0,Cash Flow
Total Debt Reduction,,,,,,,-594000.0,-200000.0,-402000.0,-495000.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-73600.0,14400.0,-15200.0,-161363.0,Cash Flow
Total Cash From Financing,,,,,,,-75585.0,12316.0,-16984.0,-165251.0,Cash Flow
Foreign Exchange Effects,,,,,,,-3325.0,729.0,-507.0,-11877.0,Cash Flow
Net Change in Cash,,,,,,,-30214.0,-15514.0,-3442.0,108860.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,68727.0,38513.0,38513.0,38513.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,38513.0,22999.0,35071.0,147373.0,Cash Flow
"Depreciation, Supplemental",,,,,,,6526.0,1591.0,3238.0,8663.0,Cash Flow
Free Cash Flow,,,,,,,51563.0,-28576.0,16144.0,91537.0,
FCF Growth,,,,,,,,-1.5541958381009637,-1.5649496080627099,4.670032210109019,
