,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,134.67,137.66,104.37,110.3,147.73,127.37,,,,,
low,122.28,70.27,74.6,37.36,94.42,91.86,,,,,
change,-0.027700000000000002,-0.3848,0.3382,-0.0741,0.1431,0.0192,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,509.0,375.0,314.0,319.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,241.0,251.0,297.0,330.0,Balance Sheet
Other Receivables,,,,,,,4.0,2.0,4.0,99.0,Balance Sheet
"Total Receivables, Net",,,,,,,245.0,253.0,301.0,428.0,Balance Sheet
Invent. - Finished Goods,,,,,,,588.0,628.0,683.0,758.0,Balance Sheet
Invent. - Raw Materials,,,,,,,720.0,851.0,937.0,885.0,Balance Sheet
Inventories - Other,,,,,,,336.0,401.0,288.0,287.0,Balance Sheet
Total Inventory,,,,,,,1645.0,1880.0,1908.0,1929.0,Balance Sheet
Prepaid Expenses,,,,,,,161.0,147.0,174.0,158.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,,,168.0,0.0,Balance Sheet
Total Current Assets,,,,,,,2559.0,2655.0,2866.0,2835.0,Balance Sheet
Buildings,,,,,,,,535.0,512.0,509.0,Balance Sheet
Machinery/Equipment,,,,,,,,1721.0,1688.0,1715.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,,187.0,113.0,106.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,,2443.0,2314.0,2329.0,Balance Sheet
Accumulated Depreciation,,,,,,,,-1278.0,-1261.0,-1266.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1141.0,1165.0,1053.0,1063.0,Balance Sheet
"Goodwill, Gross",,,,,,,,661.0,467.0,461.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,,-270.0,-81.0,-81.0,Balance Sheet
"Goodwill, Net",,,,,,,391.0,390.0,386.0,380.0,Balance Sheet
Intangibles - Gross,,,,,,,780.0,759.0,610.0,607.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-134.0,-120.0,-77.0,-79.0,Balance Sheet
Intangibles - Net,,,,,,,646.0,639.0,533.0,528.0,Balance Sheet
Long Term Investments,,,,,,,49.0,33.0,37.0,59.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,164.0,155.0,241.0,150.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,,,37.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,98.0,91.0,86.0,79.0,Balance Sheet
Total Assets,,,,,,,5048.0,5129.0,5239.0,5093.0,Balance Sheet
Accounts Payable,,,,,,,797.0,979.0,979.0,851.0,Balance Sheet
Accrued Expenses,,,,,,,862.0,705.0,703.0,795.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,553.0,553.0,553.0,554.0,Balance Sheet
Income Taxes Payable,,,,,,,17.0,14.0,11.0,13.0,Balance Sheet
Discontinued Operations,,,,,,,,,94.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,17.0,14.0,106.0,13.0,Balance Sheet
Total Current Liabilities,,,,,,,2230.0,2251.0,2340.0,2213.0,Balance Sheet
Long Term Debt,,,,,,,1235.0,1383.0,1453.0,1572.0,Balance Sheet
Capital Lease Obligations,,,,,,,12.0,12.0,11.0,9.0,Balance Sheet
