,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,5.42,6.05,5.37,52.1,110.22,118.19,,,,,
low,4.38,3.05,3.06,3.22,41.05,38.31,,,,,
change,0.0096,-0.34770000000000006,0.42479999999999996,9.4161,0.4158,0.4643,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,16.0,26.0,60.0,592.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,40.0,74.0,67.0,119.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-2.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,39.0,73.0,66.0,117.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,3.0,6.0,3.0,3.0,Balance Sheet
"Total Receivables, Net",,,,,,,41.0,79.0,69.0,120.0,Balance Sheet
Invent. - Finished Goods,,,,,,,124.0,106.0,108.0,98.0,Balance Sheet
Invent. - Raw Materials,,,,,,,70.0,80.0,57.0,60.0,Balance Sheet
LIFO Reserve,,,,,,,-3.0,-3.0,-3.0,-4.0,Balance Sheet
Total Inventory,,,,,,,191.0,184.0,162.0,154.0,Balance Sheet
Prepaid Expenses,,,,,,,14.0,10.0,12.0,12.0,Balance Sheet
Restricted Cash - Current,,,,,,,,,,135.0,Balance Sheet
Other Current Assets,,,,,,,,,,14.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,,,,149.0,Balance Sheet
Total Current Assets,,,,,,,262.0,298.0,304.0,1027.0,Balance Sheet
Machinery/Equipment,,,,,,,,0.0,1.0,1.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,4.0,6.0,7.0,8.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,4.0,6.0,8.0,9.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1.0,-1.0,-2.0,-2.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,4.0,5.0,6.0,7.0,Balance Sheet
"Goodwill, Net",,,,,,,15.0,14.0,13.0,13.0,Balance Sheet
Intangibles - Gross,,,,,,,17.0,17.0,16.0,15.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1.0,-1.0,-1.0,-4.0,Balance Sheet
Intangibles - Net,,,,,,,16.0,16.0,15.0,11.0,Balance Sheet
Long Term Investments,,,,,,,0.0,0.0,,,Balance Sheet
Note Rcvble - Long Term,,,,,,,7.0,4.0,4.0,3.0,Balance Sheet
Deferred Charges,,,,,,,,,,266.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,9.0,6.0,8.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,,,0.0,0.0,Balance Sheet
Total Assets,,,,,,,314.0,344.0,350.0,1328.0,Balance Sheet
Accounts Payable,,,,,,,36.0,51.0,25.0,28.0,Balance Sheet
Payable/Accrued,,,,,,,40.0,46.0,57.0,86.0,Balance Sheet
Accrued Expenses,,,,,,,16.0,13.0,21.0,146.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,,,,8.0,Balance Sheet
Other Current Liabilities,,,,,,,1.0,2.0,3.0,3.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1.0,2.0,3.0,11.0,Balance Sheet
Total Current Liabilities,,,,,,,93.0,112.0,106.0,271.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Deferred Income Tax,,,,,,,3.0,3.0,3.0,25.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1.0,1.0,1.0,147.0,Balance Sheet
Total Liabilities,,,,,,,97.0,116.0,110.0,444.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,,,,824.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,268.0,273.0,278.0,281.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-51.0,-45.0,-36.0,-218.0,Balance Sheet
"Other Equity, Total",,,,,,,1.0,0.0,-2.0,-4.0,Balance Sheet
Total Equity,,,,,,,217.0,228.0,240.0,884.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,314.0,344.0,350.0,1328.0,Balance Sheet
