,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,21.15,20.9,18.49,18.0,30.61,23.87,,,,,
low,18.14,13.51,12.48,9.78,15.9,16.66,,,,,
change,-0.1119,-0.1536,0.1448,-0.0951,0.3507,0.05280000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,57.0,36.0,50.0,20.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,186.0,224.0,223.0,254.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,243.0,288.0,287.0,322.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Invent. - Work In Progress,,,,,,,5.0,7.0,5.0,5.0,Balance Sheet
Invent. - Raw Materials,,,,,,,298.0,330.0,390.0,444.0,Balance Sheet
Total Inventory,,,,,,,304.0,338.0,396.0,450.0,Balance Sheet
Prepaid Expenses,,,,,,,28.0,31.0,29.0,29.0,Balance Sheet
Total Current Assets,,,,,,,633.0,693.0,761.0,820.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,451.0,464.0,478.0,487.0,Balance Sheet
Accumulated Depreciation,,,,,,,-272.0,-273.0,-271.0,-271.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,183.0,195.0,210.0,218.0,Balance Sheet
"Goodwill, Gross",,,,,,,,,,33.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,,,,-21.0,Balance Sheet
"Goodwill, Net",,,,,,,12.0,12.0,12.0,12.0,Balance Sheet
Intangibles - Gross,,,,,,,53.0,50.0,50.0,50.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-38.0,-35.0,-35.0,-36.0,Balance Sheet
Intangibles - Net,,,,,,,16.0,15.0,15.0,14.0,Balance Sheet
Other Long Term Assets,,,,,,,40.0,38.0,38.0,37.0,Balance Sheet
Total Assets,,,,,,,883.0,953.0,1036.0,1102.0,Balance Sheet
Accounts Payable,,,,,,,255.0,276.0,309.0,322.0,Balance Sheet
Accrued Expenses,,,,,,,36.0,42.0,42.0,41.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,63.0,42.0,36.0,53.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,13.0,17.0,23.0,25.0,Balance Sheet
Total Current Liabilities,,,,,,,367.0,377.0,409.0,440.0,Balance Sheet
Total Long Term Debt,,,,,,,40.0,95.0,145.0,180.0,Balance Sheet
Total Debt,,,,,,,103.0,137.0,181.0,233.0,Balance Sheet
"Other Liabilities, Total",,,,,,,31.0,28.0,28.0,26.0,Balance Sheet
Total Liabilities,,,,,,,438.0,500.0,582.0,646.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,308.0,309.0,311.0,310.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,217.0,230.0,240.0,250.0,Balance Sheet
Treasury Stock - Common,,,,,,,-69.0,-73.0,-78.0,-77.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-8.0,-10.0,-17.0,-25.0,Balance Sheet
