,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,39.38,52.88,78.01,91.21,100.26,112.55,,,,,
low,37.24,35.21,43.67,54.37,75.15,69.68,,,,,
change,0.0176,0.1786,0.6049,0.2154,-0.0296,0.2724,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,643.0,696.0,498.0,757.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1618.0,1623.0,1828.0,1656.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,1618.0,1623.0,1828.0,1656.0,Balance Sheet
Prepaid Expenses,,,,,,,94.0,127.0,95.0,306.0,Balance Sheet
Total Current Assets,,,,,,,2355.0,2446.0,2421.0,2718.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,425.0,429.0,408.0,390.0,Balance Sheet
"Goodwill, Net",,,,,,,2022.0,2022.0,2022.0,2015.0,Balance Sheet
Intangibles - Gross,,,,,,,798.0,793.0,,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-134.0,-146.0,,,Balance Sheet
Intangibles - Net,,,,,,,665.0,647.0,627.0,607.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,64.0,64.0,64.0,59.0,Balance Sheet
Other Long Term Assets,,,,,,,413.0,417.0,420.0,417.0,Balance Sheet
Total Assets,,,,,,,5944.0,6026.0,5962.0,6206.0,Balance Sheet
Accounts Payable,,,,,,,437.0,540.0,502.0,542.0,Balance Sheet
Accrued Expenses,,,,,,,815.0,854.0,812.0,852.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,68.0,68.0,68.0,41.0,Balance Sheet
Customer Advances,,,,,,,18.0,27.0,34.0,20.0,Balance Sheet
Other Current Liabilities,,,,,,,54.0,45.0,99.0,45.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,72.0,72.0,133.0,65.0,Balance Sheet
Total Current Liabilities,,,,,,,1392.0,1534.0,1516.0,1500.0,Balance Sheet
Total Long Term Debt,,,,,,,2748.0,2732.0,2715.0,2790.0,Balance Sheet
Total Debt,,,,,,,2816.0,2800.0,2784.0,2831.0,Balance Sheet
Deferred Income Tax,,,,,,,243.0,240.0,58.0,0.0,Balance Sheet
Minority Interest,,,,,,,3.0,1.0,1.0,2.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,130.0,,,,Balance Sheet
Other LT Liabilities,,,,,,,357.0,474.0,574.0,697.0,Balance Sheet
"Other Liabilities, Total",,,,,,,487.0,474.0,574.0,697.0,Balance Sheet
