,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,19.45,19.55,18.0,17.62,18.41,19.17,,,,,
low,17.63,14.38,14.85,8.89,12.41,13.72,,,,,
change,-0.011000000000000001,-0.1448,0.14220000000000002,-0.2727,0.33649999999999997,0.0902,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,172.0,161.0,159.0,143.0,Balance Sheet
Interest-Earning Deposits,,,,,,,1466.0,997.0,291.0,385.0,Balance Sheet
Fed. Fund/Resale,,,,,,,,,31.0,,Balance Sheet
FHLB Stock,,,,,,,58.0,58.0,62.0,82.0,Balance Sheet
Securities Held,,,,,,,2169.0,2109.0,2422.0,2377.0,Balance Sheet
Securities for Sale,,,,,,,1999.0,2180.0,1695.0,1559.0,Balance Sheet
Total Invest. Securities,,,,,,,4168.0,4289.0,4118.0,3937.0,Balance Sheet
Loans Held for Sale,,,,,,,36.0,28.0,18.0,14.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,5728.0,5371.0,4519.0,4418.0,Balance Sheet
Total Gross Loans,,,,,,,18342.0,18496.0,18943.0,19719.0,Balance Sheet
Loan Loss Allowances,,,,,,,-249.0,-244.0,-249.0,-267.0,Balance Sheet
Unearned Income,,,,,,,-17.0,-20.0,-22.0,-24.0,Balance Sheet
Net Loans,,,,,,,18076.0,18232.0,18672.0,19428.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,220.0,218.0,212.0,221.0,Balance Sheet
Intangibles - Net,,,,,,,538.0,538.0,538.0,561.0,Balance Sheet
Interest Receivable,,,,,,,57.0,55.0,64.0,73.0,Balance Sheet
Other Assets,,,,,,,1004.0,1023.0,1089.0,1300.0,Balance Sheet
"Other Assets, Total",,,,,,,1062.0,1078.0,1153.0,1373.0,Balance Sheet
Total Assets,,,,,,,25796.0,25598.0,25253.0,26146.0,Balance Sheet
Accounts Payable,,,,,,,7.0,5.0,6.0,6.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,7371.0,7528.0,7531.0,7373.0,Balance Sheet
Interest Bearing Deposits,,,,,,,14203.0,14013.0,13613.0,14004.0,Balance Sheet
Total Deposits,,,,,,,21573.0,21541.0,21144.0,21377.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,0.0,0.0,0.0,266.0,Balance Sheet
Fed Funds Purch.,,,,,,,,,20.0,136.0,Balance Sheet
Other ST Borrowings,,,,,,,417.0,452.0,436.0,484.0,Balance Sheet
Total ST Borrowings,,,,,,,417.0,452.0,456.0,620.0,Balance Sheet
Total Long Term Debt,,,,,,,621.0,556.0,557.0,539.0,Balance Sheet
Total Debt,,,,,,,1038.0,1009.0,1013.0,1159.0,Balance Sheet
"Other Liabilities, Total",,,,,,,465.0,474.0,618.0,868.0,Balance Sheet
Total Liabilities,,,,,,,23084.0,23029.0,22782.0,23675.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,200.0,200.0,200.0,200.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,-7.0,-7.0,-7.0,-7.0,Balance Sheet
Common Stock,,,,,,,560.0,560.0,561.0,561.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1520.0,1524.0,1528.0,1537.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1282.0,1320.0,1363.0,1407.0,Balance Sheet
Treasury Stock - Common,,,,,,,-870.0,-869.0,-870.0,-783.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,40.0,-113.0,-249.0,-368.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-8.0,-8.0,-8.0,-8.0,Balance Sheet
Other Comprehensive Income,,,,,,,-5.0,-38.0,-47.0,-67.0,Balance Sheet
"Other Equity, Total",,,,,,,-13.0,-46.0,-55.0,-75.0,Balance Sheet
Total Equity,,,,,,,2713.0,2570.0,2471.0,2471.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,25796.0,25598.0,25253.0,26146.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,161.0,161.0,161.0,167.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,63.0,63.0,63.0,57.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Interest & Fees on Loans,,,,,,,157973.0,149978.0,164431.0,205662.0,Income Statement
Inter & Divs/ Invest Securs,,,,,,,20656.0,22353.0,24144.0,25927.0,Income Statement
Other Interest Income,,,,,,,-905.0,670.0,1724.0,2102.0,Income Statement
"Interest Income, Bank",,,,,,,177724.0,173001.0,190299.0,233691.0,Income Statement
Interest on Deposit,,,,,,,5897.0,5605.0,5796.0,10049.0,Income Statement
Inter on Other Borrowings,,,,,,,6215.0,6086.0,5672.0,8060.0,Income Statement
Total Interest Expense,,,,,,,12112.0,11691.0,11468.0,18109.0,Income Statement
Net Interest Income,,,,,,,165612.0,161310.0,178831.0,215582.0,Income Statement
Loan Loss Provision,,,,,,,-5000.0,-6950.0,1500.0,18958.0,Income Statement
NetInterIn after Loan Loss Provision,,,,,,,170612.0,168260.0,177331.0,196624.0,Income Statement
Fees & Commish from Operat,,,,,,,9779.0,6998.0,9000.0,9833.0,Income Statement
Commish & Fees/Secur Act,,,,,,,23603.0,24856.0,24336.0,24093.0,Income Statement
Credit Card Fees,,,,,,,12541.0,11893.0,13422.0,13879.0,Income Statement
Fees for Other Cust Serv,,,,,,,2280.0,2106.0,2524.0,2534.0,Income Statement
Invest Securities Gains,,,,,,,5.0,19.0,8.0,-53.0,Income Statement
Other Revenue,,,,,,,15673.0,9384.0,9101.0,8876.0,Income Statement
"Non-Interest Income, Bank",,,,,,,63881.0,55256.0,58391.0,59162.0,Income Statement
Labor & Related Expenses,,,,,,,-85506.0,-84464.0,-85404.0,-94283.0,Income Statement
Amortization of Intangibles,,,,,,,-146.0,-176.0,-177.0,-690.0,Income Statement
Other Unusual Expense,,,,,,,-674.0,-401.0,-1027.0,-7006.0,Income Statement
Other Expense,,,,,,,-67693.0,-60937.0,-63122.0,-67579.0,Income Statement
"Non-Interest Expense, Bank",,,,,,,-154019.0,-145978.0,-149730.0,-169558.0,Income Statement
Income Before Tax,,,,,,,80474.0,77538.0,85992.0,86228.0,Income Statement
Income Tax - Total,,,,,,,18588.0,13250.0,16003.0,15357.0,Income Statement
Income After Tax,,,,,,,61886.0,64288.0,69989.0,70871.0,Income Statement
Net Inc Before Extra Items,,,,,,,61886.0,64288.0,69989.0,70871.0,Income Statement
Total Net Income,,,,,,,61886.0,64288.0,69989.0,70871.0,Income Statement
Total Adjust to Net Income,,,,,,,-2562.0,-2562.0,-2562.0,-2562.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,59324.0,61726.0,67427.0,68309.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,59324.0,61726.0,67427.0,68309.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,161201.0,160588.0,160920.0,167353.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.37,0.38,0.42,0.41,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.37,0.38,0.42,0.41,Income Statement
Diluted Weighted Average Shares,,,,,,,162326.0,161911.0,162075.0,168781.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.37,0.38,0.42,0.4,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.37,0.38,0.42,0.4,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.14,0.14,0.15,0.15,Income Statement
Gross Divid - Common Stock,,,,,,,35440.0,24033.0,24159.0,25109.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,8155.0,7510.0,7453.0,7664.0,Income Statement
Total Special Items,,,,,,,674.0,401.0,1027.0,7006.0,Income Statement
Normalzd Income Before Tax,,,,,,,81148.0,77939.0,87019.0,93234.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,156.0,69.0,191.0,1248.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,18744.0,13319.0,16194.0,16605.0,Income Statement
Normalized Income After Tax,,,,,,,62404.0,64620.0,70825.0,76629.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,59842.0,62058.0,68263.0,74067.0,Income Statement
Basic Normalized EPS,,,,,,,0.37,0.39,0.42,0.44,Income Statement
Diluted Normalized EPS,,,,,,,0.37,0.38,0.42,0.44,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,275.0,64.0,134.0,205.0,Cash Flow
Depreciation/Depletion,,,,,,,29.0,8.0,15.0,23.0,Cash Flow
Amortization,,,,,,,1.0,0.0,0.0,1.0,Cash Flow
Deferred Taxes,,,,,,,12.0,-55.0,-97.0,-149.0,Cash Flow
Unusual Items,,,,,,,33.0,0.0,0.0,0.0,Cash Flow
Other Non-Cash Items,,,,,,,54.0,-21.0,-15.0,-70.0,Cash Flow
Non-Cash Items,,,,,,,88.0,-21.0,-15.0,-70.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,28.0,8.0,16.0,22.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,63.0,14.0,24.0,43.0,Cash Flow
Loan Loss Provision,,,,,,,-15.0,-7.0,-5.0,14.0,Cash Flow
Payable/Accrued,,,,,,,,-16.0,1.0,,Cash Flow
Changes in Working Capital,,,,,,,-63.0,-103.0,-54.0,509.0,Cash Flow
Total Cash from Operations,,,,,,,342.0,-108.0,-16.0,519.0,Cash Flow
Capital Expenditures,,,,,,,-18.0,-5.0,-6.0,-10.0,Cash Flow
Acquisition of Business,,,,,,,-2.0,,,-22.0,Cash Flow
Sale of Business,,,,,,,,,0.0,,Cash Flow
Sale/Maturity of Investment,,,,,,,980.0,227.0,493.0,833.0,Cash Flow
"Investment, Net",,,,,,,34.0,0.0,-35.0,-24.0,Cash Flow
Purchase of Investments,,,,,,,-1753.0,-345.0,-511.0,-853.0,Cash Flow
Loans,,,,,,,562.0,-150.0,-591.0,-819.0,Cash Flow
Other Investing Cash Flow,,,,,,,-18.0,-16.0,-19.0,-33.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-196.0,-284.0,-663.0,-918.0,Cash Flow
Total Cash from Investing,,,,,,,-214.0,-289.0,-669.0,-928.0,Cash Flow
Financing Cash Flow Items,,,,,,,734.0,-32.0,-430.0,-729.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-112.0,-25.0,-52.0,-78.0,Cash Flow
"Common Stock, Net",,,,,,,-36.0,3.0,3.0,5.0,Cash Flow
"Preferred Stock, Net",,,,,,,0.0,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-36.0,3.0,3.0,5.0,Cash Flow
