,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,50.41,82.46,72.94,87.11,89.68,74.62,,,,,
low,47.56,49.17,56.74,48.01,56.31,44.33,,,,,
change,0.024,0.2009,0.13369999999999999,0.1881,-0.2188,-0.1285,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,55.0,94.0,187.0,60.0,Balance Sheet
"Total Receivables, Net",,,,,,,680.0,684.0,659.0,500.0,Balance Sheet
Prepaid Expenses,,,,,,,121.0,111.0,116.0,130.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,65.0,61.0,71.0,44.0,Balance Sheet
Total Current Assets,,,,,,,921.0,950.0,1032.0,734.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2844.0,2904.0,2969.0,3003.0,Balance Sheet
"Goodwill, Net",,,,,,,2428.0,2457.0,2457.0,1247.0,Balance Sheet
Intangibles - Net,,,,,,,418.0,411.0,398.0,285.0,Balance Sheet
Long Term Investments,,,,,,,4.0,,,,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,,,,0.0,Balance Sheet
Restricted Cash - LT,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,250.0,223.0,226.0,207.0,Balance Sheet
Total Assets,,,,,,,6865.0,6944.0,7082.0,5476.0,Balance Sheet
Accounts Payable,,,,,,,138.0,147.0,138.0,134.0,Balance Sheet
Accrued Expenses,,,,,,,349.0,564.0,648.0,444.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,43.0,43.0,49.0,26.0,Balance Sheet
Discontinued Operations,,,,,,,,,,0.0,Balance Sheet
Other Current Liabilities,,,,,,,220.0,,,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,220.0,,,0.0,Balance Sheet
Total Current Liabilities,,,,,,,749.0,755.0,835.0,605.0,Balance Sheet
Long Term Debt,,,,,,,2880.0,3221.0,3234.0,2719.0,Balance Sheet
Capital Lease Obligations,,,,,,,364.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,3244.0,3221.0,3234.0,2719.0,Balance Sheet
Total Debt,,,,,,,3287.0,3264.0,3283.0,2745.0,Balance Sheet
Deferred Income Tax,,,,,,,87.0,90.0,80.0,47.0,Balance Sheet
Minority Interest,,,,,,,488.0,518.0,542.0,531.0,Balance Sheet
Other LT Liabilities,,,,,,,386.0,387.0,389.0,357.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,,,,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,386.0,387.0,389.0,358.0,Balance Sheet
Total Liabilities,,,,,,,4954.0,4971.0,5079.0,4259.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2290.0,2301.0,2311.0,1711.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,142.0,201.0,222.0,42.0,Balance Sheet
Treasury Stock - Common,,,,,,,-521.0,-530.0,-531.0,-536.0,Balance Sheet
Total Equity,,,,,,,1911.0,1974.0,2003.0,1217.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,6865.0,6944.0,7082.0,5476.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,99.0,100.0,100.0,100.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,15.0,15.0,15.0,15.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1319.0,1334.0,1331.0,1090.0,Income Statement
"Cost of Revenue, Total",,,,,,,54.0,56.0,53.0,51.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,81.0,69.0,80.0,50.0,Income Statement
Labor & Related Expense,,,,,,,761.0,776.0,774.0,606.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,842.0,845.0,853.0,656.0,Income Statement
Depreciation/Amortization,,,,,,,66.0,66.0,69.0,62.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,0.0,1.0,0.0,Income Statement
"Other Operat Expse, Total",,,,,,,177.0,182.0,193.0,172.0,Income Statement
Total Operating Expense,,,,,,,1138.0,1150.0,1170.0,941.0,Income Statement
Total Operating Income,,,,,,,180.0,184.0,161.0,148.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-40.0,-40.0,-61.0,-38.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,1.0,1.0,1.0,1.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,6.0,-4.0,-6.0,-4.0,Income Statement
"Other, Net",,,,,,,6.0,-4.0,-6.0,-4.0,Income Statement
Income Before Tax,,,,,,,147.0,141.0,95.0,107.0,Income Statement
Income Tax - Total,,,,,,,32.0,31.0,24.0,22.0,Income Statement
Income After Tax,,,,,,,116.0,110.0,71.0,86.0,Income Statement
Minority Interest,,,,,,,-24.0,-23.0,-23.0,-22.0,Income Statement
Net Inc Before Extra Items,,,,,,,92.0,88.0,49.0,64.0,Income Statement
Total Extraordinary Items,,,,,,,0.0,0.0,0.0,-19.0,Income Statement
Total Net Income,,,,,,,92.0,88.0,49.0,45.0,Income Statement
Total Adjust to Net Income,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,91.0,87.0,49.0,64.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,91.0,87.0,49.0,45.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,99.0,99.0,99.0,99.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.92,0.88,0.49,0.64,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.92,0.88,0.49,0.45,Income Statement
Dilution Adjustment,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Diluted Weighted Average Shares,,,,,,,101.0,100.0,100.0,101.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.91,0.87,0.49,0.64,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.91,0.87,0.49,0.45,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.28,0.28,0.28,0.15,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,28.0,28.0,15.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,40.0,40.0,61.0,38.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,66.0,66.0,69.0,62.0,Income Statement
Total Special Items,,,,,,,0.0,1.0,3.0,-1.0,Income Statement
Normalzd Income Before Tax,,,,,,,147.0,142.0,99.0,106.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,0.0,1.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,31.0,31.0,25.0,22.0,Income Statement
Normalized Income After Tax,,,,,,,115.0,111.0,74.0,85.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,91.0,88.0,51.0,63.0,Income Statement
Basic Normalized EPS,,,,,,,0.92,0.89,0.52,0.63,Income Statement
Diluted Normalized EPS,,,,,,,0.91,0.88,0.51,0.63,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,517.0,110.0,181.0,248.0,Cash Flow
Depreciation/Depletion,,,,,,,257.0,66.0,135.0,180.0,Cash Flow
