,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,15.2,16.13,12.4,14.91,19.01,23.25,,,,,
low,13.72,8.54,8.75,4.56,13.05,13.59,,,,,
change,0.0356,-0.33880000000000005,0.0332,0.466,0.2733,0.0076,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,133.0,83.0,500.0,493.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,185.0,184.0,179.0,182.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-13.0,-14.0,-13.0,-13.0,Balance Sheet
"Total Receivables, Net",,,,,,,235.0,226.0,216.0,234.0,Balance Sheet
Prepaid Expenses,,,,,,,61.0,56.0,92.0,74.0,Balance Sheet
Restricted Cash - Current,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,1125.0,1175.0,20.0,8.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1126.0,1176.0,21.0,9.0,Balance Sheet
Total Current Assets,,,,,,,1554.0,1541.0,829.0,811.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,28.0,26.0,31.0,26.0,Balance Sheet
"Goodwill, Net",,,,,,,507.0,520.0,524.0,524.0,Balance Sheet
Intangibles - Gross,,,,,,,774.0,790.0,789.0,784.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-549.0,-553.0,-557.0,-561.0,Balance Sheet
Intangibles - Net,,,,,,,224.0,237.0,232.0,223.0,Balance Sheet
Long Term Investments,,,,,,,12.0,12.0,12.0,12.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,28.0,19.0,19.0,28.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,0.0,6.0,0.0,0.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,,,0.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,71.0,70.0,68.0,66.0,Balance Sheet
Total Assets,,,,,,,2425.0,2430.0,1714.0,1691.0,Balance Sheet
Accounts Payable,,,,,,,5.0,16.0,18.0,13.0,Balance Sheet
Accrued Expenses,,,,,,,92.0,86.0,123.0,123.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,121.0,106.0,85.0,99.0,Balance Sheet
Discontinued Operations,,,,,,,380.0,439.0,30.0,19.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,501.0,545.0,115.0,118.0,Balance Sheet
Total Current Liabilities,,,,,,,598.0,647.0,256.0,253.0,Balance Sheet
Total Long Term Debt,,,,,,,350.0,377.0,200.0,200.0,Balance Sheet
Total Debt,,,,,,,350.0,377.0,200.0,200.0,Balance Sheet
Deferred Income Tax,,,,,,,17.0,0.0,11.0,8.0,Balance Sheet
Other LT Liabilities,,,,,,,52.0,53.0,51.0,52.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,,,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,52.0,53.0,51.0,52.0,Balance Sheet
Total Liabilities,,,,,,,1017.0,1077.0,518.0,514.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1962.0,1922.0,1924.0,1924.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,768.0,803.0,739.0,753.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1322.0,-1371.0,-1465.0,-1499.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-3.0,0.0,-4.0,-4.0,Balance Sheet
Other Comprehensive Income,,,,,,,0.0,-3.0,0.0,0.0,Balance Sheet
"Other Equity, Total",,,,,,,-3.0,-3.0,-4.0,-4.0,Balance Sheet
Total Equity,,,,,,,1408.0,1353.0,1196.0,1177.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2425.0,2430.0,1714.0,1691.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,116.0,115.0,111.0,109.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,161.0,163.0,168.0,170.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,391699.0,142672.0,150898.0,151922.0,Income Statement
"Cost of Revenue, Total",,,,,,,222706.0,69191.0,71416.0,68486.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,65987.0,35829.0,51338.0,28687.0,Income Statement
Labor & Related Expense,,,,,,,8235.0,5489.0,8309.0,3831.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,74222.0,41318.0,59647.0,32518.0,Income Statement
