,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,88.22,102.66,88.96,72.23,91.62,102.09,,,,,
low,78.67,63.69,58.54,24.28,54.78,64.11,,,,,
change,0.1035,-0.2137,0.061900000000000004,-0.2242,0.5355,-0.1865,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,1236.0,1466.0,1631.0,1735.0,Balance Sheet
Interest-Earning Deposits,,,,,,,21443.0,12084.0,5902.0,4235.0,Balance Sheet
Other Short Trm Invest.,,,,,,,197.0,181.0,160.0,159.0,Balance Sheet
Total Invest. Securities,,,,,,,16986.0,18810.0,20829.0,19452.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,38626.0,31075.0,26891.0,23846.0,Balance Sheet
Total Gross Loans,,,,,,,49285.0,49563.0,51454.0,51712.0,Balance Sheet
Loan Loss Allowances,,,,,,,-588.0,-554.0,-563.0,-576.0,Balance Sheet
Net Loans,,,,,,,48697.0,49009.0,50891.0,51136.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,454.0,444.0,422.0,412.0,Balance Sheet
"Other Assets, Total",,,,,,,5603.0,7171.0,7054.0,7014.0,Balance Sheet
Total Assets,,,,,,,94616.0,89165.0,86889.0,84143.0,Balance Sheet
Accrued Expenses,,,,,,,1584.0,1839.0,2059.0,2534.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,45800.0,42677.0,42308.0,42296.0,Balance Sheet
Interest Bearing Deposits,,,,,,,36539.0,34931.0,33457.0,30720.0,Balance Sheet
Total Deposits,,,,,,,82339.0,77608.0,75765.0,73016.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,0.0,0.0,,,Balance Sheet
Total ST Borrowings,,,,,,,,,,508.0,Balance Sheet
Total Long Term Debt,,,,,,,2796.0,2682.0,2630.0,3016.0,Balance Sheet
