,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,142.26,203.5,221.66,236.52,234.64,183.38,,,,,
low,123.87,131.35,134.36,71.12,123.01,125.0,,,,,
change,0.1344,-0.011899999999999999,0.5222,-0.0354,-0.3141,0.1439,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,589.0,578.0,439.0,759.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,2958.0,3939.0,4546.0,3932.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-66.0,-76.0,-101.0,-102.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,2900.0,3870.0,4460.0,3850.0,Balance Sheet
Other Receivables,,,,,,,125.0,160.0,171.0,143.0,Balance Sheet
"Total Receivables, Net",,,,,,,3025.0,4031.0,4632.0,3993.0,Balance Sheet
Prepaid Expenses,,,,,,,69.0,80.0,98.0,125.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,638.0,656.0,674.0,701.0,Balance Sheet
Accumulated Depreciation,,,,,,,-458.0,-478.0,-493.0,-515.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,180.0,178.0,181.0,187.0,Balance Sheet
"Goodwill, Net",,,,,,,2908.0,2916.0,2873.0,2703.0,Balance Sheet
Intangibles - Gross,,,,,,,2653.0,2654.0,2643.0,2637.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1010.0,-1054.0,-1088.0,-1123.0,Balance Sheet
Intangibles - Net,,,,,,,1643.0,1600.0,1555.0,1514.0,Balance Sheet
Long Term Investments,,,,,,,988.0,1016.0,1480.0,1415.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,41.0,40.0,37.0,35.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,6.0,7.0,7.0,21.0,Balance Sheet
Restricted Cash - LT,,,,,,,668.0,672.0,815.0,942.0,Balance Sheet
Other Assets,,,,,,,190.0,217.0,207.0,215.0,Balance Sheet
"Other Assets, Total",,,,,,,190.0,217.0,207.0,215.0,Balance Sheet
Total Assets,,,,,,,10307.0,11333.0,12323.0,11909.0,Balance Sheet
Accounts Payable,,,,,,,1022.0,1714.0,1959.0,1561.0,Balance Sheet
Accrued Expenses,,,,,,,477.0,434.0,530.0,567.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,156.0,158.0,176.0,156.0,Balance Sheet
Customer Advances,,,,,,,138.0,7.0,8.0,5.0,Balance Sheet
Security Deposits,,,,,,,1897.0,2225.0,2886.0,3146.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,2036.0,2233.0,2894.0,3151.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Total Long Term Debt,,,,,,,2695.0,2774.0,2762.0,2644.0,Balance Sheet
Total Debt,,,,,,,2851.0,2931.0,2937.0,2801.0,Balance Sheet
Deferred Income Tax,,,,,,,193.0,213.0,181.0,156.0,Balance Sheet
Minority Interest,,,,,,,254.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1635.0,1882.0,2005.0,2042.0,Balance Sheet
Total Liabilities,,,,,,,8468.0,9407.0,10507.0,10278.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,844.0,856.0,881.0,907.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1289.0,1412.0,1446.0,1402.0,Balance Sheet
Treasury Stock - Common,,,,,,,-172.0,-172.0,-253.0,-322.0,Balance Sheet
"Other Equity, Total",,,,,,,-123.0,-170.0,-258.0,-357.0,Balance Sheet
Total Equity,,,,,,,1839.0,1926.0,1816.0,1631.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,10307.0,11333.0,12323.0,11909.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,45.0,45.0,45.0,44.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,4.0,4.0,5.0,5.0,Balance Sheet
