,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,1.62,1.35,0.725,0.6,2.98,2.98,,,,,
low,1.11,0.29,0.3365,0.2302,0.3325,0.9025,,,,,
change,-0.1761,-0.49229999999999996,-0.18920000000000003,-0.3611,2.4845,0.6083,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,14.0,12.0,13.0,15.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,24.0,28.0,27.0,33.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-3.0,-3.0,-3.0,-3.0,Balance Sheet
"Total Receivables, Net",,,,,,,21.0,25.0,24.0,30.0,Balance Sheet
Total Inventory,,,,,,,14.0,14.0,16.0,9.0,Balance Sheet
Prepaid Expenses,,,,,,,20.0,20.0,17.0,13.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,0.0,,,,Balance Sheet
Total Current Assets,,,,,,,69.0,71.0,70.0,66.0,Balance Sheet
Buildings,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Land/Improvements,,,,,,,1.0,2.0,2.0,2.0,Balance Sheet
Machinery/Equipment,,,,,,,1556.0,1597.0,1643.0,1372.0,Balance Sheet
Construction in Progress,,,,,,,38.0,29.0,33.0,25.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,32.0,31.0,30.0,92.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1629.0,1660.0,1710.0,1493.0,Balance Sheet
Accumulated Depreciation,,,,,,,-925.0,-949.0,-972.0,-932.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,704.0,711.0,738.0,561.0,Balance Sheet
Intangibles - Gross,,,,,,,52.0,52.0,54.0,47.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-11.0,-12.0,-12.0,-11.0,Balance Sheet
Intangibles - Net,,,,,,,41.0,40.0,42.0,36.0,Balance Sheet
Deferred Charges,,,,,,,,28.0,94.0,83.0,Balance Sheet
Restricted Cash - LT,,,,,,,0.0,,,,Balance Sheet
Total Assets,,,,,,,814.0,850.0,944.0,747.0,Balance Sheet
Accounts Payable,,,,,,,6.0,8.0,3.0,2.0,Balance Sheet
Accrued Expenses,,,,,,,29.0,26.0,24.0,28.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,26.0,37.0,40.0,53.0,Balance Sheet
Other Payables,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Current Liabilities,,,,,,,,33.0,74.0,64.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,26.0,70.0,114.0,117.0,Balance Sheet
Total Current Liabilities,,,,,,,62.0,104.0,140.0,147.0,Balance Sheet
Long Term Debt,,,,,,,238.0,247.0,257.0,262.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,238.0,247.0,257.0,262.0,Balance Sheet
Total Debt,,,,,,,238.0,247.0,257.0,262.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,3.0,,,,Balance Sheet
Other LT Liabilities,,,,,,,146.0,151.0,217.0,202.0,Balance Sheet
"Other Liabilities, Total",,,,,,,149.0,151.0,217.0,202.0,Balance Sheet
Total Liabilities,,,,,,,449.0,501.0,615.0,611.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2147.0,2152.0,2153.0,2155.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1783.0,-1804.0,-1831.0,-2035.0,Balance Sheet
"Other Equity, Total",,,,,,,2.0,1.0,7.0,15.0,Balance Sheet
Total Equity,,,,,,,365.0,349.0,329.0,136.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,814.0,850.0,944.0,747.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,1797.0,1799.0,1800.0,1801.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,1797.0,1799.0,1800.0,1801.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,34475.0,32772.0,36800.0,37626.0,Income Statement
"Cost of Revenue, Total",,,,,,,13406.0,13360.0,13808.0,23321.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,12384.0,9341.0,9693.0,10707.0,Income Statement
Depreciation/Amortization,,,,,,,24206.0,23783.0,24130.0,24238.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,525.0,166001.0,Income Statement
Other Unusual Expnse (In),,,,,,,-1263.0,,0.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,-1263.0,,525.0,166001.0,Income Statement
Total Operating Expense,,,,,,,48733.0,46484.0,48156.0,224267.0,Income Statement
Total Operating Income,,,,,,,-14258.0,-13712.0,-11356.0,-186641.0,Income Statement
