,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,436.0,488.44,542.12,615.88,915.4,947.71,,,,,
low,393.77,355.18,371.3,276.08,558.44,598.01,,,,,
change,-0.0077,-0.07110000000000001,0.43340000000000006,0.0742,0.4385,-0.028900000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,338.0,523.0,583.0,481.0,Balance Sheet
Other Short Trm Invest.,,,,,,,9212.0,9385.0,6570.0,6264.0,Balance Sheet
Securities Held,,,,,,,3809.0,10074.0,9832.0,9661.0,Balance Sheet
Securities for Sale,,,,,,,9203.0,9295.0,9210.0,9088.0,Balance Sheet
Total Invest. Securities,,,,,,,13013.0,19369.0,19042.0,18749.0,Balance Sheet
Loans Held for Sale,,,,,,,99.0,83.0,38.0,21.0,Balance Sheet
Other Earning Assets,,,,,,,,1326.0,1334.0,1342.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,22324.0,30163.0,26984.0,26376.0,Balance Sheet
Total Gross Loans,,,,,,,32372.0,65524.0,67735.0,69790.0,Balance Sheet
Loan Loss Allowances,,,,,,,-178.0,-848.0,-850.0,-882.0,Balance Sheet
Net Loans,,,,,,,32193.0,64676.0,66885.0,68908.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1297.0,9787.0,9764.0,9760.0,Balance Sheet
"Goodwill, Net",,,,,,,346.0,346.0,346.0,346.0,Balance Sheet
Intangibles - Net,,,,,,,43.0,156.0,150.0,145.0,Balance Sheet
Other Real Estate Owned,,,,,,,39.0,,,,Balance Sheet
Other Assets,,,,,,,1728.0,2946.0,2961.0,3294.0,Balance Sheet
"Other Assets, Total",,,,,,,1768.0,2946.0,2961.0,3294.0,Balance Sheet
Total Assets,,,,,,,58308.0,108597.0,107673.0,109310.0,Balance Sheet
Accrued Expenses,,,,,,,64.0,385.0,384.0,373.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,21405.0,25898.0,26645.0,26587.0,Balance Sheet
Interest Bearing Deposits,,,,,,,30001.0,65699.0,62684.0,60966.0,Balance Sheet
Total Deposits,,,,,,,51406.0,91597.0,89329.0,87553.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,645.0,639.0,1785.0,,Balance Sheet
Total ST Borrowings,,,,,,,589.0,616.0,646.0,3128.0,Balance Sheet
Long Term Debt,,,,,,,545.0,2033.0,2025.0,5215.0,Balance Sheet
Capital Lease Obligations,,,,,,,4.0,4.0,3.0,,Balance Sheet
Total Long Term Debt,,,,,,,550.0,2037.0,2028.0,5215.0,Balance Sheet
Total Debt,,,,,,,1139.0,2653.0,2674.0,8343.0,Balance Sheet
"Other Liabilities, Total",,,,,,,317.0,2753.0,2859.0,3208.0,Balance Sheet
Total Liabilities,,,,,,,53571.0,98027.0,97031.0,99477.0,Balance Sheet
Pref. Stock - Non Rdmbl.,,,,,,,340.0,,,,Balance Sheet
Conv. Pref. Stk-Non Rdmbl.,,,,,,,,881.0,881.0,881.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,340.0,881.0,881.0,881.0,Balance Sheet
Common Stock,,,,,,,10.0,16.0,16.0,15.0,Balance Sheet
Additional Paid-In Capital,,,,,,,,5344.0,5345.0,4506.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,4378.0,4634.0,4865.0,5160.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-9.0,-327.0,-490.0,-756.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,26.0,28.0,31.0,33.0,Balance Sheet
Other Comprehensive Income,,,,,,,-7.0,-6.0,-6.0,-6.0,Balance Sheet
"Other Equity, Total",,,,,,,19.0,22.0,25.0,27.0,Balance Sheet
Total Equity,,,,,,,4737.0,10570.0,10642.0,9833.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,58308.0,108597.0,107673.0,109310.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,9.0,15.0,15.0,14.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,10.0,16.0,16.0,15.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Shrs Out-Pref Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Shrs Out-Pref Stk Iss. 2,,,,,,,,0.0,0.0,0.0,Balance Sheet
Shrs Out-Pref Stk Iss. 3,,,,,,,,8.0,8.0,8.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 2,,,,,,,,0.0,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 3,,,,,,,,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Interest & Fees on Loans,,,,,,,328.0,621.0,655.0,785.0,Income Statement
Inter & Divs/ Invest Securs,,,,,,,44.0,89.0,102.0,121.0,Income Statement
"Interest Income, Bank",,,,,,,372.0,710.0,757.0,906.0,Income Statement
Interest on Deposit,,,,,,,8.0,39.0,42.0,78.0,Income Statement
Inter on Other Borrowings,,,,,,,7.0,22.0,15.0,33.0,Income Statement
Total Interest Expense,,,,,,,15.0,61.0,57.0,111.0,Income Statement
Net Interest Income,,,,,,,357.0,649.0,700.0,795.0,Income Statement
Loan Loss Provision,,,,,,,-42.0,464.0,42.0,60.0,Income Statement
NetInterIn after Loan Loss Provision,,,,,,,399.0,185.0,658.0,735.0,Income Statement
Fees & Commish from Operat,,,,,,,36.0,88.0,94.0,89.0,Income Statement
Commish & Fees/Secur Act,,,,,,,33.0,35.0,37.0,35.0,Income Statement
Insur Commish Fees& Premium,,,,,,,,,9.0,8.0,Income Statement
Credit Card Fees,,,,,,,1.0,,,,Income Statement
