,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,41.84,55.25,68.9,97.99,299.39,294.7,,,,,
low,35.32,33.54,26.34,44.41,95.9,81.13,,,,,
change,0.033100000000000004,-0.0723,0.7965000000000001,0.44420000000000004,1.9554,-0.6641,,,,,
Date,,,,,,,2021-12-25 00:00:00,2022-03-31 00:00:00,2022-06-25 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,503.0,690.0,824.0,868.0,Balance Sheet
Short Term Investments,,,,,,,71.0,65.0,52.0,44.0,Balance Sheet
Cash and Short Term Invs,,,,,,,574.0,755.0,876.0,912.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,318.0,304.0,328.0,290.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-6.0,-6.0,-6.0,-6.0,Balance Sheet
"Total Receivables, Net",,,,,,,312.0,298.0,322.0,284.0,Balance Sheet
Invent. - Finished Goods,,,,,,,54.0,69.0,78.0,85.0,Balance Sheet
Invent. - Raw Materials,,,,,,,80.0,77.0,92.0,95.0,Balance Sheet
Total Inventory,,,,,,,133.0,146.0,170.0,179.0,Balance Sheet
Prepaid Expenses,,,,,,,55.0,48.0,36.0,37.0,Balance Sheet
Total Current Assets,,,,,,,1075.0,1247.0,1403.0,1412.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,176.0,,186.0,191.0,Balance Sheet
Accumulated Depreciation,,,,,,,-119.0,,-123.0,-128.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,101.0,126.0,124.0,121.0,Balance Sheet
"Goodwill, Net",,,,,,,827.0,815.0,807.0,807.0,Balance Sheet
Intangibles - Gross,,,,,,,709.0,708.0,720.0,684.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-261.0,-298.0,-330.0,-327.0,Balance Sheet
Intangibles - Net,,,,,,,448.0,410.0,390.0,357.0,Balance Sheet
Other Long Term Assets,,,,,,,67.0,100.0,134.0,128.0,Balance Sheet
Total Assets,,,,,,,2567.0,2698.0,2858.0,2825.0,Balance Sheet
Accounts Payable,,,,,,,135.0,136.0,142.0,125.0,Balance Sheet
Accrued Expenses,,,,,,,207.0,219.0,236.0,180.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,0.0,6.0,6.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,24.0,38.0,80.0,54.0,Balance Sheet
Total Current Liabilities,,,,,,,365.0,393.0,463.0,365.0,Balance Sheet
Total Long Term Debt,,,,,,,984.0,983.0,976.0,975.0,Balance Sheet
Total Debt,,,,,,,984.0,983.0,982.0,981.0,Balance Sheet
Deferred Income Tax,,,,,,,57.0,56.0,53.0,58.0,Balance Sheet
"Other Liabilities, Total",,,,,,,98.0,109.0,100.0,102.0,Balance Sheet
Total Liabilities,,,,,,,1504.0,1540.0,1592.0,1500.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,868.0,898.0,924.0,932.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,891.0,956.0,1039.0,1103.0,Balance Sheet
Treasury Stock - Common,,,,,,,-695.0,-695.0,-695.0,-708.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,-1.0,-2.0,-2.0,Balance Sheet
Total Equity,,,,,,,1064.0,1158.0,1266.0,1325.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2567.0,2698.0,2858.0,2825.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,40.0,40.0,40.0,40.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,28.0,28.0,28.0,28.0,Balance Sheet
Date,,,,,,,2021-12-25 00:00:00,2022-03-31 00:00:00,2022-06-25 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,420500.0,470100.0,476400.0,448100.0,Income Statement
"Cost of Revenue, Total",,,,,,,195400.0,216300.0,210300.0,192400.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,27600.0,29000.0,35200.0,27200.0,Income Statement
Labor & Related Expense,,,,,,,16700.0,15200.0,8700.0,17500.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,44300.0,44200.0,43900.0,44700.0,Income Statement
Research & Development,,,,,,,88900.0,98200.0,94100.0,89500.0,Income Statement
Depreciation/Amortization,,,,,,,9200.0,12000.0,9100.0,9500.0,Income Statement
"Inter/Invest Inc, Operating",,,,,,,,,-5600.0,,Income Statement
Restructuring Charge,,,,,,,5100.0,11300.0,500.0,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,,0.0,0.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,5100.0,11300.0,500.0,0.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,0.0,0.0,0.0,,Income Statement
Total Operating Expense,,,,,,,342900.0,382000.0,352300.0,336100.0,Income Statement
Total Operating Income,,,,,,,77600.0,88100.0,124100.0,112000.0,Income Statement
Gain(Loss)on Sale of Assets,,,,,,,,5400.0,0.0,,Income Statement
"Other, Net",,,,,,,,,3000.0,,Income Statement
Income Before Tax,,,,,,,71900.0,86800.0,115200.0,103700.0,Income Statement
Income Tax - Total,,,,,,,2000.0,24400.0,32300.0,39100.0,Income Statement
Income After Tax,,,,,,,69900.0,62400.0,82900.0,64600.0,Income Statement
Equity In Affiliates,,,,,,,-400.0,2500.0,0.0,0.0,Income Statement
Net Inc Before Extra Items,,,,,,,69500.0,64900.0,82900.0,64600.0,Income Statement
Total Net Income,,,,,,,69500.0,64900.0,82900.0,64600.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,69500.0,64900.0,82900.0,64600.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,69500.0,64900.0,82900.0,64600.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,39400.0,39500.0,39600.0,39800.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.76,1.64,2.09,1.62,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.76,1.64,2.09,1.62,Income Statement
Diluted Weighted Average Shares,,,,,,,40700.0,40700.0,40700.0,40700.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.71,1.59,2.04,1.59,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.71,1.59,2.04,1.59,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,5700.0,6700.0,11900.0,8300.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,6400.0,6300.0,6100.0,8900.0,Income Statement
Total Special Items,,,,,,,5100.0,5900.0,500.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,77000.0,92700.0,115700.0,103700.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,142.0,1659.0,140.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,2142.0,26059.0,32440.0,39100.0,Income Statement
Normalized Income After Tax,,,,,,,74858.0,66641.0,83260.0,64600.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,74458.0,69141.0,83260.0,64600.0,Income Statement
Basic Normalized EPS,,,,,,,1.89,1.75,2.1,1.62,Income Statement
Diluted Normalized EPS,,,,,,,1.83,1.7,2.05,1.59,Income Statement
Date,,,,,,,2021-12-25 00:00:00,2022-03-31 00:00:00,2022-06-25 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,110.0,175.0,258.0,65.0,Cash Flow
Depreciation/Depletion,,,,,,,12.0,18.0,24.0,9.0,Cash Flow
Amortization,,,,,,,54.0,92.0,124.0,33.0,Cash Flow
Deferred Taxes,,,,,,,-6.0,-28.0,-30.0,6.0,Cash Flow
Unusual Items,,,,,,,8.0,3.0,3.0,0.0,Cash Flow
Purchased R&D,,,,,,,,,0.0,,Cash Flow
Equity in Net Earnings/Loss,,,,,,,1.0,-2.0,-2.0,0.0,Cash Flow
Other Non-Cash Items,,,,,,,55.0,82.0,105.0,33.0,Cash Flow
Non-Cash Items,,,,,,,64.0,83.0,106.0,33.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,19.0,-45.0,-46.0,-49.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,,,,7.0,Cash Flow
Accounts Receivable,,,,,,,-71.0,-57.0,-81.0,38.0,Cash Flow
Inventories,,,,,,,-29.0,-41.0,-65.0,-10.0,Cash Flow
Prepaid Expenses,,,,,,,-13.0,4.0,7.0,-3.0,Cash Flow
Other Assets,,,,,,,0.0,18.0,26.0,3.0,Cash Flow
Accounts Payable,,,,,,,30.0,21.0,23.0,-18.0,Cash Flow
Accrued Expenses,,,,,,,36.0,9.0,23.0,-58.0,Cash Flow
Changes in Working Capital,,,,,,,-53.0,-31.0,-19.0,-67.0,Cash Flow
Total Cash from Operations,,,,,,,181.0,308.0,463.0,79.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-13.0,-27.0,-31.0,-6.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,,,-30.0,,Cash Flow
Capital Expenditures,,,,,,,-13.0,-27.0,-61.0,-6.0,Cash Flow
Acquisition of Business,,,,,,,-512.0,-505.0,-501.0,,Cash Flow
Sale of Fixed Assets,,,,,,,0.0,56.0,56.0,,Cash Flow
Sale/Maturity of Investment,,,,,,,,,5.0,1.0,Cash Flow
"Investment, Net",,,,,,,1.0,12.0,24.0,8.0,Cash Flow
Purchase of Investments,,,,,,,,-6.0,-6.0,,Cash Flow
Other Investing Cash Flow,,,,,,,0.0,0.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-512.0,-443.0,-422.0,9.0,Cash Flow
Total Cash from Investing,,,,,,,-525.0,-469.0,-483.0,2.0,Cash Flow
Financing Cash Flow Items,,,,,,,-91.0,-91.0,-92.0,-29.0,Cash Flow
Sale/Issuance of Common,,,,,,,9.0,15.0,15.0,9.0,Cash Flow
Repurch/Retirement Common,,,,,,,,,0.0,-13.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,9.0,15.0,15.0,-5.0,Cash Flow
Long Term Debt Issued,,,,,,,600.0,600.0,600.0,,Cash Flow
Long Term Debt Reduction,,,,,,,-506.0,-507.0,-509.0,-2.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,94.0,93.0,91.0,-2.0,Cash Flow
Total Cash From Financing,,,,,,,12.0,17.0,14.0,-35.0,Cash Flow
Foreign Exchange Effects,,,,,,,-1.0,-2.0,-7.0,-2.0,Cash Flow
Net Change in Cash,,,,,,,-334.0,-146.0,-12.0,44.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,836.0,836.0,836.0,824.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,503.0,690.0,824.0,868.0,Cash Flow
"Depreciation, Supplemental",,,,,,,12.0,18.0,24.0,9.0,Cash Flow
Free Cash Flow,,,,,,,168.0,281.0,402.0,73.0,
FCF Growth,,,,,,,,0.6726190476190477,0.43060498220640575,-0.818407960199005,
