,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,26.78,28.96,28.5,31.99,66.33,65.16,,,,,
low,24.81,14.5,15.27,13.54,30.71,22.71,,,,,
change,0.027200000000000002,-0.39740000000000003,0.6709999999999999,0.2225,1.0444,-0.6255,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,26.0,24.0,23.0,23.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,25.0,23.0,22.0,22.0,Balance Sheet
Other Receivables,,,,,,,4.0,2.0,2.0,2.0,Balance Sheet
"Total Receivables, Net",,,,,,,29.0,26.0,25.0,24.0,Balance Sheet
Total Inventory,,,,,,,7.0,8.0,8.0,8.0,Balance Sheet
Prepaid Expenses,,,,,,,2.0,4.0,3.0,3.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Current Assets,,,,,,,40.0,38.0,37.0,36.0,Balance Sheet
Buildings,,,,,,,240.0,242.0,245.0,251.0,Balance Sheet
Land/Improvements,,,,,,,82.0,83.0,83.0,84.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,245.0,241.0,244.0,245.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,568.0,567.0,571.0,580.0,Balance Sheet
Accumulated Depreciation,,,,,,,-180.0,-176.0,-180.0,-185.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,388.0,390.0,390.0,395.0,Balance Sheet
"Goodwill, Net",,,,,,,392.0,391.0,391.0,394.0,Balance Sheet
Intangibles - Gross,,,,,,,24.0,36.0,36.0,37.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,,-6.0,-6.0,-6.0,Balance Sheet
Intangibles - Net,,,,,,,29.0,30.0,30.0,30.0,Balance Sheet
Long Term Investments,,,,,,,287.0,289.0,258.0,246.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,42.0,42.0,45.0,46.0,Balance Sheet
Total Assets,,,,,,,1179.0,1180.0,1151.0,1147.0,Balance Sheet
