,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,43.16,65.42,50.99,149.44,212.4,65.16,,,,,
low,39.78,26.2,28.12,18.65,52.31,26.21,,,,,
change,-0.0022,-0.22399999999999998,0.4841,1.9533000000000003,-0.5438000000000001,-0.445,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,2611.0,2594.0,2181.0,1973.0,Balance Sheet
Short Term Investments,,,,,,,514.0,1032.0,1362.0,1516.0,Balance Sheet
Cash and Short Term Invs,,,,,,,3125.0,3626.0,3543.0,3489.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,159.0,103.0,78.0,82.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-4.0,-4.0,-4.0,-4.0,Balance Sheet
"Total Receivables, Net",,,,,,,233.0,200.0,162.0,158.0,Balance Sheet
Invent. - Finished Goods,,,,,,,2727.0,484.0,23.0,,Balance Sheet
Invent. - Work In Progress,,,,,,,1185.0,10.0,0.0,,Balance Sheet
Total Inventory,,,,,,,3913.0,494.0,23.0,,Balance Sheet
Prepaid Expenses,,,,,,,76.0,285.0,53.0,73.0,Balance Sheet
Restricted Cash - Current,,,,,,,227.0,92.0,2.0,2.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,107.0,93.0,61.0,49.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,333.0,185.0,63.0,51.0,Balance Sheet
Total Current Assets,,,,,,,7680.0,4790.0,3844.0,3771.0,Balance Sheet
Buildings,,,,,,,107.0,95.0,94.0,90.0,Balance Sheet
Machinery/Equipment,,,,,,,194.0,231.0,250.0,275.0,Balance Sheet
Construction in Progress,,,,,,,7.0,2.0,4.0,8.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,155.0,169.0,161.0,153.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,464.0,497.0,509.0,526.0,Balance Sheet
Accumulated Depreciation,,,,,,,-119.0,-123.0,-130.0,-138.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,344.0,374.0,379.0,388.0,Balance Sheet
"Goodwill, Net",,,,,,,2374.0,2374.0,2374.0,2374.0,Balance Sheet
Intangibles - Gross,,,,,,,382.0,221.0,200.0,203.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-202.0,-56.0,-47.0,-54.0,Balance Sheet
Intangibles - Net,,,,,,,180.0,165.0,153.0,149.0,Balance Sheet
Other Long Term Assets,,,,,,,82.0,86.0,6.0,11.0,Balance Sheet
Total Assets,,,,,,,10695.0,7820.0,6783.0,6718.0,Balance Sheet
Accounts Payable,,,,,,,17.0,24.0,16.0,19.0,Balance Sheet
Accrued Expenses,,,,,,,293.0,244.0,181.0,198.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,2312.0,88.0,55.0,45.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1209.0,790.0,0.0,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,51.0,56.0,52.0,50.0,Balance Sheet
Total Current Liabilities,,,,,,,3882.0,1202.0,304.0,312.0,Balance Sheet
Total Long Term Debt,,,,,,,1319.0,1656.0,1657.0,1659.0,Balance Sheet
Total Debt,,,,,,,4840.0,2534.0,1712.0,1704.0,Balance Sheet
Deferred Income Tax,,,,,,,5.0,4.0,5.0,11.0,Balance Sheet
"Other Liabilities, Total",,,,,,,148.0,156.0,150.0,141.0,Balance Sheet
Total Liabilities,,,,,,,5354.0,3018.0,2116.0,2123.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,7001.0,6298.0,6167.0,6154.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1667.0,-1495.0,-1487.0,-1540.0,Balance Sheet
Other Equity,,,,,,,,0.0,0.0,0.0,Balance Sheet
Other Comprehensive Income,,,,,,,7.0,-1.0,-13.0,-19.0,Balance Sheet
"Other Equity, Total",,,,,,,7.0,-1.0,-13.0,-19.0,Balance Sheet
Total Equity,,,,,,,5341.0,4802.0,4667.0,4595.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,10695.0,7820.0,6783.0,6718.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,62.0,60.0,59.0,58.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,6.0,6.0,6.0,6.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 3,,,,,,,183.0,180.0,176.0,173.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,251.0,246.0,241.0,238.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 3,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,3882.0,4257.0,1009.0,483.0,Income Statement
"Cost of Revenue, Total",,,,,,,3007.0,3622.0,566.0,89.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,426.0,376.0,246.0,218.0,Income Statement
Labor & Related Expense,,,,,,,49.0,59.0,60.0,85.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,475.0,435.0,306.0,303.0,Income Statement
Research & Development,,,,,,,114.0,114.0,119.0,142.0,Income Statement
Restructuring Charge,,,,,,,71.0,29.0,,0.0,Income Statement
Impair-Assets Held for Use,,,,,,,1.0,,,,Income Statement
