,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,77.98,93.7,121.48,244.25,310.16,196.1,,,,,
low,68.61,70.22,81.91,82.07,179.15,67.58,,,,,
change,-0.0555,0.1328,0.3131,1.1394,-0.207,-0.5777,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,5197.0,4861.0,4583.0,6659.0,Balance Sheet
Short Term Investments,,,,,,,4303.0,3104.0,4723.0,4190.0,Balance Sheet
Cash and Short Term Invs,,,,,,,9500.0,7965.0,9306.0,10849.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,800.0,850.0,867.0,889.0,Balance Sheet
Notes Recvble - Short Term,,,,,,,4846.0,5223.0,5749.0,6002.0,Balance Sheet
Other Receivables,,,,,,,36141.0,37046.0,37221.0,34824.0,Balance Sheet
"Total Receivables, Net",,,,,,,41787.0,43119.0,43837.0,41715.0,Balance Sheet
Prepaid Expenses,,,,,,,1287.0,1298.0,2109.0,2541.0,Balance Sheet
Total Current Assets,,,,,,,52574.0,52382.0,55252.0,55105.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2568.0,2554.0,2474.0,2361.0,Balance Sheet
"Goodwill, Net",,,,,,,11454.0,11370.0,11146.0,11053.0,Balance Sheet
Intangibles - Gross,,,,,,,3694.0,3666.0,3585.0,3538.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-2362.0,-2481.0,-2584.0,-2683.0,Balance Sheet
Intangibles - Net,,,,,,,1332.0,1185.0,1001.0,855.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,1300.0,1600.0,1700.0,1900.0,Balance Sheet
LT Investments - Other,,,,,,,5497.0,5545.0,4570.0,3315.0,Balance Sheet
Long Term Investments,,,,,,,6797.0,7145.0,6270.0,5215.0,Balance Sheet
Other Long Term Assets,,,,,,,1078.0,1169.0,1667.0,1846.0,Balance Sheet
Total Assets,,,,,,,75803.0,75805.0,77810.0,76435.0,Balance Sheet
Accounts Payable,,,,,,,39038.0,39886.0,40377.0,37938.0,Balance Sheet
Accrued Expenses,,,,,,,2756.0,2829.0,3704.0,4220.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,999.0,999.0,418.0,418.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,236.0,253.0,596.0,652.0,Balance Sheet
Total Current Liabilities,,,,,,,43029.0,43967.0,45095.0,43228.0,Balance Sheet
Total Long Term Debt,,,,,,,8049.0,8222.0,10198.0,10241.0,Balance Sheet
Total Debt,,,,,,,9048.0,9221.0,10616.0,10659.0,Balance Sheet
Minority Interest,,,,,,,0.0,,,,Balance Sheet
"Other Liabilities, Total",,,,,,,2998.0,3013.0,2750.0,2702.0,Balance Sheet
Total Liabilities,,,,,,,54076.0,55202.0,58043.0,56171.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,17208.0,17383.0,17758.0,17981.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,16535.0,17044.0,16703.0,18033.0,Balance Sheet
Treasury Stock - Common,,,,,,,-11880.0,-13380.0,-14130.0,-15069.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-87.0,-380.0,-544.0,-701.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-270.0,-365.0,-665.0,-871.0,Balance Sheet
Other Equity,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Comprehensive Income,,,,,,,221.0,301.0,645.0,891.0,Balance Sheet
"Other Equity, Total",,,,,,,-49.0,-64.0,-20.0,20.0,Balance Sheet
Total Equity,,,,,,,21727.0,20603.0,19767.0,20264.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,75803.0,75805.0,77810.0,76435.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,1168.0,1161.0,1156.0,1147.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,132.0,143.0,151.0,161.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,6918.0,6483.0,6806.0,6846.0,Income Statement
"Cost of Revenue, Total",,,,,,,3834.0,3720.0,4028.0,3864.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,1075.0,968.0,979.0,939.0,Income Statement
Labor & Related Expense,,,,,,,161.0,233.0,130.0,68.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,1236.0,1201.0,1109.0,1007.0,Income Statement
Research & Development,,,,,,,796.0,815.0,815.0,801.0,Income Statement
Restructuring Charge,,,,,,,2.0,20.0,71.0,27.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,16.0,19.0,29.0,Income Statement
Unusual Expense (Income),,,,,,,2.0,36.0,90.0,56.0,Income Statement
Total Operating Expense,,,,,,,5868.0,5772.0,6042.0,5728.0,Income Statement
Total Operating Income,,,,,,,1050.0,711.0,764.0,1118.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-59.0,-59.0,-69.0,-87.0,Income Statement
"Inter Income, Non-Operating",,,,,,,14.0,15.0,27.0,48.0,Income Statement
