,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,39.86,47.84,37.37,10.61,19.83,33.29,,,,,
low,32.37,29.08,8.65,0.8,2.45,9.83,,,,,
change,0.2133,-0.2293,-0.696,-0.7403000000000001,3.0935,1.9011000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,954.0,823.0,1121.0,1355.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,351.0,357.0,530.0,426.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Total Receivables, Net",,,,,,,351.0,357.0,530.0,426.0,Balance Sheet
Invent. - Finished Goods,,,,,,,70.0,109.0,73.0,97.0,Balance Sheet
Invent. - Raw Materials,,,,,,,157.0,160.0,180.0,180.0,Balance Sheet
Total Inventory,,,,,,,227.0,269.0,253.0,277.0,Balance Sheet
Restricted Cash - Current,,,,,,,,25.0,,,Balance Sheet
Other Current Assets,,,,,,,270.0,332.0,346.0,306.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,270.0,357.0,346.0,306.0,Balance Sheet
Total Current Assets,,,,,,,1802.0,1806.0,2250.0,2364.0,Balance Sheet
Buildings,,,,,,,551.0,590.0,593.0,596.0,Balance Sheet
Land/Improvements,,,,,,,2494.0,2494.0,2489.0,2487.0,Balance Sheet
Machinery/Equipment,,,,,,,1387.0,1371.0,1400.0,1440.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,36.0,33.0,36.0,29.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,4467.0,4488.0,4519.0,4552.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1480.0,-1552.0,-1626.0,-1706.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2986.0,2936.0,2893.0,2847.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,0.0,63.0,12.0,33.0,Balance Sheet
LT Investments - Other,,,,,,,100.0,138.0,145.0,188.0,Balance Sheet
Long Term Investments,,,,,,,100.0,201.0,157.0,220.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,62.0,,,,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,0.0,,,,Balance Sheet
Total Assets,,,,,,,4950.0,4944.0,5300.0,5431.0,Balance Sheet
Payable/Accrued,,,,,,,748.0,782.0,811.0,771.0,Balance Sheet
Accrued Expenses,,,,,,,34.0,16.0,,,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,60.0,19.0,178.0,547.0,Balance Sheet
Discontinued Operations,,,,,,,45.0,,,,Balance Sheet
Other Current Liabilities,,,,,,,45.0,,,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,90.0,,,,Balance Sheet
Total Current Liabilities,,,,,,,932.0,817.0,989.0,1318.0,Balance Sheet
Long Term Debt,,,,,,,1065.0,1066.0,869.0,322.0,Balance Sheet
Capital Lease Obligations,,,,,,,13.0,13.0,,,Balance Sheet
Total Long Term Debt,,,,,,,1078.0,1079.0,869.0,322.0,Balance Sheet
Total Debt,,,,,,,1138.0,1098.0,1047.0,869.0,Balance Sheet
Deferred Income Tax,,,,,,,27.0,21.0,26.0,25.0,Balance Sheet
Minority Interest,,,,,,,59.0,44.0,45.0,50.0,Balance Sheet
Reserves,,,,,,,655.0,660.0,660.0,661.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,212.0,210.0,207.0,204.0,Balance Sheet
Other LT Liabilities,,,,,,,121.0,157.0,256.0,240.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,104.0,104.0,,,Balance Sheet
"Other Liabilities, Total",,,,,,,1092.0,1130.0,1123.0,1105.0,Balance Sheet
Total Liabilities,,,,,,,3188.0,3091.0,3052.0,2820.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Additional Paid-In Capital,,,,,,,3746.0,3970.0,3973.0,3974.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-913.0,-1033.0,-623.0,-248.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1370.0,-1372.0,-1373.0,-1373.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,1.0,3.0,,,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,298.0,284.0,,,Balance Sheet
Other Comprehensive Income,,,,,,,-1.0,,270.0,256.0,Balance Sheet
"Other Equity, Total",,,,,,,298.0,286.0,270.0,256.0,Balance Sheet
Total Equity,,,,,,,1762.0,1853.0,2248.0,2611.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,4950.0,4944.0,5300.0,5431.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,122.0,144.0,144.0,144.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,0.0,0.0,0.0,,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,122.0,144.0,144.0,144.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,43.0,43.0,43.0,43.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1265.0,691.0,1322.0,1343.0,Income Statement
"Cost of Revenue, Total",,,,,,,710.0,699.0,826.0,838.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,20.0,38.0,35.0,33.0,Income Statement
Depreciation/Amortization,,,,,,,85.0,73.0,74.0,81.0,Income Statement
"Inter/Invest Inc, Operating",,,,,,,-71.0,-45.0,-49.0,-28.0,Income Statement
Restructuring Charge,,,,,,,2.0,2.0,0.0,1.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,2.0,Income Statement
Other Unusual Expnse (In),,,,,,,-2.0,24.0,2.0,9.0,Income Statement
Unusual Expense (Income),,,,,,,-3.0,20.0,-10.0,6.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,-3.0,-5.0,-13.0,-5.0,Income Statement
Total Operating Expense,,,,,,,742.0,786.0,875.0,931.0,Income Statement
Total Operating Income,,,,,,,523.0,-94.0,447.0,412.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-40.0,-39.0,-38.0,-34.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,2.0,1.0,1.0,5.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,56.0,12.0,12.0,12.0,Income Statement
"Other, Net",,,,,,,56.0,12.0,12.0,12.0,Income Statement
Income Before Tax,,,,,,,541.0,-121.0,423.0,395.0,Income Statement
Income Tax - Total,,,,,,,33.0,-1.0,11.0,11.0,Income Statement
Income After Tax,,,,,,,508.0,-120.0,411.0,384.0,Income Statement
Minority Interest,,,,,,,1.0,1.0,-1.0,-9.0,Income Statement
Net Inc Before Extra Items,,,,,,,509.0,-119.0,410.0,376.0,Income Statement
Total Extraordinary Items,,,,,,,4.0,-1.0,-1.0,-1.0,Income Statement
Total Net Income,,,,,,,513.0,-120.0,410.0,375.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,509.0,-119.0,410.0,376.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,513.0,-120.0,410.0,375.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,133.0,136.0,144.0,144.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,3.82,-0.87,2.85,2.61,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,3.85,-0.88,2.84,2.6,Income Statement
Diluted Weighted Average Shares,,,,,,,133.0,136.0,162.0,162.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,3.82,-0.87,2.53,2.32,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,3.85,-0.88,2.53,2.32,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,40.0,39.0,38.0,34.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,85.0,73.0,74.0,81.0,Income Statement
Total Special Items,,,,,,,-3.0,20.0,-10.0,6.0,Income Statement
Normalzd Income Before Tax,,,,,,,538.0,-101.0,412.0,402.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,7.0,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,33.0,6.0,11.0,11.0,Income Statement
Normalized Income After Tax,,,,,,,505.0,-107.0,401.0,391.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,506.0,-106.0,400.0,382.0,Income Statement
Basic Normalized EPS,,,,,,,3.8,-0.78,2.78,2.65,Income Statement
Diluted Normalized EPS,,,,,,,3.8,-0.78,2.47,2.36,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,371.0,-121.0,290.0,674.0,Cash Flow
Depreciation/Depletion,,,,,,,309.0,73.0,147.0,227.0,Cash Flow
Deferred Taxes,,,,,,,-8.0,-6.0,-1.0,-3.0,Cash Flow
Discontinued Operations,,,,,,,-45.0,0.0,-1.0,-3.0,Cash Flow
Unusual Items,,,,,,,-59.0,15.0,11.0,18.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,-82.0,-45.0,-93.0,-121.0,Cash Flow
Other Non-Cash Items,,,,,,,31.0,6.0,14.0,20.0,Cash Flow
Non-Cash Items,,,,,,,-154.0,-24.0,-69.0,-85.0,Cash Flow
Accounts Receivable,,,,,,,-106.0,-7.0,-180.0,-76.0,Cash Flow
Inventories,,,,,,,35.0,-42.0,-26.0,-51.0,Cash Flow
Other Assets,,,,,,,-64.0,-109.0,-111.0,-77.0,Cash Flow
Payable/Accrued,,,,,,,128.0,-28.0,-13.0,-62.0,Cash Flow
Changes in Working Capital,,,,,,,-98.0,-196.0,-357.0,-309.0,Cash Flow
Total Cash from Operations,,,,,,,420.0,-274.0,9.0,504.0,Cash Flow
Capital Expenditures,,,,,,,-183.0,-30.0,-63.0,-105.0,Cash Flow
Acquisition of Business,,,,,,,0.0,,,,Cash Flow
Sale of Fixed Assets,,,,,,,18.0,4.0,23.0,31.0,Cash Flow
Purchase of Investments,,,,,,,-486.0,-127.0,-276.0,-475.0,Cash Flow
Other Investing Cash Flow,,,,,,,519.0,188.0,410.0,610.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,52.0,65.0,158.0,166.0,Cash Flow
Total Cash from Investing,,,,,,,-132.0,35.0,95.0,61.0,Cash Flow
Financing Cash Flow Items,,,,,,,-27.0,-33.0,-35.0,-39.0,Cash Flow
Total Cash Dividends Paid,,,,,,,0.0,,,,Cash Flow
Sale/Issuance of Common,,,,,,,270.0,222.0,222.0,222.0,Cash Flow
Repurch/Retirement Common,,,,,,,-1.0,-2.0,-3.0,-3.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,268.0,220.0,219.0,219.0,Cash Flow
Long Term Debt Issued,,,,,,,0.0,545.0,545.0,545.0,Cash Flow
Long Term Debt Reduction,,,,,,,-285.0,-600.0,-655.0,-846.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-285.0,-55.0,-110.0,-301.0,Cash Flow
Total Cash From Financing,,,,,,,-43.0,132.0,75.0,-121.0,Cash Flow
Net Change in Cash,,,,,,,245.0,-106.0,179.0,445.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,709.0,954.0,954.0,954.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,954.0,848.0,1133.0,1399.0,Cash Flow
"Depreciation, Supplemental",,,,,,,309.0,73.0,147.0,227.0,Cash Flow
Free Cash Flow,,,,,,,237.0,-304.0,-54.0,399.0,
FCF Growth,,,,,,,,-2.2827004219409286,-0.8223684210526316,-8.38888888888889,
