,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,19.99,22.21,28.0,28.45,26.61,20.4,,,,,
low,18.72,16.42,16.81,17.39,15.69,12.27,,,,,
change,-0.0375,-0.10490000000000001,0.5893,-0.1847,-0.18910000000000002,-0.20379999999999998,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,799.0,768.0,765.0,747.0,Balance Sheet
Accumulated Depreciation,,,,,,,-670.0,-645.0,-649.0,-635.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,129.0,123.0,116.0,112.0,Balance Sheet
"Goodwill, Net",,,,,,,2035.0,2035.0,2035.0,2035.0,Balance Sheet
Intangibles - Gross,,,,,,,1509.0,1154.0,1174.0,1197.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1092.0,-754.0,-728.0,-730.0,Balance Sheet
Intangibles - Net,,,,,,,417.0,400.0,446.0,466.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,1453.0,623.0,689.0,815.0,Balance Sheet
Restricted Cash - LT,,,,,,,29.0,25.0,40.0,52.0,Balance Sheet
Other Assets,,,,,,,3552.0,3988.0,4260.0,4245.0,Balance Sheet
"Other Assets, Total",,,,,,,3552.0,3988.0,4260.0,4245.0,Balance Sheet
Total Assets,,,,,,,8824.0,8489.0,8787.0,8901.0,Balance Sheet
Payable/Accrued,,,,,,,450.0,471.0,412.0,436.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,275.0,100.0,260.0,175.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,871.0,927.0,852.0,850.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Total Long Term Debt,,,,,,,2733.0,2435.0,2435.0,2436.0,Balance Sheet
Total Debt,,,,,,,3008.0,2535.0,2695.0,2611.0,Balance Sheet
Deferred Income Tax,,,,,,,204.0,183.0,170.0,162.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,822.0,359.0,425.0,551.0,Balance Sheet
Other Liabilities,,,,,,,3113.0,3662.0,3786.0,3764.0,Balance Sheet
"Other Liabilities, Total",,,,,,,3935.0,4021.0,4211.0,4315.0,Balance Sheet
Total Liabilities,,,,,,,8468.0,8136.0,8339.0,8373.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Additional Paid-In Capital,,,,,,,941.0,961.0,973.0,983.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-537.0,-495.0,-412.0,-337.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,30.0,-21.0,-45.0,-75.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-101.0,-119.0,-119.0,-119.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,0.0,,,,Balance Sheet
Other Comprehensive Income,,,,,,,19.0,24.0,47.0,73.0,Balance Sheet
"Other Equity, Total",,,,,,,-83.0,-95.0,-72.0,-46.0,Balance Sheet
Total Equity,,,,,,,356.0,353.0,448.0,528.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,8824.0,8489.0,8787.0,8901.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,394.0,387.0,386.0,386.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1285.0,1156.0,1138.0,1090.0,Income Statement
"Cost of Revenue, Total",,,,,,,715.0,655.0,653.0,637.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,253.0,263.0,221.0,221.0,Income Statement
Restructuring Charge,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,-151.0,0.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,-151.0,0.0,0.0,Income Statement
Total Operating Expense,,,,,,,968.0,767.0,874.0,858.0,Income Statement
Total Operating Income,,,,,,,317.0,389.0,264.0,232.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-26.0,-25.0,-25.0,-25.0,Income Statement
"Inter Income, Non-Operating",,,,,,,0.0,1.0,2.0,5.0,Income Statement
"Invest Income, Non-Operat",,,,,,,48.0,,,,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,48.0,1.0,2.0,5.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-158.0,-3.0,-5.0,-18.0,Income Statement
"Other, Net",,,,,,,-158.0,-3.0,-5.0,-18.0,Income Statement
Income Before Tax,,,,,,,181.0,362.0,236.0,194.0,Income Statement
Income Tax - Total,,,,,,,12.0,69.0,42.0,20.0,Income Statement
Income After Tax,,,,,,,169.0,293.0,194.0,174.0,Income Statement
Net Inc Before Extra Items,,,,,,,169.0,293.0,194.0,174.0,Income Statement
Total Net Income,,,,,,,169.0,293.0,194.0,174.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,169.0,293.0,194.0,174.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,169.0,293.0,194.0,174.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,400.0,393.0,387.0,387.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.42,0.75,0.5,0.45,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.42,0.75,0.5,0.45,Income Statement
Diluted Weighted Average Shares,,,,,,,402.0,395.0,388.0,388.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.42,0.74,0.5,0.45,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.42,0.74,0.5,0.45,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.24,0.24,0.24,0.24,Income Statement
Gross Divid - Common Stock,,,,,,,94.0,93.0,90.0,92.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,26.0,25.0,25.0,25.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,11.0,11.0,11.0,9.0,Income Statement
Total Special Items,,,,,,,0.0,-130.0,1.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,181.0,233.0,237.0,194.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,-25.0,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,12.0,44.0,42.0,20.0,Income Statement
Normalized Income After Tax,,,,,,,169.0,188.0,195.0,174.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,169.0,188.0,195.0,174.0,Income Statement
Basic Normalized EPS,,,,,,,0.42,0.48,0.5,0.45,Income Statement
Diluted Normalized EPS,,,,,,,0.42,0.48,0.5,0.45,Income Statement
