,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,3.32,4.5,8.97,8.79,19.32,24.33,,,,,
low,2.74,1.02,0.9059,2.64,4.96,8.85,,,,,
change,-0.0032,-0.6154000000000001,6.2712,-0.21030000000000001,1.3886,0.2856,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,261447.0,191867.0,141113.0,153100.0,Balance Sheet
Short Term Investments,,,,,,,120302.0,153796.0,170850.0,167435.0,Balance Sheet
Cash and Short Term Invs,,,,,,,381749.0,345663.0,311963.0,320535.0,Balance Sheet
"Total Receivables, Net",,,,,,,0.0,0.0,,,Balance Sheet
Prepaid Expenses,,,,,,,5739.0,5304.0,5259.0,8943.0,Balance Sheet
Total Current Assets,,,,,,,387488.0,350967.0,317222.0,329478.0,Balance Sheet
Machinery/Equipment,,,,,,,1216.0,,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,1647.0,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,2863.0,,,,Balance Sheet
Accumulated Depreciation,,,,,,,-993.0,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1870.0,1738.0,2534.0,2312.0,Balance Sheet
Other Long Term Assets,,,,,,,0.0,0.0,,,Balance Sheet
Total Assets,,,,,,,389358.0,352705.0,319756.0,331790.0,Balance Sheet
Payable/Accrued,,,,,,,12856.0,5294.0,8178.0,11601.0,Balance Sheet
Accrued Expenses,,,,,,,15355.0,13872.0,18301.0,12987.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,28211.0,19166.0,26479.0,24588.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,619.0,385.0,331.0,47676.0,Balance Sheet
Total Liabilities,,,,,,,28830.0,19551.0,26810.0,72264.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,115.0,116.0,117.0,121.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1040098.0,1047563.0,1056751.0,1065545.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-679595.0,-714131.0,-763394.0,-805745.0,Balance Sheet
"Other Equity, Total",,,,,,,-90.0,-394.0,-528.0,-395.0,Balance Sheet
Total Equity,,,,,,,360528.0,333154.0,292946.0,259526.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,389358.0,352705.0,319756.0,331790.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,115277.0,115974.0,116874.0,120573.0,Balance Sheet
