,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,66.76,67.81,81.81,95.39,118.13,113.37,,,,,
low,63.48,52.97,54.56,52.07,92.62,71.86,,,,,
change,0.020499999999999997,-0.1445,0.4436,0.1855,0.0536,0.0944,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-28 00:00:00,2022-04-29 00:00:00,2022-07-29 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,406.0,193.0,263.0,232.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,253.0,366.0,439.0,351.0,Balance Sheet
Other Receivables,,,,,,,58.0,,,,Balance Sheet
"Total Receivables, Net",,,,,,,310.0,366.0,439.0,351.0,Balance Sheet
Invent. - Finished Goods,,,,,,,538.0,584.0,606.0,672.0,Balance Sheet
Invent. - Raw Materials,,,,,,,335.0,383.0,421.0,403.0,Balance Sheet
LIFO Reserve,,,,,,,-135.0,-135.0,-135.0,-135.0,Balance Sheet
Total Inventory,,,,,,,738.0,832.0,892.0,939.0,Balance Sheet
Prepaid Expenses,,,,,,,35.0,46.0,69.0,83.0,Balance Sheet
Total Current Assets,,,,,,,1489.0,1437.0,1664.0,1604.0,Balance Sheet
Buildings,,,,,,,308.0,326.0,326.0,326.0,Balance Sheet
Land/Improvements,,,,,,,58.0,58.0,57.0,57.0,Balance Sheet
Machinery/Equipment,,,,,,,619.0,627.0,632.0,632.0,Balance Sheet
Construction in Progress,,,,,,,86.0,95.0,110.0,142.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,288.0,300.0,297.0,295.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1359.0,1406.0,1423.0,1452.0,Balance Sheet
Accumulated Depreciation,,,,,,,-804.0,-821.0,-835.0,-846.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,555.0,586.0,588.0,605.0,Balance Sheet
"Goodwill, Net",,,,,,,422.0,577.0,581.0,584.0,Balance Sheet
Intangibles - Gross,,,,,,,555.0,742.0,740.0,754.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-135.0,-141.0,-150.0,-159.0,Balance Sheet
Intangibles - Net,,,,,,,420.0,601.0,590.0,595.0,Balance Sheet
Long Term Investments,,,,,,,21.0,24.0,31.0,31.0,Balance Sheet
Other Long Term Assets,,,,,,,24.0,24.0,24.0,19.0,Balance Sheet
Total Assets,,,,,,,2936.0,3253.0,3479.0,3440.0,Balance Sheet
Accounts Payable,,,,,,,503.0,474.0,567.0,487.0,Balance Sheet
Accrued Expenses,,,,,,,434.0,412.0,444.0,459.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,100.0,100.0,65.0,Balance Sheet
Total Current Liabilities,,,,,,,937.0,986.0,1111.0,1011.0,Balance Sheet
Total Long Term Debt,,,,,,,691.0,991.0,991.0,991.0,Balance Sheet
Total Debt,,,,,,,691.0,1091.0,1091.0,1056.0,Balance Sheet
Deferred Income Tax,,,,,,,50.0,50.0,50.0,50.0,Balance Sheet
"Other Liabilities, Total",,,,,,,106.0,106.0,104.0,101.0,Balance Sheet
Total Liabilities,,,,,,,1785.0,2133.0,2256.0,2153.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,,,Balance Sheet
Common Stock,,,,,,,105.0,105.0,105.0,104.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1072.0,1041.0,1147.0,1214.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-20.0,-26.0,-35.0,-41.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-4.0,-4.0,-4.0,-4.0,Balance Sheet
Other Comprehensive Income,,,,,,,-3.0,4.0,11.0,13.0,Balance Sheet
"Other Equity, Total",,,,,,,-26.0,-26.0,-28.0,-31.0,Balance Sheet
Total Equity,,,,,,,1151.0,1120.0,1224.0,1287.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2936.0,3253.0,3479.0,3440.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,105.0,105.0,105.0,104.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-10-31 00:00:00,2022-01-28 00:00:00,2022-04-29 00:00:00,2022-07-29 00:00:00,Income Statement
Total Revenue,,,,,,,961.0,933.0,1249.0,1161.0,Income Statement
"Cost of Revenue, Total",,,,,,,671.0,632.0,844.0,761.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,215.0,209.0,235.0,237.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,0.0,,,Income Statement
Total Operating Expense,,,,,,,886.0,841.0,1079.0,998.0,Income Statement
Total Operating Income,,,,,,,74.0,92.0,171.0,163.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-7.0,-7.0,-8.0,-9.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,2.0,3.0,3.0,3.0,Income Statement
