,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,29.66,45.37,46.82,87.88,140.98,136.78,,,,,
low,26.48,25.36,28.78,28.11,81.71,38.68,,,,,
change,-0.0683,0.08460000000000001,0.5497,0.8522,0.5972,-0.6831,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,141.0,115.0,17.0,6.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,160.0,210.0,186.0,93.0,Balance Sheet
Other Receivables,,,,,,,0.0,1.0,1.0,1.0,Balance Sheet
"Total Receivables, Net",,,,,,,161.0,211.0,187.0,94.0,Balance Sheet
Invent. - Finished Goods,,,,,,,58.0,64.0,62.0,90.0,Balance Sheet
Invent. - Raw Materials,,,,,,,62.0,70.0,75.0,79.0,Balance Sheet
Inventories - Other,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
LIFO Reserve,,,,,,,-36.0,-36.0,-36.0,-36.0,Balance Sheet
Total Inventory,,,,,,,84.0,98.0,101.0,132.0,Balance Sheet
Prepaid Expenses,,,,,,,15.0,13.0,14.0,12.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1.0,1.0,0.0,1.0,Balance Sheet
Total Current Assets,,,,,,,401.0,437.0,319.0,245.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,495.0,510.0,542.0,571.0,Balance Sheet
"Goodwill, Net",,,,,,,14.0,14.0,14.0,14.0,Balance Sheet
Intangibles - Gross,,,,,,,6.0,6.0,6.0,6.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-2.0,-2.0,-2.0,-2.0,Balance Sheet
Intangibles - Net,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Other Long Term Assets,,,,,,,5.0,6.0,8.0,7.0,Balance Sheet
Total Assets,,,,,,,920.0,972.0,887.0,842.0,Balance Sheet
Accounts Payable,,,,,,,25.0,62.0,58.0,22.0,Balance Sheet
Accrued Expenses,,,,,,,62.0,57.0,77.0,74.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,76.0,Balance Sheet
Customer Advances,,,,,,,1.0,2.0,2.0,1.0,Balance Sheet
Income Taxes Payable,,,,,,,,22.0,3.0,8.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1.0,25.0,4.0,9.0,Balance Sheet
Total Current Liabilities,,,,,,,89.0,143.0,139.0,181.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,76.0,Balance Sheet
Deferred Income Tax,,,,,,,44.0,44.0,44.0,44.0,Balance Sheet
"Other Liabilities, Total",,,,,,,63.0,64.0,63.0,61.0,Balance Sheet
Total Liabilities,,,,,,,195.0,251.0,246.0,285.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,128.0,128.0,129.0,130.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,946.0,1017.0,1106.0,1121.0,Balance Sheet
Treasury Stock - Common,,,,,,,-350.0,-425.0,-595.0,-695.0,Balance Sheet
Total Equity,,,,,,,725.0,721.0,641.0,557.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,920.0,972.0,887.0,842.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,115.0,114.0,112.0,110.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,26.0,26.0,29.0,31.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,303961.0,339228.0,386249.0,188472.0,Income Statement
"Cost of Revenue, Total",,,,,,,185780.0,204316.0,228872.0,142264.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,39997.0,37734.0,38511.0,26609.0,Income Statement
Labor & Related Expense,,,,,,,2244.0,2226.0,1057.0,248.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,42241.0,39960.0,39568.0,26857.0,Income Statement
Impair-Assets Held for Use,,,,,,,54245.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,-8741.0,0.0,0.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,45504.0,0.0,0.0,0.0,Income Statement
Total Operating Expense,,,,,,,273525.0,244276.0,268440.0,169121.0,Income Statement
Total Operating Income,,,,,,,30436.0,94952.0,117809.0,19351.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,15.0,-14.0,116.0,0.0,Income Statement
Income Before Tax,,,,,,,30451.0,94938.0,117925.0,19351.0,Income Statement
Income Tax - Total,,,,,,,5419.0,23727.0,29009.0,4928.0,Income Statement
Income After Tax,,,,,,,25032.0,71211.0,88916.0,14423.0,Income Statement
Net Inc Before Extra Items,,,,,,,25032.0,71211.0,88916.0,14423.0,Income Statement
Total Net Income,,,,,,,25032.0,71211.0,88916.0,14423.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,25032.0,71211.0,88916.0,14423.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,25032.0,71211.0,88916.0,14423.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,115477.0,114638.0,113100.0,110141.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.22,0.62,0.79,0.13,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.22,0.62,0.79,0.13,Income Statement
Diluted Weighted Average Shares,,,,,,,115749.0,114854.0,113260.0,110300.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.22,0.62,0.79,0.13,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.22,0.62,0.79,0.13,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,10242.0,10373.0,11231.0,11365.0,Income Statement
Total Special Items,,,,,,,45504.0,0.0,0.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,75955.0,94938.0,117925.0,19351.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,8098.0,0.0,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,13517.0,23727.0,29009.0,4928.0,Income Statement
Normalized Income After Tax,,,,,,,62438.0,71211.0,88916.0,14423.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,62438.0,71211.0,88916.0,14423.0,Income Statement
Basic Normalized EPS,,,,,,,0.54,0.62,0.79,0.13,Income Statement
Diluted Normalized EPS,,,,,,,0.54,0.62,0.79,0.13,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,208737.0,71211.0,160127.0,174549.0,Cash Flow
Depreciation/Depletion,,,,,,,35946.0,10473.0,21804.0,33269.0,Cash Flow
Deferred Taxes,,,,,,,21012.0,,,,Cash Flow
Unusual Items,,,,,,,54200.0,0.0,-43.0,-43.0,Cash Flow
Other Non-Cash Items,,,,,,,8478.0,2303.0,2917.0,3360.0,Cash Flow
Non-Cash Items,,,,,,,62678.0,2303.0,2874.0,3317.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,38614.0,1604.0,48915.0,50585.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,0.0,0.0,0.0,0.0,Cash Flow
Accounts Receivable,,,,,,,-37321.0,-27701.0,-24761.0,69422.0,Cash Flow
Inventories,,,,,,,-15515.0,-14423.0,-17119.0,-48362.0,Cash Flow
Prepaid Expenses,,,,,,,-8715.0,1560.0,949.0,7125.0,Cash Flow
Accounts Payable,,,,,,,-3473.0,36605.0,32943.0,-3769.0,Cash Flow
Accrued Expenses,,,,,,,-5285.0,-6149.0,13175.0,8842.0,Cash Flow
Changes in Working Capital,,,,,,,-70309.0,-10108.0,5187.0,33258.0,Cash Flow
Total Cash from Operations,,,,,,,258064.0,73879.0,189992.0,244393.0,Cash Flow
Capital Expenditures,,,,,,,-159394.0,-22288.0,-66606.0,-108163.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,1355.0,0.0,45.0,45.0,Cash Flow
Total Cash from Investing,,,,,,,-158039.0,-22288.0,-66561.0,-108118.0,Cash Flow
Financing Cash Flow Items,,,,,,,0.0,-50.0,-866.0,-867.0,Cash Flow
"Common Stock, Net",,,,,,,-82473.0,-77929.0,-247921.0,-347957.0,Cash Flow
Options Exercised,,,,,,,1800.0,523.0,951.0,1381.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-80673.0,-77406.0,-246970.0,-346576.0,Cash Flow
Short Term Debt Issued,,,,,,,494500.0,0.0,0.0,156000.0,Cash Flow
Short Term Debt Reduction,,,,,,,-494500.0,0.0,0.0,-80000.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,0.0,0.0,0.0,76000.0,Cash Flow
Total Cash From Financing,,,,,,,-80673.0,-77456.0,-247836.0,-271443.0,Cash Flow
Net Change in Cash,,,,,,,19352.0,-25865.0,-124405.0,-135168.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,121701.0,141053.0,141053.0,141053.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,141053.0,115188.0,16648.0,5885.0,Cash Flow
"Depreciation, Supplemental",,,,,,,35946.0,10473.0,21804.0,33269.0,Cash Flow
Free Cash Flow,,,,,,,98670.0,51591.0,123386.0,136230.0,
FCF Growth,,,,,,,,-0.47713590757069013,1.3916186931829193,0.10409608869725906,
