,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,26.82,45.29,44.66,33.21,50.03,46.85,,,,,
low,23.05,20.95,23.55,17.99,28.44,22.79,,,,,
change,-0.0040999999999999995,0.26280000000000003,0.049400000000000006,-0.1043,0.47740000000000005,-0.335,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,545.0,268.0,337.0,275.0,Balance Sheet
Short Term Investments,,,,,,,0.0,,,181.0,Balance Sheet
Cash and Short Term Invs,,,,,,,545.0,268.0,337.0,456.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,139.0,192.0,221.0,198.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-6.0,-6.0,-7.0,-7.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,171.0,227.0,255.0,228.0,Balance Sheet
Other Receivables,,,,,,,3.0,4.0,5.0,4.0,Balance Sheet
"Total Receivables, Net",,,,,,,174.0,231.0,260.0,232.0,Balance Sheet
Prepaid Expenses,,,,,,,22.0,31.0,26.0,27.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,5.0,6.0,5.0,5.0,Balance Sheet
Total Current Assets,,,,,,,745.0,536.0,628.0,720.0,Balance Sheet
Buildings,,,,,,,42.0,42.0,41.0,40.0,Balance Sheet
Machinery/Equipment,,,,,,,24.0,26.0,27.0,28.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,87.0,84.0,82.0,83.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,154.0,151.0,149.0,151.0,Balance Sheet
Accumulated Depreciation,,,,,,,-54.0,-55.0,-54.0,-53.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,99.0,97.0,95.0,99.0,Balance Sheet
"Goodwill, Gross",,,,,,,,172.0,171.0,171.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,,-33.0,-33.0,-33.0,Balance Sheet
"Goodwill, Net",,,,,,,139.0,139.0,139.0,138.0,Balance Sheet
Intangibles - Gross,,,,,,,28.0,28.0,27.0,26.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-19.0,-19.0,-19.0,-19.0,Balance Sheet
Intangibles - Net,,,,,,,9.0,8.0,8.0,7.0,Balance Sheet
Long Term Investments,,,,,,,36.0,38.0,34.0,32.0,Balance Sheet
Pension Bene. - Overfunded,,,,,,,13.0,12.0,12.0,11.0,Balance Sheet
