,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,29.1,30.9,26.09,25.52,25.76,24.25,,,,,
low,26.06,21.3,20.46,11.6,18.06,18.24,,,,,
change,-0.042,-0.1448,0.1468,-0.27,0.1783,0.04650000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,205.0,211.0,189.0,171.0,Balance Sheet
FHLB Stock,,,,,,,53.0,57.0,76.0,78.0,Balance Sheet
Other Short Trm Invest.,,,,,,,101.0,94.0,75.0,82.0,Balance Sheet
Securities Held,,,,,,,1139.0,1100.0,1068.0,1028.0,Balance Sheet
Securities for Sale,,,,,,,568.0,546.0,507.0,470.0,Balance Sheet
Total Invest. Securities,,,,,,,1707.0,1646.0,1575.0,1498.0,Balance Sheet
Loans Held for Sale,,,,,,,0.0,,,4.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,1862.0,1797.0,1727.0,1661.0,Balance Sheet
Total Gross Loans,,,,,,,8623.0,9109.0,9425.0,9719.0,Balance Sheet
Loan Loss Allowances,,,,,,,-49.0,-51.0,-52.0,-54.0,Balance Sheet
Net Loans,,,,,,,8574.0,9058.0,9373.0,9665.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,143.0,141.0,149.0,147.0,Balance Sheet
"Goodwill, Net",,,,,,,500.0,500.0,506.0,506.0,Balance Sheet
Intangibles - Net,,,,,,,18.0,17.0,16.0,15.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,6.0,6.0,4.0,3.0,Balance Sheet
Interest Receivable,,,,,,,33.0,33.0,34.0,38.0,Balance Sheet
Other Real Estate Owned,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Assets,,,,,,,398.0,402.0,441.0,477.0,Balance Sheet
"Other Assets, Total",,,,,,,431.0,435.0,475.0,515.0,Balance Sheet
Total Assets,,,,,,,11740.0,12165.0,12439.0,12683.0,Balance Sheet
Accrued Expenses,,,,,,,18.0,15.0,21.0,20.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,2412.0,2445.0,2312.0,2326.0,Balance Sheet
Interest Bearing Deposits,,,,,,,7321.0,7611.0,7519.0,7634.0,Balance Sheet
Total Deposits,,,,,,,9733.0,10056.0,9831.0,9959.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,,75.0,489.0,514.0,Balance Sheet
Total ST Borrowings,,,,,,,119.0,118.0,105.0,96.0,Balance Sheet
Long Term Debt,,,,,,,227.0,193.0,193.0,193.0,Balance Sheet
Capital Lease Obligations,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Total Long Term Debt,,,,,,,229.0,194.0,195.0,195.0,Balance Sheet
Total Debt,,,,,,,348.0,312.0,300.0,291.0,Balance Sheet
Minority Interest,,,,,,,,,1.0,1.0,Balance Sheet
