,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,20.2,22.8,12.42,12.44,21.39,17.48,,,,,
low,16.85,7.85,2.6,1.8,4.36,7.26,,,,,
change,0.013600000000000001,-0.512,-0.36369999999999997,-0.2274,2.1197,-0.1334,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,436.0,179.0,249.0,199.0,Balance Sheet
Short Term Investments,,,,,,,110.0,324.0,269.0,388.0,Balance Sheet
Cash and Short Term Invs,,,,,,,546.0,503.0,518.0,586.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,116.0,134.0,172.0,130.0,Balance Sheet
Other Receivables,,,,,,,16.0,3.0,2.0,1.0,Balance Sheet
"Total Receivables, Net",,,,,,,132.0,137.0,174.0,131.0,Balance Sheet
Invent. - Finished Goods,,,,,,,20.0,28.0,23.0,53.0,Balance Sheet
Invent. - Work In Progress,,,,,,,15.0,23.0,18.0,21.0,Balance Sheet
Invent. - Raw Materials,,,,,,,27.0,28.0,33.0,29.0,Balance Sheet
Total Inventory,,,,,,,61.0,79.0,74.0,103.0,Balance Sheet
Prepaid Expenses,,,,,,,233.0,221.0,189.0,113.0,Balance Sheet
Total Current Assets,,,,,,,973.0,941.0,955.0,933.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,61.0,63.0,62.0,61.0,Balance Sheet
"Goodwill, Net",,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Other Long Term Assets,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Total Assets,,,,,,,1039.0,1009.0,1023.0,999.0,Balance Sheet
Accounts Payable,,,,,,,3.0,20.0,5.0,3.0,Balance Sheet
Accrued Expenses,,,,,,,186.0,133.0,148.0,154.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,350.0,313.0,192.0,87.0,Balance Sheet
Other Current Liabilities,,,,,,,18.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,368.0,313.0,192.0,87.0,Balance Sheet
Total Current Liabilities,,,,,,,556.0,466.0,345.0,244.0,Balance Sheet
Total Long Term Debt,,,,,,,220.0,221.0,221.0,221.0,Balance Sheet
Total Debt,,,,,,,220.0,221.0,221.0,221.0,Balance Sheet
"Other Liabilities, Total",,,,,,,40.0,35.0,34.0,33.0,Balance Sheet
Total Liabilities,,,,,,,817.0,721.0,600.0,499.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1442.0,1476.0,1485.0,1502.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1217.0,-1184.0,-1056.0,-992.0,Balance Sheet
"Other Equity, Total",,,,,,,-2.0,-4.0,-7.0,-9.0,Balance Sheet
Total Equity,,,,,,,222.0,287.0,423.0,501.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1039.0,1009.0,1023.0,999.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,123.0,126.0,126.0,128.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,0.0,0.0,,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,195070.0,113992.0,256464.0,167735.0,Income Statement
"Cost of Revenue, Total",,,,,,,74012.0,39962.0,83369.0,61334.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,11054.0,12856.0,17209.0,12830.0,Income Statement
Labor & Related Expense,,,,,,,17745.0,18608.0,18526.0,18774.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,28799.0,31464.0,35735.0,31604.0,Income Statement
Research & Development,,,,,,,11117.0,11095.0,9689.0,12962.0,Income Statement
Restructuring Charge,,,,,,,0.0,,,,Income Statement
Litigation,,,,,,,425.0,708.0,444.0,438.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,0.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,425.0,708.0,-556.0,438.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,0.0,,-1000.0,0.0,Income Statement
Total Operating Expense,,,,,,,114353.0,83229.0,128237.0,106338.0,Income Statement
Total Operating Income,,,,,,,80717.0,30763.0,128227.0,61397.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-1679.0,-1680.0,-1683.0,-1685.0,Income Statement
"Inter Income, Non-Operating",,,,,,,6.0,261.0,765.0,2562.0,Income Statement
"Invest Income, Non-Operat",,,,,,,19222.0,1801.0,0.0,0.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,19228.0,2062.0,765.0,2562.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,2321.0,1714.0,2065.0,1818.0,Income Statement
"Other, Net",,,,,,,2321.0,1714.0,2065.0,1818.0,Income Statement
Income Before Tax,,,,,,,100587.0,32859.0,129374.0,64092.0,Income Statement
Income Tax - Total,,,,,,,808.0,,619.0,283.0,Income Statement
Income After Tax,,,,,,,99779.0,32859.0,128755.0,63809.0,Income Statement
Net Inc Before Extra Items,,,,,,,99779.0,32859.0,128755.0,63809.0,Income Statement
Total Net Income,,,,,,,99779.0,32859.0,128755.0,63809.0,Income Statement
Total Adjust to Net Income,,,,,,,-4569.0,,,,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,95210.0,32859.0,128755.0,63809.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,95210.0,32859.0,128755.0,63809.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,121436.0,124555.0,126347.0,127062.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.78,0.26,1.02,0.5,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.78,0.26,1.02,0.5,Income Statement
Diluted Weighted Average Shares,,,,,,,188404.0,149425.0,149905.0,151538.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.51,0.22,0.86,0.42,Income Statement
