,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,8.5,9.53,8.27,20.65,43.76,35.18,,,,,
low,7.3,6.15,6.18,3.55,16.03,23.88,,,,,
change,-0.06820000000000001,-0.1266,0.0438,1.4428,0.8608,0.0062,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-01 00:00:00,2022-07-01 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,42326.0,31296.0,36877.0,21607.0,Balance Sheet
Short Term Investments,,,,,,,,,10893.0,1252.0,Balance Sheet
Cash and Short Term Invs,,,,,,,42326.0,31296.0,47770.0,22859.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,70903.0,77484.0,74102.0,73587.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1829.0,-1334.0,-934.0,-1116.0,Balance Sheet
"Total Receivables, Net",,,,,,,111993.0,121850.0,119025.0,122860.0,Balance Sheet
Invent. - Finished Goods,,,,,,,15578.0,16994.0,14916.0,18703.0,Balance Sheet
Invent. - Raw Materials,,,,,,,10037.0,11675.0,10478.0,14185.0,Balance Sheet
Total Inventory,,,,,,,27386.0,30476.0,27169.0,34957.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,2218.0,0.0,0.0,,Balance Sheet
Other Current Assets,,,,,,,11124.0,12984.0,12437.0,16279.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,13342.0,12984.0,12437.0,16279.0,Balance Sheet
Total Current Assets,,,,,,,195047.0,196606.0,206401.0,196955.0,Balance Sheet
Buildings,,,,,,,5912.0,5910.0,5796.0,5888.0,Balance Sheet
Land/Improvements,,,,,,,210.0,210.0,210.0,210.0,Balance Sheet
Machinery/Equipment,,,,,,,73000.0,73440.0,70952.0,63823.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,3371.0,3196.0,2759.0,2987.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,82493.0,82756.0,79717.0,72908.0,Balance Sheet
Accumulated Depreciation,,,,,,,-69112.0,-70038.0,-68071.0,-57998.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,13381.0,12718.0,11646.0,14910.0,Balance Sheet
"Goodwill, Net",,,,,,,,,,4950.0,Balance Sheet
Intangibles - Gross,,,,,,,,,,7290.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,,,,-124.0,Balance Sheet
Intangibles - Net,,,,,,,,,,7166.0,Balance Sheet
Long Term Investments,,,,,,,,2515.0,,,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,99913.0,98002.0,95412.0,92310.0,Balance Sheet
Restricted Cash - LT,,,,,,,227.0,177.0,227.0,190.0,Balance Sheet
Other Long Term Assets,,,,,,,8555.0,9664.0,10218.0,10247.0,Balance Sheet
