,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,4.8,6.3,5.11,33.79,19.0,5.27,,,,,
low,4.09,3.64,1.92,2.95,4.99,1.38,,,,,
change,-0.1213,-0.0431,-0.16030000000000003,1.6106,-0.4486,-0.6004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,71144.0,59009.0,41102.0,21988.0,Balance Sheet
Short Term Investments,,,,,,,330171.0,301384.0,307023.0,259895.0,Balance Sheet
Cash and Short Term Invs,,,,,,,401315.0,360394.0,348125.0,281883.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,5467.0,4004.0,4483.0,2443.0,Balance Sheet
Other Receivables,,,,,,,2565.0,3487.0,6889.0,7638.0,Balance Sheet
"Total Receivables, Net",,,,,,,8032.0,7491.0,11372.0,10081.0,Balance Sheet
Prepaid Expenses,,,,,,,39098.0,32022.0,56689.0,58244.0,Balance Sheet
Total Current Assets,,,,,,,448445.0,399907.0,416185.0,350208.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,29024.0,27948.0,27126.0,26165.0,Balance Sheet
"Goodwill, Gross",,,,,,,10513.0,10513.0,10513.0,10513.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Goodwill, Net",,,,,,,10513.0,10513.0,10513.0,10513.0,Balance Sheet
Intangibles - Gross,,,,,,,10474.0,10474.0,10474.0,10474.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-7847.0,-7974.0,-8105.0,-8224.0,Balance Sheet
Intangibles - Net,,,,,,,2626.0,2500.0,2369.0,2249.0,Balance Sheet
Long Term Investments,,,,,,,3907.0,3369.0,2435.0,2130.0,Balance Sheet
Other Long Term Assets,,,,,,,1426.0,1274.0,770.0,702.0,Balance Sheet
Total Assets,,,,,,,495941.0,445511.0,459399.0,391968.0,Balance Sheet
Payable/Accrued,,,,,,,48193.0,39523.0,106354.0,75782.0,Balance Sheet
Accrued Expenses,,,,,,,12930.0,14501.0,12861.0,16307.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,22.0,15.0,8983.0,0.0,Balance Sheet
Other Current Liabilities,,,,,,,4597.0,5321.0,2867.0,2826.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,4619.0,5336.0,11850.0,2826.0,Balance Sheet
Total Current Liabilities,,,,,,,65742.0,59360.0,131064.0,94915.0,Balance Sheet
Total Long Term Debt,,,,,,,14960.0,16208.0,16521.0,16301.0,Balance Sheet
Total Debt,,,,,,,14960.0,16208.0,16521.0,16301.0,Balance Sheet
Deferred Income Tax,,,,,,,32.0,32.0,32.0,32.0,Balance Sheet
"Other Liabilities, Total",,,,,,,15539.0,14827.0,14110.0,14023.0,Balance Sheet
Total Liabilities,,,,,,,96272.0,90426.0,161728.0,125271.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,217.0,227.0,248.0,249.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1609590.0,1642420.0,1693674.0,1700717.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1209856.0,-1287103.0,-1395601.0,-1433385.0,Balance Sheet
"Other Equity, Total",,,,,,,-282.0,-458.0,-650.0,-885.0,Balance Sheet
Total Equity,,,,,,,399669.0,355085.0,297671.0,266697.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,495941.0,445511.0,459399.0,391968.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,217383.0,226511.0,247505.0,249485.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 3,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,839.0,199.0,784.0,9154.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,11549.0,12453.0,41857.0,10224.0,Income Statement
Labor & Related Expense,,,,,,,2500.0,3500.0,6600.0,1600.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,14049.0,15953.0,48457.0,11824.0,Income Statement
Research & Development,,,,,,,92299.0,55979.0,56465.0,33087.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,,,,Income Statement
Total Operating Expense,,,,,,,106347.0,71932.0,104922.0,44911.0,Income Statement
Total Operating Income,,,,,,,-105508.0,-71733.0,-104137.0,-35757.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-480.0,-313.0,-313.0,-313.0,Income Statement
"Inter Income, Non-Operating",,,,,,,899.0,670.0,858.0,1366.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-2036.0,-5378.0,-4901.0,-2138.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-1137.0,-4709.0,-4043.0,-773.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,178.0,-153.0,-3.0,-941.0,Income Statement
"Other, Net",,,,,,,178.0,-153.0,-3.0,-941.0,Income Statement
Income Before Tax,,,,,,,-106948.0,-76909.0,-108497.0,-37784.0,Income Statement
Income Tax - Total,,,,,,,0.0,,,,Income Statement
Income After Tax,,,,,,,-106948.0,-76909.0,-108497.0,-37784.0,Income Statement
Minority Interest,,,,,,,0.0,,,,Income Statement
Equity In Affiliates,,,,,,,0.0,-2165.0,0.0,0.0,Income Statement
Net Inc Before Extra Items,,,,,,,-106948.0,-79074.0,-108497.0,-37784.0,Income Statement
Total Net Income,,,,,,,-106948.0,-79074.0,-108497.0,-37784.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-106948.0,-79074.0,-108497.0,-37784.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-106948.0,-79074.0,-108497.0,-37784.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,212952.0,218941.0,235278.0,249351.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.5,-0.36,-0.46,-0.15,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.5,-0.36,-0.46,-0.15,Income Statement
Diluted Weighted Average Shares,,,,,,,212952.0,218941.0,235278.0,249351.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.5,-0.36,-0.46,-0.15,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.5,-0.36,-0.46,-0.15,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,480.0,313.0,313.0,313.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,945.0,929.0,941.0,907.0,Income Statement
Total Special Items,,,,,,,0.0,,,,Income Statement
Normalzd Income Before Tax,,,,,,,-106948.0,-76909.0,-108497.0,-37784.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,0.0,,,,Income Statement
Normalized Income After Tax,,,,,,,-106948.0,-76909.0,-108497.0,-37784.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-106948.0,-79074.0,-108497.0,-37784.0,Income Statement
Basic Normalized EPS,,,,,,,-0.5,-0.36,-0.46,-0.15,Income Statement
Diluted Normalized EPS,,,,,,,-0.5,-0.36,-0.46,-0.15,Income Statement
