,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,49.35,68.55,61.23,51.56,57.21,18.31,,,,,
low,40.74,37.27,32.33,22.65,9.88,7.81,,,,,
change,0.0042,-0.032799999999999996,-0.0501,-0.1398,-0.6232,-0.0402,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,111.0,165.0,128.0,105.0,Balance Sheet
Cash & Equivalents,,,,,,,60.0,20.0,40.0,51.0,Balance Sheet
Short Term Investments,,,,,,,234.0,242.0,270.0,253.0,Balance Sheet
Cash and Short Term Invs,,,,,,,405.0,428.0,438.0,409.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,36.0,83.0,60.0,30.0,Balance Sheet
Other Receivables,,,,,,,-11.0,-39.0,-27.0,-14.0,Balance Sheet
"Total Receivables, Net",,,,,,,25.0,44.0,34.0,15.0,Balance Sheet
Invent. - Finished Goods,,,,,,,8.0,8.0,5.0,4.0,Balance Sheet
Invent. - Work In Progress,,,,,,,21.0,34.0,34.0,35.0,Balance Sheet
Invent. - Raw Materials,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Total Inventory,,,,,,,31.0,43.0,41.0,40.0,Balance Sheet
Prepaid Expenses,,,,,,,7.0,9.0,8.0,10.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,5.0,,,,Balance Sheet
Total Current Assets,,,,,,,474.0,524.0,521.0,474.0,Balance Sheet
Buildings,,,,,,,103.0,,,,Balance Sheet
Machinery/Equipment,,,,,,,37.0,,,,Balance Sheet
Construction in Progress,,,,,,,2.0,,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,109.0,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,252.0,,,,Balance Sheet
Accumulated Depreciation,,,,,,,-132.0,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,120.0,115.0,109.0,105.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,4.0,4.0,4.0,5.0,Balance Sheet
