,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,21.28,28.62,21.29,16.0,18.2,18.2,,,,,
low,18.05,10.74,11.38,2.01,7.94,7.25,,,,,
change,0.1227,-0.4282,0.2582,-0.4721,0.3946,0.3038,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,538.0,438.0,368.0,428.0,Balance Sheet
Short Term Investments,,,,,,,6.0,6.0,6.0,6.0,Balance Sheet
Cash and Short Term Invs,,,,,,,544.0,444.0,374.0,434.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,264.0,304.0,345.0,386.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,0.0,-2.0,Balance Sheet
"Total Receivables, Net",,,,,,,428.0,475.0,533.0,558.0,Balance Sheet
Total Inventory,,,,,,,154.0,162.0,169.0,168.0,Balance Sheet
Prepaid Expenses,,,,,,,62.0,61.0,71.0,60.0,Balance Sheet
Total Current Assets,,,,,,,1188.0,1143.0,1148.0,1220.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,2452.0,2477.0,2423.0,2385.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,2452.0,2477.0,2423.0,2385.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1963.0,-1996.0,-1968.0,-1950.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,636.0,622.0,589.0,571.0,Balance Sheet
"Goodwill, Net",,,,,,,35.0,35.0,34.0,34.0,Balance Sheet
Intangibles - Net,,,,,,,13.0,,,,Balance Sheet
Long Term Investments,,,,,,,31.0,,,,Balance Sheet
Other Long Term Assets,,,,,,,61.0,102.0,102.0,98.0,Balance Sheet
Total Assets,,,,,,,1963.0,1902.0,1872.0,1923.0,Balance Sheet
Accounts Payable,,,,,,,122.0,108.0,130.0,136.0,Balance Sheet
Accrued Expenses,,,,,,,255.0,233.0,247.0,258.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,88.0,85.0,57.0,80.0,Balance Sheet
Income Taxes Payable,,,,,,,36.0,39.0,39.0,42.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,124.0,124.0,96.0,122.0,Balance Sheet
Total Current Liabilities,,,,,,,501.0,465.0,473.0,516.0,Balance Sheet
Total Long Term Debt,,,,,,,702.0,702.0,702.0,701.0,Balance Sheet
Total Debt,,,,,,,702.0,702.0,702.0,701.0,Balance Sheet
Deferred Income Tax,,,,,,,1.0,,,,Balance Sheet
Minority Interest,,,,,,,6.0,6.0,6.0,6.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,35.0,,,,Balance Sheet
Other LT Liabilities,,,,,,,212.0,233.0,221.0,229.0,Balance Sheet
