,2017,2018,2019,2020,2021,2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023,Report
high,19.11,29.69,30.63,23.82,48.97,42.09,,,,,
low,16.54,15.28,13.58,7.42,20.25,14.02,,,,,
change,0.0538,0.1366,-0.11970000000000001,0.17010000000000003,0.6981999999999999,-0.3247,,,,,
Date,,,,,,,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,2022-10-29 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,823.0,468.0,370.0,257.0,Balance Sheet
"Total Receivables, Net",,,,,,,69.0,89.0,80.0,108.0,Balance Sheet
Total Inventory,,,,,,,526.0,563.0,708.0,742.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,90.0,93.0,105.0,113.0,Balance Sheet
Total Current Assets,,,,,,,1508.0,1213.0,1263.0,1220.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,2453.0,2436.0,2462.0,,Balance Sheet
Accumulated Depreciation,,,,,,,-1945.0,-1938.0,-1951.0,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1207.0,1170.0,1252.0,1255.0,Balance Sheet
Other Long Term Assets,,,,,,,225.0,224.0,220.0,218.0,Balance Sheet
Total Assets,,,,,,,2939.0,2607.0,2734.0,2694.0,Balance Sheet
Accounts Payable,,,,,,,375.0,311.0,408.0,322.0,Balance Sheet
Accrued Expenses,,,,,,,619.0,516.0,545.0,590.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,22.0,25.0,6.0,24.0,Balance Sheet
Total Current Liabilities,,,,,,,1015.0,853.0,959.0,935.0,Balance Sheet
Total Long Term Debt,,,,,,,304.0,304.0,304.0,297.0,Balance Sheet
Total Debt,,,,,,,304.0,304.0,304.0,297.0,Balance Sheet
Minority Interest,,,,,,,11.0,9.0,11.0,10.0,Balance Sheet
"Other Liabilities, Total",,,,,,,783.0,746.0,798.0,806.0,Balance Sheet
Total Liabilities,,,,,,,2113.0,1912.0,2072.0,2048.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,,Balance Sheet
Additional Paid-In Capital,,,,,,,413.0,398.0,405.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2386.0,2351.0,2334.0,,Balance Sheet
Treasury Stock - Common,,,,,,,-1860.0,-1931.0,-1948.0,,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-121.0,-131.0,-136.0,,Balance Sheet
Other Equity,,,,,,,,,,646.0,Balance Sheet
Other Comprehensive Income,,,,,,,6.0,8.0,6.0,,Balance Sheet
"Other Equity, Total",,,,,,,-115.0,-123.0,-130.0,646.0,Balance Sheet
Total Equity,,,,,,,826.0,695.0,662.0,646.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2939.0,2607.0,2734.0,2694.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,53.0,50.0,49.0,49.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,50.0,53.0,54.0,54.0,Balance Sheet
Date,,,,,,,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,2022-10-29 00:00:00,Income Statement
Total Revenue,,,,,,,1161.0,813.0,805.0,880.0,Income Statement
"Cost of Revenue, Total",,,,,,,484.0,363.0,339.0,359.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,581.0,460.0,465.0,501.0,Income Statement
Impair-Assets Held for Use,,,,,,,2.0,3.0,2.0,4.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,,,Income Statement
Unusual Expense (Income),,,,,,,2.0,3.0,2.0,4.0,Income Statement
"Other Operat Expse, Total",,,,,,,-4.0,-4.0,1.0,-1.0,Income Statement
Total Operating Expense,,,,,,,1063.0,822.0,807.0,863.0,Income Statement
Total Operating Income,,,,,,,98.0,-10.0,-2.0,18.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-7.0,-8.0,-8.0,,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,1.0,1.0,,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,,,,-7.0,Income Statement
Income Before Tax,,,,,,,91.0,-17.0,-9.0,10.0,Income Statement
Income Tax - Total,,,,,,,23.0,-2.0,6.0,11.0,Income Statement
Income After Tax,,,,,,,68.0,-15.0,-15.0,-1.0,Income Statement
Minority Interest,,,,,,,-2.0,-2.0,-2.0,-1.0,Income Statement
Net Inc Before Extra Items,,,,,,,66.0,-16.0,-17.0,-2.0,Income Statement
Total Net Income,,,,,,,66.0,-16.0,-17.0,-2.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,66.0,-16.0,-17.0,-2.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,66.0,-16.0,-17.0,-2.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,56.0,52.0,50.0,49.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.18,-0.32,-0.33,-0.04,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.18,-0.32,-0.33,-0.04,Income Statement
Diluted Weighted Average Shares,,,,,,,59.0,52.0,50.0,49.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.11,-0.32,-0.33,-0.04,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.11,-0.32,-0.33,-0.04,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,0.0,0.0,,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,,,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,7.0,8.0,8.0,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,36.0,34.0,32.0,32.0,Income Statement
Total Special Items,,,,,,,2.0,3.0,2.0,4.0,Income Statement
Normalzd Income Before Tax,,,,,,,93.0,-14.0,-7.0,14.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,1.0,1.0,1.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,24.0,-1.0,6.0,12.0,Income Statement
Normalized Income After Tax,,,,,,,69.0,-13.0,-13.0,2.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,67.0,-14.0,-15.0,0.0,Income Statement
Basic Normalized EPS,,,,,,,1.2,-0.27,-0.31,0.0,Income Statement
Diluted Normalized EPS,,,,,,,1.13,-0.27,-0.31,0.0,Income Statement
Date,,,,,,,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,2022-10-29 00:00:00,Cash Flow
Net Income,,,,,,,270.0,-15.0,-30.0,,Cash Flow
Depreciation/Depletion,,,,,,,144.0,34.0,66.0,,Cash Flow
Deferred Taxes,,,,,,,-32.0,-6.0,-2.0,,Cash Flow
Unusual Items,,,,,,,22.0,1.0,5.0,,Cash Flow
Other Non-Cash Items,,,,,,,29.0,8.0,16.0,,Cash Flow
Non-Cash Items,,,,,,,52.0,9.0,21.0,,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,75.0,3.0,25.0,,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,28.0,0.0,13.0,,Cash Flow
Inventories,,,,,,,-123.0,-38.0,-185.0,,Cash Flow
Other Assets,,,,,,,0.0,-33.0,-38.0,,Cash Flow
Payable/Accrued,,,,,,,78.0,-139.0,-34.0,,Cash Flow
