,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,34.63,38.0,37.24,46.82,62.23,62.64,,,,,
low,31.0,18.7,19.7,17.01,40.64,39.29,,,,,
change,0.0906,-0.4019,0.8322,0.2354,0.3544,-0.1412,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,2110.0,1990.0,1309.0,1460.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,930.0,991.0,1002.0,1010.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-42.0,-44.0,-45.0,-48.0,Balance Sheet
"Total Receivables, Net",,,,,,,949.0,1014.0,1019.0,1032.0,Balance Sheet
Invent. - Finished Goods,,,,,,,283.0,310.0,314.0,342.0,Balance Sheet
Invent. - Work In Progress,,,,,,,89.0,112.0,119.0,105.0,Balance Sheet
Invent. - Raw Materials,,,,,,,507.0,558.0,605.0,624.0,Balance Sheet
LIFO Reserve,,,,,,,-24.0,-24.0,-24.0,-57.0,Balance Sheet
Total Inventory,,,,,,,854.0,955.0,1014.0,1013.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,16.0,10.0,9.0,0.0,Balance Sheet
Other Current Assets,,,,,,,187.0,218.0,205.0,241.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,203.0,227.0,214.0,241.0,Balance Sheet
Total Current Assets,,,,,,,4115.0,4186.0,3555.0,3745.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1006.0,1011.0,993.0,975.0,Balance Sheet
Accumulated Depreciation,,,,,,,-358.0,-376.0,-385.0,-387.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,750.0,635.0,608.0,588.0,Balance Sheet
"Goodwill, Net",,,,,,,5982.0,5981.0,5872.0,5789.0,Balance Sheet
Intangibles - Gross,,,,,,,5140.0,5116.0,5024.0,4932.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1227.0,-1300.0,-1347.0,-1399.0,Balance Sheet
Intangibles - Net,,,,,,,3913.0,3816.0,3677.0,3534.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,28.0,19.0,18.0,17.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,0.0,,,,Balance Sheet
Other Long Term Assets,,,,,,,367.0,467.0,491.0,553.0,Balance Sheet
Total Assets,,,,,,,15155.0,15105.0,14221.0,14226.0,Balance Sheet
Accounts Payable,,,,,,,671.0,701.0,701.0,699.0,Balance Sheet
Accrued Expenses,,,,,,,458.0,397.0,413.0,458.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,39.0,40.0,32.0,33.0,Balance Sheet
Customer Advances,,,,,,,242.0,265.0,270.0,300.0,Balance Sheet
Income Taxes Payable,,,,,,,42.0,40.0,41.0,34.0,Balance Sheet
Discontinued Operations,,,,,,,17.0,10.0,9.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,301.0,315.0,320.0,334.0,Balance Sheet
Total Current Liabilities,,,,,,,1468.0,1454.0,1465.0,1523.0,Balance Sheet
Total Long Term Debt,,,,,,,3402.0,3376.0,2726.0,2720.0,Balance Sheet
Total Debt,,,,,,,3441.0,3416.0,2757.0,2753.0,Balance Sheet
Deferred Income Tax,,,,,,,709.0,708.0,678.0,673.0,Balance Sheet
Minority Interest,,,,,,,70.0,71.0,67.0,64.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,195.0,189.0,185.0,178.0,Balance Sheet
Other LT Liabilities,,,,,,,310.0,315.0,324.0,316.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,0.0,,,,Balance Sheet
"Other Liabilities, Total",,,,,,,505.0,504.0,509.0,494.0,Balance Sheet
Total Liabilities,,,,,,,6153.0,6113.0,5445.0,5475.0,Balance Sheet
Common Stock,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Additional Paid-In Capital,,,,,,,9409.0,9432.0,9457.0,9463.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,379.0,474.0,605.0,742.0,Balance Sheet
Treasury Stock - Common,,,,,,,-748.0,-847.0,-998.0,-984.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-30.0,-59.0,-271.0,-479.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-12.0,-13.0,-15.0,-10.0,Balance Sheet
Other Comprehensive Income,,,,,,,0.0,,-5.0,14.0,Balance Sheet
"Other Equity, Total",,,,,,,-42.0,-72.0,-291.0,-474.0,Balance Sheet
Total Equity,,,,,,,9002.0,8992.0,8777.0,8751.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,15155.0,15105.0,14221.0,14226.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,408.0,406.0,403.0,405.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,16.0,18.0,21.0,21.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1419.0,1337.0,1440.0,1516.0,Income Statement
"Cost of Revenue, Total",,,,,,,909.0,811.0,870.0,940.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,256.0,266.0,276.0,279.0,Income Statement
Depreciation/Amortization,,,,,,,88.0,86.0,84.0,94.0,Income Statement
"Inter/Invest Inc, Operating",,,,,,,2.0,-4.0,-2.0,-7.0,Income Statement
Restructuring Charge,,,,,,,3.0,13.0,9.0,7.0,Income Statement
Litigation,,,,,,,0.0,,,,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,18.0,8.0,7.0,12.0,Income Statement
Unusual Expense (Income),,,,,,,21.0,20.0,15.0,19.0,Income Statement
"Other Operat Expse, Total",,,,,,,3.0,1.0,1.0,1.0,Income Statement
Total Operating Expense,,,,,,,1278.0,1180.0,1244.0,1326.0,Income Statement
Total Operating Income,,,,,,,140.0,157.0,196.0,190.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-19.0,-19.0,-23.0,-27.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,4.0,5.0,7.0,10.0,Income Statement
"Other, Net",,,,,,,4.0,5.0,7.0,10.0,Income Statement
Income Before Tax,,,,,,,125.0,143.0,181.0,173.0,Income Statement
