,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,18.9,30.05,27.97,23.44,23.73,17.42,,,,,
low,17.1,15.55,16.33,4.19,13.29,3.73,,,,,
change,0.0332,0.0536,0.18910000000000002,-0.2243,-0.0788,-0.5728,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,83.0,85.0,97.0,82.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,385.0,392.0,276.0,279.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-7.0,-6.0,-8.0,-9.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,378.0,386.0,268.0,270.0,Balance Sheet
Other Receivables,,,,,,,33.0,26.0,28.0,26.0,Balance Sheet
"Total Receivables, Net",,,,,,,411.0,412.0,296.0,296.0,Balance Sheet
Invent. - Finished Goods,,,,,,,8.0,8.0,9.0,10.0,Balance Sheet
Invent. - Work In Progress,,,,,,,5.0,6.0,5.0,4.0,Balance Sheet
Invent. - Raw Materials,,,,,,,21.0,22.0,28.0,27.0,Balance Sheet
Inventories - Other,,,,,,,36.0,41.0,39.0,40.0,Balance Sheet
Total Inventory,,,,,,,70.0,77.0,81.0,81.0,Balance Sheet
Prepaid Expenses,,,,,,,31.0,32.0,22.0,34.0,Balance Sheet
Restricted Cash - Current,,,,,,,4.0,4.0,4.0,3.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,265.0,269.0,264.0,262.0,Balance Sheet
Other Current Assets,,,,,,,10.0,13.0,27.0,40.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,280.0,286.0,294.0,305.0,Balance Sheet
Total Current Assets,,,,,,,875.0,892.0,790.0,797.0,Balance Sheet
Buildings,,,,,,,221.0,225.0,219.0,212.0,Balance Sheet
Land/Improvements,,,,,,,90.0,90.0,89.0,89.0,Balance Sheet
Machinery/Equipment,,,,,,,1507.0,1532.0,1491.0,1442.0,Balance Sheet
Construction in Progress,,,,,,,64.0,60.0,62.0,74.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,102.0,96.0,104.0,104.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1984.0,2003.0,1965.0,1921.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1228.0,-1252.0,-1223.0,-1187.0,Balance Sheet
