,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,47.64,57.6,60.48,69.29,68.49,56.28,,,,,
low,42.67,42.04,42.86,43.61,47.87,24.59,,,,,
change,0.0292,0.011899999999999999,0.30219999999999997,-0.17300000000000001,0.0323,-0.4319,,,,,
Date,,,,,,,2021-12-25 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,4827.0,6215.0,4390.0,4529.0,Balance Sheet
Short Term Investments,,,,,,,24426.0,32481.0,22654.0,18030.0,Balance Sheet
Cash and Short Term Invs,,,,,,,29253.0,38696.0,27044.0,22559.0,Balance Sheet
"Total Receivables, Net",,,,,,,9457.0,7074.0,6063.0,7469.0,Balance Sheet
Invent. - Finished Goods,,,,,,,2679.0,3411.0,4423.0,4166.0,Balance Sheet
Invent. - Work In Progress,,,,,,,6656.0,6928.0,6164.0,7030.0,Balance Sheet
Invent. - Raw Materials,,,,,,,1441.0,1596.0,1587.0,1635.0,Balance Sheet
Total Inventory,,,,,,,10776.0,11935.0,12174.0,12831.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,6942.0,236.0,32.0,56.0,Balance Sheet
Other Current Assets,,,,,,,2130.0,4627.0,5275.0,6348.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,9072.0,4863.0,5307.0,6404.0,Balance Sheet
Total Current Assets,,,,,,,58558.0,62568.0,50588.0,49263.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,148539.0,153814.0,160823.0,167180.0,Balance Sheet
Accumulated Depreciation,,,,,,,-85294.0,-87096.0,-89163.0,-91417.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,63245.0,66718.0,71660.0,75763.0,Balance Sheet
"Goodwill, Net",,,,,,,26963.0,27011.0,27587.0,27591.0,Balance Sheet
Intangibles - Net,,,,,,,7270.0,6813.0,6427.0,6268.0,Balance Sheet
Long Term Investments,,,,,,,6298.0,6036.0,5929.0,5822.0,Balance Sheet
Other Long Term Assets,,,,,,,6072.0,7210.0,8227.0,10134.0,Balance Sheet
Total Assets,,,,,,,168406.0,176356.0,170418.0,174841.0,Balance Sheet
Accounts Payable,,,,,,,5747.0,7210.0,7945.0,7133.0,Balance Sheet
Accrued Expenses,,,,,,,17124.0,17653.0,16391.0,18397.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,4591.0,4459.0,2882.0,2283.0,Balance Sheet
Total Current Liabilities,,,,,,,27462.0,29322.0,27218.0,27813.0,Balance Sheet
Total Long Term Debt,,,,,,,33510.0,32788.0,32548.0,37240.0,Balance Sheet
Total Debt,,,,,,,38101.0,37247.0,35430.0,39523.0,Balance Sheet
Deferred Income Tax,,,,,,,2667.0,1547.0,572.0,361.0,Balance Sheet
"Other Liabilities, Total",,,,,,,9376.0,9563.0,8862.0,9542.0,Balance Sheet
Total Liabilities,,,,,,,73015.0,73220.0,69200.0,74956.0,Balance Sheet
Common Stock,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Additional Paid-In Capital,,,,,,,28002.0,29240.0,29854.0,30908.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,68265.0,74894.0,72985.0,71024.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,23.0,-2.0,-7.0,-7.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-1114.0,-1096.0,-1087.0,-1077.0,Balance Sheet
Other Comprehensive Income,,,,,,,211.0,96.0,-531.0,-967.0,Balance Sheet
"Other Equity, Total",,,,,,,-880.0,-1002.0,-1625.0,-2051.0,Balance Sheet
Total Equity,,,,,,,95391.0,103136.0,101218.0,99885.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,168406.0,176356.0,170418.0,174841.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,4070.0,4089.0,4106.0,4127.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-25 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Income Statement
Total Revenue,,,,,,,20528.0,18353.0,15321.0,15338.0,Income Statement
"Cost of Revenue, Total",,,,,,,9519.0,9109.0,9734.0,8803.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,1942.0,1752.0,1800.0,1744.0,Income Statement
Research & Development,,,,,,,4049.0,4362.0,4400.0,4302.0,Income Statement
Restructuring Charge,,,,,,,29.0,5.0,38.0,607.0,Income Statement
Litigation,,,,,,,,-1216.0,13.0,4.0,Income Statement
Impair-Assets Held for Use,,,,,,,,,36.0,53.0,Income Statement
Other Unusual Expnse (In),,,,,,,,-1100.0,100.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,29.0,-2311.0,187.0,664.0,Income Statement
Total Operating Expense,,,,,,,15539.0,12912.0,16121.0,15513.0,Income Statement
Total Operating Income,,,,,,,4989.0,5441.0,-800.0,-175.0,Income Statement
"Inter Expse, Non-Operating",,,,,,,-244.0,-266.0,-263.0,-334.0,Income Statement
"Inter Capital, Non-Operat",,,,,,,110.0,142.0,154.0,220.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-134.0,-124.0,-109.0,-114.0,Income Statement
"Inter Income, Non-Operating",,,,,,,33.0,47.0,98.0,170.0,Income Statement
"Invest Income, Non-Operat",,,,,,,359.0,4323.0,-90.0,-151.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,392.0,4370.0,8.0,19.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-53.0,-26.0,-8.0,82.0,Income Statement
"Other, Net",,,,,,,-53.0,-26.0,-8.0,82.0,Income Statement
Income Before Tax,,,,,,,5194.0,9661.0,-909.0,-188.0,Income Statement
Income Tax - Total,,,,,,,571.0,1548.0,-455.0,-1207.0,Income Statement
Income After Tax,,,,,,,4623.0,8113.0,-454.0,1019.0,Income Statement
Net Inc Before Extra Items,,,,,,,4623.0,8113.0,-454.0,1019.0,Income Statement
Total Net Income,,,,,,,4623.0,8113.0,-454.0,1019.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,4623.0,8113.0,-454.0,1019.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,4623.0,8113.0,-454.0,1019.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,4071.0,4079.0,4100.0,4118.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.14,1.99,-0.11,0.25,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.14,1.99,-0.11,0.25,Income Statement
Diluted Weighted Average Shares,,,,,,,4093.0,4107.0,4100.0,4125.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.13,1.98,-0.11,0.25,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.13,1.98,-0.11,0.25,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.35,0.37,0.37,0.37,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,1487.0,1499.0,3012.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,134.0,124.0,109.0,114.0,Income Statement
"Interest Capitalized, Suppl",,,,,,,-110.0,-142.0,-154.0,-220.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,2596.0,2847.0,2681.0,2781.0,Income Statement
Total Special Items,,,,,,,62.0,-1907.0,187.0,664.0,Income Statement
Normalzd Income Before Tax,,,,,,,5256.0,7754.0,-722.0,476.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,7.0,-306.0,65.0,232.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,578.0,1242.0,-390.0,-975.0,Income Statement
Normalized Income After Tax,,,,,,,4678.0,6512.0,-332.0,1451.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,4678.0,6512.0,-332.0,1451.0,Income Statement
Basic Normalized EPS,,,,,,,1.15,1.6,-0.08,0.35,Income Statement
Diluted Normalized EPS,,,,,,,1.14,1.59,-0.08,0.35,Income Statement
Date,,,,,,,2021-12-25 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Cash Flow
Net Income,,,,,,,19868.0,8113.0,7659.0,8678.0,Cash Flow
Depreciation/Depletion,,,,,,,9953.0,2847.0,5528.0,8309.0,Cash Flow
Amortization,,,,,,,1839.0,501.0,968.0,1439.0,Cash Flow
Unusual Items,,,,,,,2626.0,-1104.0,-999.0,-407.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,-1458.0,-4325.0,-4230.0,-4075.0,Cash Flow
Other Non-Cash Items,,,,,,,2036.0,707.0,1599.0,2392.0,Cash Flow
Non-Cash Items,,,,,,,3204.0,-4722.0,-3630.0,-2090.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,2263.0,335.0,3326.0,3960.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,545.0,177.0,214.0,315.0,Cash Flow
Accounts Receivable,,,,,,,-2674.0,2384.0,3397.0,1991.0,Cash Flow
Inventories,,,,,,,-2339.0,-1147.0,-1386.0,-2043.0,Cash Flow
Accounts Payable,,,,,,,1190.0,-128.0,117.0,-485.0,Cash Flow
Accrued Expenses,,,,,,,515.0,-1884.0,-1985.0,-1912.0,Cash Flow
Changes in Working Capital,,,,,,,-4873.0,-848.0,-3825.0,-8606.0,Cash Flow
Total Cash from Operations,,,,,,,29991.0,5891.0,6700.0,7730.0,Cash Flow
Capital Expenditures,,,,,,,-20329.0,-4797.0,-12052.0,-19351.0,Cash Flow
Acquisition of Business,,,,,,,-209.0,,,,Cash Flow
Sale of Business,,,,,,,,6544.0,6579.0,6579.0,Cash Flow
Sale/Maturity of Investment,,,,,,,35299.0,10490.0,25407.0,35129.0,Cash Flow
"Investment, Net",,,,,,,,4682.0,4775.0,4880.0,Cash Flow
Purchase of Investments,,,,,,,-41167.0,-19091.0,-25514.0,-31669.0,Cash Flow
Other Investing Cash Flow,,,,,,,1239.0,-468.0,-1667.0,-2614.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-4838.0,2157.0,9580.0,12305.0,Cash Flow
Total Cash from Investing,,,,,,,-25167.0,-2640.0,-2472.0,-7046.0,Cash Flow
Financing Cash Flow Items,,,,,,,-1297.0,-666.0,-281.0,-140.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-5644.0,-1487.0,-2986.0,-4488.0,Cash Flow
"Common Stock, Net",,,,,,,-2415.0,0.0,0.0,0.0,Cash Flow
Options Exercised,,,,,,,1020.0,589.0,589.0,972.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-1395.0,589.0,589.0,972.0,Cash Flow
Long Term Debt Issued,,,,,,,4974.0,,,6103.0,Cash Flow
Long Term Debt Reduction,,,,,,,-2500.0,-299.0,-1987.0,-3429.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,2474.0,-299.0,-1987.0,2674.0,Cash Flow
Total Cash From Financing,,,,,,,-5862.0,-1863.0,-4665.0,-982.0,Cash Flow
Net Change in Cash,,,,,,,-1038.0,1388.0,-437.0,-298.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,5865.0,4827.0,4827.0,4827.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,4827.0,6215.0,4390.0,4529.0,Cash Flow
"Depreciation, Supplemental",,,,,,,9953.0,2847.0,5528.0,8309.0,Cash Flow
Free Cash Flow,,,,,,,9662.0,1094.0,-5352.0,-11621.0,
FCF Growth,,,,,,,,-0.8867729248602774,-5.892138939670932,1.1713378176382663,
