,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,29.5,29.85,25.75,24.26,32.91,30.32,,,,,
low,27.05,20.56,18.62,12.02,18.26,15.77,,,,,
change,-0.0484,-0.19090000000000001,0.0951,-0.22960000000000003,0.4718,-0.2356,,,,,
Date,,,,,,,2021-12-26 00:00:00,2022-03-27 00:00:00,2022-06-26 00:00:00,2022-09-25 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,50.0,37.0,32.0,44.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,361.0,330.0,343.0,332.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-7.0,-5.0,-4.0,-3.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,354.0,325.0,339.0,329.0,Balance Sheet
Other Receivables,,,,,,,10.0,11.0,13.0,10.0,Balance Sheet
"Total Receivables, Net",,,,,,,364.0,336.0,352.0,338.0,Balance Sheet
Prepaid Expenses,,,,,,,19.0,19.0,15.0,20.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,13.0,6.0,7.0,7.0,Balance Sheet
Total Current Assets,,,,,,,445.0,398.0,406.0,409.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,143.0,143.0,143.0,144.0,Balance Sheet
"Goodwill, Net",,,,,,,95.0,95.0,94.0,93.0,Balance Sheet
Intangibles - Net,,,,,,,22.0,21.0,19.0,17.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,61.0,63.0,79.0,65.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,29.0,28.0,27.0,28.0,Balance Sheet
Restricted Cash - LT,,,,,,,221.0,216.0,206.0,209.0,Balance Sheet
Other Long Term Assets,,,,,,,16.0,17.0,17.0,19.0,Balance Sheet
Total Assets,,,,,,,1033.0,981.0,991.0,983.0,Balance Sheet
Payable/Accrued,,,,,,,77.0,64.0,66.0,54.0,Balance Sheet
Accrued Expenses,,,,,,,112.0,94.0,98.0,102.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,62.0,59.0,56.0,56.0,Balance Sheet
Income Taxes Payable,,,,,,,,,,2.0,Balance Sheet
Other Current Liabilities,,,,,,,8.0,10.0,13.0,10.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,8.0,10.0,13.0,12.0,Balance Sheet
Total Current Liabilities,,,,,,,259.0,226.0,233.0,223.0,Balance Sheet
Total Long Term Debt,,,,,,,29.0,32.0,25.0,24.0,Balance Sheet
Total Debt,,,,,,,90.0,91.0,81.0,79.0,Balance Sheet
Reserves,,,,,,,195.0,197.0,212.0,196.0,Balance Sheet
Other LT Liabilities,,,,,,,58.0,58.0,55.0,53.0,Balance Sheet
"Other Liabilities, Total",,,,,,,253.0,256.0,267.0,249.0,Balance Sheet
Total Liabilities,,,,,,,540.0,513.0,525.0,496.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,509.0,483.0,483.0,507.0,Balance Sheet
