,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,56.85,61.65,64.48,63.55,60.55,64.16,,,,,
low,51.0,43.3,45.44,32.23,47.22,50.3,,,,,
change,-0.0453,-0.11570000000000001,0.384,-0.2305,0.20670000000000002,0.044800000000000006,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,90.0,90.0,99.0,108.0,Balance Sheet
Interest-Earning Deposits,,,,,,,627.0,263.0,96.0,81.0,Balance Sheet
FHLB Stock,,,,,,,7.0,7.0,13.0,31.0,Balance Sheet
Securities Held,,,,,,,,227.0,215.0,206.0,Balance Sheet
Securities for Sale,,,,,,,501.0,461.0,519.0,483.0,Balance Sheet
Total Invest. Securities,,,,,,,501.0,689.0,735.0,689.0,Balance Sheet
Loans Held for Sale,,,,,,,9.0,2.0,3.0,4.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,1144.0,960.0,847.0,806.0,Balance Sheet
Total Gross Loans,,,,,,,4068.0,4172.0,4423.0,4560.0,Balance Sheet
Loan Loss Allowances,,,,,,,-61.0,-61.0,-61.0,-63.0,Balance Sheet
Net Loans,,,,,,,4008.0,4111.0,4362.0,4497.0,Balance Sheet
Buildings,,,,,,,101.0,102.0,103.0,104.0,Balance Sheet
Land/Improvements,,,,,,,39.0,39.0,40.0,40.0,Balance Sheet
Machinery/Equipment,,,,,,,58.0,58.0,62.0,65.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,8.0,7.0,7.0,8.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,206.0,207.0,211.0,216.0,Balance Sheet
Accumulated Depreciation,,,,,,,-74.0,-75.0,-75.0,-77.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,133.0,132.0,136.0,139.0,Balance Sheet
Intangibles - Net,,,,,,,6.0,6.0,11.0,11.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,12.0,16.0,23.0,37.0,Balance Sheet
Interest Receivable,,,,,,,11.0,12.0,14.0,14.0,Balance Sheet
Other Real Estate Owned,,,,,,,2.0,2.0,0.0,0.0,Balance Sheet
