,2017,2018,2019,2020,2021,2022,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Report
high,5.51,8.33,12.95,13.33,9.86,14.75,,,,,
low,4.47,3.79,4.82,5.28,5.73,6.1,,,,,
change,-0.1593,0.12400000000000001,1.3553,-0.516,0.091,0.8249,,,,,
Date,,,,,,,2021-09-30 00:00:00,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,122.0,113.0,111.0,120.0,Balance Sheet
Short Term Investments,,,,,,,3.0,2.0,3.0,166.0,Balance Sheet
Cash and Short Term Invs,,,,,,,125.0,116.0,114.0,286.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,54.0,75.0,80.0,,Balance Sheet
Other Receivables,,,,,,,15.0,10.0,14.0,,Balance Sheet
"Total Receivables, Net",,,,,,,70.0,85.0,93.0,,Balance Sheet
Total Inventory,,,,,,,77.0,81.0,89.0,,Balance Sheet
Prepaid Expenses,,,,,,,7.0,9.0,9.0,,Balance Sheet
Restricted Cash - Current,,,,,,,0.0,0.0,,,Balance Sheet
Other Current Assets,,,,,,,42.0,42.0,50.0,288.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,42.0,42.0,50.0,288.0,Balance Sheet
Total Current Assets,,,,,,,320.0,333.0,356.0,574.0,Balance Sheet
Machinery/Equipment,,,,,,,4019.0,4158.0,4066.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,108.0,108.0,108.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,4127.0,4266.0,4173.0,,Balance Sheet
Accumulated Depreciation,,,,,,,-720.0,-739.0,-754.0,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3524.0,3657.0,3560.0,3628.0,Balance Sheet
"Goodwill, Net",,,,,,,112.0,112.0,112.0,112.0,Balance Sheet
Long Term Investments,,,,,,,1.0,1.0,0.0,7.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Other Long Term Assets,,,,,,,11.0,13.0,31.0,43.0,Balance Sheet
Total Assets,,,,,,,3988.0,4117.0,4061.0,4365.0,Balance Sheet
Accounts Payable,,,,,,,5.0,2.0,9.0,,Balance Sheet
Accrued Expenses,,,,,,,36.0,44.0,40.0,1.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,174.0,197.0,443.0,417.0,Balance Sheet
Other Payables,,,,,,,9.0,36.0,40.0,,Balance Sheet
Other Current Liabilities,,,,,,,44.0,13.0,7.0,125.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,52.0,50.0,47.0,125.0,Balance Sheet
Total Current Liabilities,,,,,,,267.0,293.0,538.0,543.0,Balance Sheet
Long Term Debt,,,,,,,2092.0,2127.0,1796.0,1912.0,Balance Sheet
Capital Lease Obligations,,,,,,,43.0,41.0,39.0,,Balance Sheet
Total Long Term Debt,,,,,,,2135.0,2168.0,1835.0,1912.0,Balance Sheet
Total Debt,,,,,,,2309.0,2365.0,2278.0,2328.0,Balance Sheet
Minority Interest,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Total Liabilities,,,,,,,2406.0,2464.0,2377.0,2458.0,Balance Sheet
Common Stock,,,,,,,198.0,204.0,204.0,,Balance Sheet
Additional Paid-In Capital,,,,,,,1407.0,1452.0,1452.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-23.0,-3.0,28.0,,Balance Sheet
