,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,48.78,80.31,95.66,123.23,206.29,242.59,,,,,
low,44.01,43.5,52.32,15.0,115.87,108.29,,,,,
change,-0.0076,0.37979999999999997,0.055700000000000006,0.7327,0.3507,-0.153,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,122.0,100.0,150.0,90.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,242.0,258.0,284.0,281.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-6.0,-5.0,-4.0,-4.0,Balance Sheet
"Total Receivables, Net",,,,,,,330.0,379.0,409.0,396.0,Balance Sheet
Invent. - Finished Goods,,,,,,,78.0,87.0,85.0,82.0,Balance Sheet
Invent. - Work In Progress,,,,,,,64.0,65.0,67.0,64.0,Balance Sheet
Invent. - Raw Materials,,,,,,,179.0,198.0,211.0,212.0,Balance Sheet
Total Inventory,,,,,,,322.0,351.0,363.0,358.0,Balance Sheet
Prepaid Expenses,,,,,,,21.0,32.0,34.0,35.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,59.0,50.0,56.0,52.0,Balance Sheet
Total Current Assets,,,,,,,854.0,911.0,1012.0,930.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,416.0,412.0,407.0,407.0,Balance Sheet
"Goodwill, Net",,,,,,,995.0,991.0,985.0,977.0,Balance Sheet
Intangibles - Gross,,,,,,,674.0,670.0,684.0,679.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-118.0,-126.0,-135.0,-144.0,Balance Sheet
Intangibles - Net,,,,,,,556.0,545.0,549.0,536.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,140.0,145.0,140.0,135.0,Balance Sheet
LT Investments - Other,,,,,,,38.0,34.0,23.0,23.0,Balance Sheet
Long Term Investments,,,,,,,177.0,179.0,163.0,159.0,Balance Sheet
Other Long Term Assets,,,,,,,46.0,48.0,51.0,61.0,Balance Sheet
Total Assets,,,,,,,3044.0,3086.0,3168.0,3069.0,Balance Sheet
Accounts Payable,,,,,,,176.0,185.0,213.0,206.0,Balance Sheet
Accrued Expenses,,,,,,,33.0,34.0,34.0,39.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,256.0,256.0,256.0,257.0,Balance Sheet
Customer Advances,,,,,,,149.0,178.0,205.0,198.0,Balance Sheet
Income Taxes Payable,,,,,,,16.0,6.0,6.0,3.0,Balance Sheet
Other Current Liabilities,,,,,,,65.0,62.0,60.0,53.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,229.0,246.0,272.0,253.0,Balance Sheet
Total Current Liabilities,,,,,,,694.0,722.0,775.0,755.0,Balance Sheet
Total Long Term Debt,,,,,,,601.0,618.0,666.0,581.0,Balance Sheet
Total Debt,,,,,,,857.0,874.0,923.0,838.0,Balance Sheet
Deferred Income Tax,,,,,,,60.0,59.0,59.0,58.0,Balance Sheet
Minority Interest,,,,,,,9.0,9.0,9.0,9.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,2.0,1.0,0.0,0.0,Balance Sheet
Other LT Liabilities,,,,,,,63.0,57.0,53.0,50.0,Balance Sheet
"Other Liabilities, Total",,,,,,,64.0,58.0,53.0,50.0,Balance Sheet
Total Liabilities,,,,,,,1427.0,1465.0,1562.0,1452.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,779.0,779.0,782.0,784.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,878.0,888.0,901.0,943.0,Balance Sheet
