,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,37.22,43.4,50.77,49.47,56.95,65.68,,,,,
low,33.53,32.97,37.66,13.64,30.48,45.91,,,,,
change,-0.0736,0.12689999999999999,0.29960000000000003,-0.3607,0.5791,0.2402,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,120.0,119.0,138.0,131.0,Balance Sheet
Intangibles - Net,,,,,,,175.0,172.0,169.0,166.0,Balance Sheet
Long Term Investments,,,,,,,14879.0,14767.0,13952.0,13816.0,Balance Sheet
Insurance Receivables,,,,,,,1372.0,1335.0,1235.0,1178.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,801.0,529.0,502.0,385.0,Balance Sheet
Def. Policy Acq. Costs,,,,,,,131.0,135.0,139.0,142.0,Balance Sheet
Accrued Investment Income,,,,,,,69.0,77.0,74.0,72.0,Balance Sheet
Other Assets,,,,,,,659.0,699.0,751.0,769.0,Balance Sheet
"Other Assets, Total",,,,,,,728.0,776.0,825.0,841.0,Balance Sheet
Total Assets,,,,,,,18208.0,17845.0,16960.0,16660.0,Balance Sheet
Insurance Reserves,,,,,,,869.0,718.0,716.0,882.0,Balance Sheet
Unearned Prem. Or Rev.,,,,,,,3716.0,3596.0,3585.0,3596.0,Balance Sheet
Policy Liabilities,,,,,,,4585.0,4314.0,4301.0,4478.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,1673.0,1673.0,1674.0,1675.0,Balance Sheet
Total Debt,,,,,,,1673.0,1673.0,1674.0,1675.0,Balance Sheet
Minority Interest,,,,,,,214.0,220.0,264.0,245.0,Balance Sheet
"Other Liabilities, Total",,,,,,,5450.0,5842.0,5417.0,5333.0,Balance Sheet
Total Liabilities,,,,,,,11922.0,12049.0,11656.0,11731.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,5990.0,5878.0,5672.0,5579.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,330.0,-47.0,-331.0,-609.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-36.0,-37.0,-45.0,-49.0,Balance Sheet
Other Comprehensive Income,,,,,,,1.0,1.0,7.0,7.0,Balance Sheet
"Other Equity, Total",,,,,,,-35.0,-36.0,-38.0,-42.0,Balance Sheet
Total Equity,,,,,,,6286.0,5796.0,5304.0,4929.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,18208.0,17845.0,16960.0,16660.0,Balance Sheet
