,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,23.86,25.18,28.38,48.42,93.85,91.78,,,,,
low,21.42,14.34,15.7,16.45,37.92,35.3,,,,,
change,-0.08750000000000001,-0.2525,0.6704000000000001,0.7606999999999999,0.8300000000000001,-0.5113000000000001,,,,,
Date,,,,,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,524.0,614.0,465.0,617.0,Balance Sheet
"Total Receivables, Net",,,,,,,978.0,1049.0,1191.0,1291.0,Balance Sheet
Invent. - Finished Goods,,,,,,,112.0,141.0,174.0,205.0,Balance Sheet
Invent. - Work In Progress,,,,,,,517.0,579.0,662.0,708.0,Balance Sheet
Total Inventory,,,,,,,629.0,720.0,836.0,913.0,Balance Sheet
Prepaid Expenses,,,,,,,114.0,111.0,107.0,94.0,Balance Sheet
Total Current Assets,,,,,,,2245.0,2493.0,2599.0,2915.0,Balance Sheet
Land/Improvements,,,,,,,291.0,294.0,293.0,294.0,Balance Sheet
Machinery/Equipment,,,,,,,961.0,1004.0,1068.0,1096.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,183.0,172.0,171.0,166.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1435.0,1470.0,1532.0,1556.0,Balance Sheet
Accumulated Depreciation,,,,,,,-837.0,-865.0,-889.0,-912.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,598.0,605.0,643.0,644.0,Balance Sheet
"Goodwill, Net",,,,,,,11446.0,11511.0,11539.0,11579.0,Balance Sheet
Intangibles - Gross,,,,,,,8597.0,8590.0,8529.0,8528.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1652.0,-1947.0,-2116.0,-2384.0,Balance Sheet
Intangibles - Net,,,,,,,6945.0,6644.0,6413.0,6145.0,Balance Sheet
Deferred Charges,,,,,,,170.0,271.0,421.0,475.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,529.0,494.0,332.0,311.0,Balance Sheet
Other Long Term Assets,,,,,,,86.0,92.0,93.0,94.0,Balance Sheet
Total Assets,,,,,,,22019.0,22109.0,22039.0,22162.0,Balance Sheet
Accounts Payable,,,,,,,441.0,462.0,553.0,490.0,Balance Sheet
Accrued Expenses,,,,,,,510.0,543.0,501.0,580.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,52.0,63.0,74.0,654.0,Balance Sheet
Customer Advances,,,,,,,235.0,298.0,388.0,416.0,Balance Sheet
Income Taxes Payable,,,,,,,,23.0,38.0,17.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,235.0,321.0,426.0,433.0,Balance Sheet
Total Current Liabilities,,,,,,,1238.0,1389.0,1554.0,2156.0,Balance Sheet
Total Long Term Debt,,,,,,,4504.0,4485.0,4465.0,3947.0,Balance Sheet
Total Debt,,,,,,,4557.0,4548.0,4539.0,4601.0,Balance Sheet
Deferred Income Tax,,,,,,,56.0,35.0,40.0,36.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,34.0,35.0,37.0,36.0,Balance Sheet
Other LT Liabilities,,,,,,,500.0,464.0,477.0,457.0,Balance Sheet
"Other Liabilities, Total",,,,,,,534.0,499.0,515.0,493.0,Balance Sheet
Total Liabilities,,,,,,,6332.0,6407.0,6574.0,6632.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,,0.0,,,Balance Sheet
Common Stock,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Additional Paid-In Capital,,,,,,,14149.0,14209.0,14189.0,14301.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1536.0,1491.0,1275.0,1228.0,Balance Sheet
Total Equity,,,,,,,15686.0,15702.0,15465.0,15530.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,22019.0,22109.0,22039.0,22162.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,842.0,847.0,851.0,853.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Income Statement
Total Revenue,,,,,,,1211.0,1343.0,1447.0,1517.0,Income Statement
"Cost of Revenue, Total",,,,,,,623.0,657.0,696.0,731.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,209.0,214.0,224.0,212.0,Income Statement
Labor & Related Expense,,,,,,,34.0,37.0,,,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,243.0,251.0,224.0,212.0,Income Statement
Research & Development,,,,,,,372.0,399.0,444.0,449.0,Income Statement
Restructuring Charge,,,,,,,6.0,1.0,1.0,1.0,Income Statement
Litigation,,,,,,,,0.0,,85.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,0.0,12.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,6.0,1.0,13.0,86.0,Income Statement
Total Operating Expense,,,,,,,1245.0,1308.0,1377.0,1478.0,Income Statement
Total Operating Income,,,,,,,-33.0,35.0,70.0,39.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-35.0,-35.0,-36.0,-40.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,0.0,1.0,1.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,1.0,2.0,5.0,4.0,Income Statement
"Other, Net",,,,,,,1.0,2.0,5.0,4.0,Income Statement
Income Before Tax,,,,,,,-68.0,2.0,39.0,4.0,Income Statement
Income Tax - Total,,,,,,,-5.0,-4.0,205.0,-1.0,Income Statement
Income After Tax,,,,,,,-63.0,6.0,-166.0,4.0,Income Statement
Net Inc Before Extra Items,,,,,,,-63.0,6.0,-166.0,4.0,Income Statement
Total Net Income,,,,,,,-63.0,6.0,-166.0,4.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-63.0,6.0,-166.0,4.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-63.0,6.0,-166.0,4.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,829.0,844.0,848.0,851.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.08,0.01,-0.2,0.01,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.08,0.01,-0.2,0.01,Income Statement
Diluted Weighted Average Shares,,,,,,,829.0,844.0,848.0,858.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.08,0.01,-0.2,0.01,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.08,0.01,-0.2,0.01,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.06,0.06,0.06,0.06,Income Statement
Gross Divid - Common Stock,,,,,,,50.0,52.0,51.0,51.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,35.0,35.0,36.0,40.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,351.0,371.0,348.0,349.0,Income Statement
