,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,20.93,26.78,25.44,23.25,16.88,12.08,,,,,
low,19.16,17.91,19.41,3.3,7.05,4.46,,,,,
change,0.0534,0.0484,0.0506,-0.4693,-0.2979,-0.3859,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,978.0,1186.0,992.0,783.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,,57.0,51.0,50.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,,-57.0,-51.0,-49.0,Balance Sheet
"Total Receivables, Net",,,,,,,260.0,412.0,468.0,465.0,Balance Sheet
Prepaid Expenses,,,,,,,122.0,59.0,106.0,124.0,Balance Sheet
Restricted Cash - Current,,,,,,,21.0,21.0,21.0,21.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,21.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,42.0,21.0,21.0,21.0,Balance Sheet
Total Current Assets,,,,,,,1402.0,1678.0,1586.0,1393.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,2162.0,2164.0,2178.0,2196.0,Balance Sheet
Accumulated Depreciation,,,,,,,-1913.0,-1925.0,-1946.0,-1964.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,349.0,332.0,232.0,232.0,Balance Sheet
"Goodwill, Net",,,,,,,2470.0,2477.0,2481.0,2528.0,Balance Sheet
Intangibles - Gross,,,,,,,1964.0,1964.0,1967.0,1987.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1523.0,-1539.0,-1555.0,-1564.0,Balance Sheet
Intangibles - Net,,,,,,,441.0,425.0,412.0,423.0,Balance Sheet
Long Term Investments,,,,,,,23.0,23.0,22.0,22.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,24.0,18.0,12.0,14.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,27.0,26.0,28.0,36.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,203.0,0.0,0.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,352.0,335.0,402.0,373.0,Balance Sheet
Total Assets,,,,,,,5291.0,5314.0,5177.0,5020.0,Balance Sheet
Accounts Payable,,,,,,,123.0,156.0,146.0,135.0,Balance Sheet
Accrued Expenses,,,,,,,462.0,446.0,493.0,504.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,29.0,17.0,17.0,23.0,Balance Sheet
Customer Advances,,,,,,,81.0,76.0,90.0,75.0,Balance Sheet
Discontinued Operations,,,,,,,21.0,0.0,0.0,0.0,Balance Sheet
Other Current Liabilities,,,,,,,0.0,,0.0,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,102.0,76.0,90.0,75.0,Balance Sheet
Total Current Liabilities,,,,,,,717.0,695.0,745.0,738.0,Balance Sheet
Total Long Term Debt,,,,,,,4724.0,4733.0,4733.0,4719.0,Balance Sheet
Total Debt,,,,,,,4753.0,4749.0,4749.0,4742.0,Balance Sheet
Deferred Income Tax,,,,,,,38.0,37.0,32.0,27.0,Balance Sheet
Minority Interest,,,,,,,9.0,9.0,10.0,11.0,Balance Sheet
Other LT Liabilities,,,,,,,297.0,288.0,273.0,268.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,15.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,313.0,288.0,273.0,268.0,Balance Sheet
Total Liabilities,,,,,,,5800.0,5762.0,5794.0,5763.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
