,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,58.4,62.5,72.27,70.23,52.73,46.25,,,,,
low,55.4,46.17,48.07,11.25,33.93,25.18,,,,,
change,-0.0348,-0.0975,0.3697,-0.4646,0.171,-0.33340000000000003,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,62.0,58.0,55.0,79.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,94.0,97.0,161.0,154.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-2.0,-2.0,-3.0,-3.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,92.0,95.0,158.0,150.0,Balance Sheet
Other Receivables,,,,,,,2.0,2.0,3.0,1.0,Balance Sheet
"Total Receivables, Net",,,,,,,94.0,97.0,161.0,151.0,Balance Sheet
Invent. - Finished Goods,,,,,,,6.0,7.0,13.0,10.0,Balance Sheet
Invent. - Raw Materials,,,,,,,2.0,2.0,2.0,1.0,Balance Sheet
Total Inventory,,,,,,,9.0,9.0,15.0,11.0,Balance Sheet
Prepaid Expenses,,,,,,,18.0,15.0,14.0,24.0,Balance Sheet
Restricted Cash - Current,,,,,,,3.0,5.0,5.0,5.0,Balance Sheet
Other Current Assets,,,,,,,13.0,22.0,24.0,27.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,16.0,27.0,29.0,32.0,Balance Sheet
Total Current Assets,,,,,,,198.0,206.0,274.0,298.0,Balance Sheet
Buildings,,,,,,,408.0,412.0,408.0,389.0,Balance Sheet
Land/Improvements,,,,,,,31.0,31.0,31.0,32.0,Balance Sheet
Machinery/Equipment,,,,,,,414.0,421.0,436.0,443.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,157.0,168.0,162.0,165.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1009.0,1031.0,1037.0,1028.0,Balance Sheet
Accumulated Depreciation,,,,,,,-364.0,-373.0,-378.0,-378.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,645.0,658.0,659.0,651.0,Balance Sheet
"Goodwill, Net",,,,,,,112.0,113.0,127.0,119.0,Balance Sheet
Intangibles - Gross,,,,,,,100.0,100.0,101.0,96.0,Balance Sheet
