,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,114.43,123.96,179.95,268.89,442.44,457.12,,,,,
low,98.91,80.65,85.69,110.19,257.7,250.2,,,,,
change,-0.0195,-0.15380000000000002,1.0355,0.4322,0.6413,-0.1186,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1657.0,1415.0,1585.0,1819.0,Balance Sheet
Short Term Investments,,,,,,,1153.0,1163.0,1123.0,1134.0,Balance Sheet
Cash and Short Term Invs,,,,,,,2810.0,2578.0,2708.0,2954.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1748.0,1638.0,1833.0,1884.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-19.0,-19.0,-21.0,-27.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,1825.0,1724.0,1927.0,1971.0,Balance Sheet
Other Receivables,,,,,,,38.0,46.0,90.0,31.0,Balance Sheet
"Total Receivables, Net",,,,,,,1863.0,1770.0,2016.0,2002.0,Balance Sheet
Invent. - Finished Goods,,,,,,,243.0,247.0,250.0,275.0,Balance Sheet
Invent. - Work In Progress,,,,,,,428.0,442.0,452.0,527.0,Balance Sheet
Invent. - Raw Materials,,,,,,,1158.0,1293.0,1445.0,1606.0,Balance Sheet
Total Inventory,,,,,,,1829.0,1982.0,2147.0,2408.0,Balance Sheet
Prepaid Expenses,,,,,,,78.0,84.0,109.0,100.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,121.0,169.0,189.0,180.0,Balance Sheet
Total Current Assets,,,,,,,6701.0,6583.0,7169.0,7644.0,Balance Sheet
Buildings,,,,,,,469.0,631.0,713.0,729.0,Balance Sheet
Land/Improvements,,,,,,,68.0,68.0,68.0,72.0,Balance Sheet
Machinery/Equipment,,,,,,,757.0,782.0,819.0,805.0,Balance Sheet
Construction in Progress,,,,,,,237.0,156.0,110.0,151.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,131.0,144.0,171.0,172.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1661.0,1782.0,1881.0,1930.0,Balance Sheet
Accumulated Depreciation,,,,,,,-846.0,-871.0,-905.0,-891.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,815.0,910.0,976.0,1039.0,Balance Sheet
"Goodwill, Net",,,,,,,2043.0,2314.0,2320.0,2279.0,Balance Sheet
Intangibles - Gross,,,,,,,1952.0,2160.0,2164.0,2159.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-847.0,-905.0,-969.0,-1028.0,Balance Sheet
Intangibles - Net,,,,,,,1105.0,1256.0,1194.0,1131.0,Balance Sheet
Pension Bene. - Overfunded,,,,,,,275.0,261.0,224.0,214.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,663.0,615.0,579.0,662.0,Balance Sheet
Other Long Term Assets,,,,,,,79.0,79.0,134.0,154.0,Balance Sheet
Total Assets,,,,,,,11680.0,12018.0,12597.0,13124.0,Balance Sheet
Accounts Payable,,,,,,,380.0,424.0,443.0,480.0,Balance Sheet
Accrued Expenses,,,,,,,1028.0,943.0,903.0,998.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,20.0,0.0,0.0,,Balance Sheet
Customer Advances,,,,,,,1223.0,1338.0,1398.0,1383.0,Balance Sheet
Income Taxes Payable,,,,,,,126.0,121.0,127.0,278.0,Balance Sheet
Other Current Liabilities,,,,,,,,3.0,,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1349.0,1462.0,1525.0,1661.0,Balance Sheet
Total Current Liabilities,,,,,,,2776.0,2829.0,2871.0,3139.0,Balance Sheet
Total Long Term Debt,,,,,,,3424.0,3700.0,6661.0,6313.0,Balance Sheet
Total Debt,,,,,,,3444.0,3700.0,6661.0,6313.0,Balance Sheet
Deferred Income Tax,,,,,,,680.0,661.0,659.0,558.0,Balance Sheet
Minority Interest,,,,,,,-2.0,-2.0,-2.0,0.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,86.0,81.0,79.0,73.0,Balance Sheet
Other LT Liabilities,,,,,,,668.0,668.0,929.0,938.0,Balance Sheet
"Other Liabilities, Total",,,,,,,754.0,750.0,1007.0,1012.0,Balance Sheet
Total Liabilities,,,,,,,7632.0,7938.0,11196.0,11022.0,Balance Sheet
Common Stock,,,,,,,2181.0,2179.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,,,1062.0,1042.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1944.0,1973.0,367.0,1119.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-2.0,-12.0,-15.0,-21.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-36.0,-35.0,-44.0,-64.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-22.0,-3.0,57.0,-24.0,Balance Sheet
Other Comprehensive Income,,,,,,,-16.0,-22.0,-25.0,50.0,Balance Sheet
"Other Equity, Total",,,,,,,-74.0,-60.0,-12.0,-38.0,Balance Sheet
Total Equity,,,,,,,4049.0,4080.0,1401.0,2102.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,11680.0,12018.0,12597.0,13124.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,151.0,149.0,142.0,142.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,137.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,2353.0,2289.0,2487.0,2724.0,Income Statement
"Cost of Revenue, Total",,,,,,,867.0,849.0,934.0,995.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,182.0,179.0,196.0,213.0,Income Statement
Labor & Related Expense,,,,,,,19.0,22.0,21.0,21.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,201.0,201.0,217.0,234.0,Income Statement
Research & Development,,,,,,,265.0,285.0,297.0,318.0,Income Statement
Depreciation/Amortization,,,,,,,12.0,15.0,20.0,20.0,Income Statement
Impair-Assets Held for Use,,,,,,,,,0.0,,Income Statement
Other Unusual Expnse (In),,,,,,,41.0,43.0,45.0,60.0,Income Statement
Unusual Expense (Income),,,,,,,41.0,43.0,45.0,60.0,Income Statement
Total Operating Expense,,,,,,,1387.0,1394.0,1512.0,1627.0,Income Statement
Total Operating Income,,,,,,,966.0,895.0,975.0,1097.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-38.0,-40.0,-44.0,-74.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-1.0,-9.0,19.0,47.0,Income Statement
"Other, Net",,,,,,,-1.0,-9.0,19.0,47.0,Income Statement
Income Before Tax,,,,,,,927.0,846.0,950.0,1070.0,Income Statement
Income Tax - Total,,,,,,,209.0,116.0,144.0,44.0,Income Statement
Income After Tax,,,,,,,718.0,731.0,805.0,1026.0,Income Statement
Minority Interest,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Net Inc Before Extra Items,,,,,,,717.0,731.0,805.0,1026.0,Income Statement
Total Net Income,,,,,,,717.0,731.0,805.0,1026.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,717.0,731.0,805.0,1026.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,717.0,731.0,805.0,1026.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,151.0,150.0,148.0,142.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,4.74,4.87,5.43,7.23,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,4.74,4.87,5.43,7.23,Income Statement
Diluted Weighted Average Shares,,,,,,,152.0,151.0,149.0,143.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,4.71,4.83,5.4,7.2,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,4.71,4.83,5.4,7.2,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,1.05,1.05,1.05,1.3,Income Statement
Gross Divid - Common Stock,,,,,,,160.0,159.0,158.0,186.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,38.0,40.0,44.0,74.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,32.0,34.0,37.0,37.0,Income Statement
Total Special Items,,,,,,,42.0,43.0,45.0,76.0,Income Statement
Normalzd Income Before Tax,,,,,,,968.0,889.0,995.0,1146.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,9.0,6.0,7.0,3.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,219.0,121.0,151.0,47.0,Income Statement
Normalized Income After Tax,,,,,,,750.0,768.0,844.0,1099.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,750.0,767.0,844.0,1099.0,Income Statement
