,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,77.92,80.7,80.42,83.11,80.29,69.11,,,,,
low,71.13,48.42,50.67,32.0,57.4,40.01,,,,,
change,0.041600000000000005,-0.30670000000000003,0.5764,-0.2305,-0.0195,-0.2107,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,251397.0,256896.0,270427.0,288657.0,Balance Sheet
Fed. Fund/Resale,,,,,,,327288.0,345410.0,361334.0,349214.0,Balance Sheet
Trading Account Assets,,,,,,,331945.0,357997.0,340875.0,358260.0,Balance Sheet
Other Short Trm Invest.,,,,,,,1032.0,957.0,1046.0,850.0,Balance Sheet
Securities Held,,,,,,,103493.0,110844.0,130598.0,130881.0,Balance Sheet
Securities for Sale,,,,,,,408297.0,402801.0,382234.0,376285.0,Balance Sheet
Total Invest. Securities,,,,,,,511790.0,513645.0,512832.0,507166.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,1172055.0,1218009.0,1216087.0,1215490.0,Balance Sheet
Total Gross Loans,,,,,,,667767.0,659669.0,657333.0,645960.0,Balance Sheet
Loan Loss Allowances,,,,,,,-16455.0,-15393.0,-15952.0,-16309.0,Balance Sheet
Net Loans,,,,,,,651312.0,644276.0,641381.0,629651.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2900.0,2900.0,2800.0,,Balance Sheet
"Goodwill, Net",,,,,,,21299.0,19865.0,19597.0,19326.0,Balance Sheet
Intangibles - Gross,,,,,,,10614.0,10617.0,10661.0,10687.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-6119.0,-6095.0,-6135.0,-6202.0,Balance Sheet
Intangibles - Net,,,,,,,4495.0,4522.0,4526.0,4485.0,Balance Sheet
"Other Assets, Total",,,,,,,187955.0,247637.0,226086.0,223455.0,Balance Sheet
Total Assets,,,,,,,2291413.0,2394105.0,2380904.0,2381064.0,Balance Sheet
Accounts Payable,,,,,,,61430.0,91324.0,96474.0,87841.0,Balance Sheet
