,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,31.2,30.15,27.8,26.98,30.95,31.93,,,,,
low,27.6,20.18,21.27,13.2,20.16,23.48,,,,,
change,-0.0666,-0.2365,0.24730000000000002,-0.2352,0.46520000000000006,-0.08810000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,49.0,57.0,60.0,66.0,Balance Sheet
Interest-Earning Deposits,,,,,,,841.0,716.0,35.0,47.0,Balance Sheet
FHLB Stock,,,,,,,28.0,26.0,29.0,29.0,Balance Sheet
Securities Held,,,,,,,177.0,166.0,160.0,159.0,Balance Sheet
Securities for Sale,,,,,,,317.0,350.0,351.0,347.0,Balance Sheet
Total Invest. Securities,,,,,,,494.0,516.0,511.0,507.0,Balance Sheet
Loans Held for Sale,,,,,,,22.0,15.0,8.0,9.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,1385.0,1274.0,584.0,593.0,Balance Sheet
Total Gross Loans,,,,,,,5310.0,5401.0,5662.0,5849.0,Balance Sheet
Loan Loss Allowances,,,,,,,-72.0,-68.0,-72.0,-75.0,Balance Sheet
Net Loans,,,,,,,5238.0,5333.0,5590.0,5774.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,87.0,81.0,81.0,81.0,Balance Sheet
"Goodwill, Net",,,,,,,176.0,176.0,176.0,176.0,Balance Sheet
Intangibles - Gross,,,,,,,42.0,43.0,43.0,44.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-30.0,-31.0,-32.0,-32.0,Balance Sheet
Intangibles - Net,,,,,,,12.0,12.0,12.0,12.0,Balance Sheet
Long Term Investments,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Interest Receivable,,,,,,,54.0,54.0,76.0,83.0,Balance Sheet
Other Assets,,,,,,,119.0,119.0,120.0,120.0,Balance Sheet
"Other Assets, Total",,,,,,,173.0,173.0,196.0,203.0,Balance Sheet
Total Assets,,,,,,,7122.0,7108.0,6701.0,6907.0,Balance Sheet
Accounts Payable,,,,,,,46.0,39.0,48.0,58.0,Balance Sheet
Accrued Expenses,,,,,,,33.0,34.0,34.0,34.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,2065.0,2136.0,2063.0,1968.0,Balance Sheet
Interest Bearing Deposits,,,,,,,3990.0,3911.0,3501.0,3819.0,Balance Sheet
Total Deposits,,,,,,,6055.0,6048.0,5563.0,5787.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,95.0,95.0,189.0,124.0,Balance Sheet
Total ST Borrowings,,,,,,,20.0,19.0,4.0,52.0,Balance Sheet
