,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,28.04,28.07,18.67,15.77,21.03,20.59,,,,,
low,25.76,14.41,4.33,2.09,12.79,6.09,,,,,
change,-0.0123,-0.4498,-0.3301,0.34149999999999997,0.2735,-0.5972,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,735.0,306.0,251.0,272.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,134.0,135.0,148.0,176.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-11.0,-11.0,-12.0,-11.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,123.0,124.0,136.0,165.0,Balance Sheet
Other Receivables,,,,,,,139.0,175.0,273.0,248.0,Balance Sheet
"Total Receivables, Net",,,,,,,262.0,299.0,409.0,413.0,Balance Sheet
Restricted Cash - Current,,,,,,,8.0,3.0,11.0,5.0,Balance Sheet
Other Current Assets,,,,,,,183.0,195.0,201.0,223.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,191.0,198.0,212.0,228.0,Balance Sheet
Total Current Assets,,,,,,,1188.0,803.0,872.0,913.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,763.0,758.0,787.0,770.0,Balance Sheet
"Goodwill, Gross",,,,,,,,5476.0,331.0,5495.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,,-2579.0,-2579.0,-2579.0,Balance Sheet
"Goodwill, Net",,,,,,,2923.0,2897.0,2910.0,2916.0,Balance Sheet
Intangibles - Gross,,,,,,,3239.0,3235.0,3237.0,3237.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1360.0,-1380.0,-1403.0,-1423.0,Balance Sheet
Intangibles - Net,,,,,,,1879.0,1855.0,1834.0,1970.0,Balance Sheet
Long Term Investments,,,,,,,157.0,205.0,200.0,199.0,Balance Sheet
Other Long Term Assets,,,,,,,300.0,339.0,375.0,245.0,Balance Sheet
Total Assets,,,,,,,7210.0,6857.0,6978.0,7013.0,Balance Sheet
Accounts Payable,,,,,,,149.0,139.0,157.0,183.0,Balance Sheet
Accrued Expenses,,,,,,,573.0,420.0,432.0,419.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,118.0,105.0,175.0,169.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,21.0,23.0,371.0,365.0,Balance Sheet
Customer Advances,,,,,,,90.0,91.0,79.0,79.0,Balance Sheet
Other Current Liabilities,,,,,,,101.0,103.0,104.0,127.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,191.0,194.0,183.0,206.0,Balance Sheet
Total Current Liabilities,,,,,,,1052.0,881.0,1318.0,1342.0,Balance Sheet
Long Term Debt,,,,,,,2940.0,2899.0,2489.0,2486.0,Balance Sheet
Capital Lease Obligations,,,,,,,13.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,2953.0,2899.0,2489.0,2486.0,Balance Sheet
Total Debt,,,,,,,3092.0,3027.0,3035.0,3020.0,Balance Sheet
Deferred Income Tax,,,,,,,353.0,329.0,330.0,341.0,Balance Sheet
Minority Interest,,,,,,,6.0,3.0,4.0,3.0,Balance Sheet
"Other Liabilities, Total",,,,,,,660.0,591.0,632.0,628.0,Balance Sheet
Total Liabilities,,,,,,,5024.0,4703.0,4773.0,4800.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,4947.0,4886.0,4849.0,4803.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-2712.0,-2684.0,-2596.0,-2541.0,Balance Sheet
"Other Equity, Total",,,,,,,-50.0,-49.0,-49.0,-50.0,Balance Sheet
Total Equity,,,,,,,2186.0,2154.0,2205.0,2213.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,7210.0,6857.0,6978.0,7013.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,117.0,118.0,114.0,109.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1974.0,1635.0,2142.0,1808.0,Income Statement
"Cost of Revenue, Total",,,,,,,1625.0,1394.0,1758.0,1490.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,187.0,162.0,179.0,151.0,Income Statement
Depreciation/Amortization,,,,,,,52.0,51.0,55.0,53.0,Income Statement
