,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,36.55,31.6,25.0,31.5,75.4,83.74,,,,,
low,28.46,15.46,13.99,12.99,28.45,46.41,,,,,
change,-0.2126,-0.3862,0.37840000000000007,0.1915,1.5491,0.053200000000000004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,295.0,297.0,287.0,309.0,Balance Sheet
Short Term Investments,,,,,,,,,,34.0,Balance Sheet
Cash and Short Term Invs,,,,,,,295.0,297.0,287.0,342.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,104.0,,,,Balance Sheet
Prov. for Doubtful Accts,,,,,,,0.0,,,,Balance Sheet
"Total Receivables, Net",,,,,,,104.0,119.0,146.0,174.0,Balance Sheet
Invent. - Finished Goods,,,,,,,18.0,18.0,18.0,17.0,Balance Sheet
Invent. - Work In Progress,,,,,,,43.0,46.0,45.0,44.0,Balance Sheet
Invent. - Raw Materials,,,,,,,134.0,140.0,150.0,166.0,Balance Sheet
Total Inventory,,,,,,,195.0,204.0,213.0,227.0,Balance Sheet
Prepaid Expenses,,,,,,,25.0,29.0,33.0,33.0,Balance Sheet
Total Current Assets,,,,,,,619.0,649.0,680.0,775.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,77.0,77.0,79.0,80.0,Balance Sheet
Accumulated Depreciation,,,,,,,-49.0,-49.0,-49.0,-49.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,63.0,64.0,65.0,69.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,35.0,36.0,34.0,28.0,Balance Sheet
Restricted Cash - LT,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Other Long Term Assets,,,,,,,34.0,33.0,32.0,33.0,Balance Sheet
Total Assets,,,,,,,753.0,782.0,812.0,906.0,Balance Sheet
Accounts Payable,,,,,,,38.0,51.0,49.0,54.0,Balance Sheet
Accrued Expenses,,,,,,,35.0,16.0,22.0,34.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Customer Advances,,,,,,,60.0,60.0,63.0,101.0,Balance Sheet
Income Taxes Payable,,,,,,,1.0,2.0,0.0,1.0,Balance Sheet
Other Current Liabilities,,,,,,,14.0,18.0,17.0,17.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,76.0,80.0,80.0,119.0,Balance Sheet
Total Current Liabilities,,,,,,,150.0,147.0,153.0,208.0,Balance Sheet
Total Long Term Debt,,,,,,,46.0,46.0,46.0,46.0,Balance Sheet
Total Debt,,,,,,,47.0,47.0,47.0,47.0,Balance Sheet
"Other Liabilities, Total",,,,,,,18.0,29.0,26.0,38.0,Balance Sheet
Total Liabilities,,,,,,,214.0,223.0,225.0,291.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,560.0,555.0,549.0,550.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-23.0,4.0,40.0,71.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,2.0,1.0,-2.0,-5.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Equity, Total",,,,,,,2.0,1.0,-2.0,-6.0,Balance Sheet
Total Equity,,,,,,,539.0,559.0,587.0,615.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,753.0,782.0,812.0,906.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,33.0,33.0,33.0,33.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,205684.0,203595.0,221177.0,229175.0,Income Statement
"Cost of Revenue, Total",,,,,,,116200.0,113829.0,121996.0,125854.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,26484.0,23870.0,26305.0,29556.0,Income Statement
Research & Development,,,,,,,16416.0,16973.0,18731.0,20563.0,Income Statement
Total Operating Expense,,,,,,,159100.0,154672.0,167032.0,175973.0,Income Statement
Total Operating Income,,,,,,,46584.0,48923.0,54145.0,53202.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-1264.0,-1258.0,-1274.0,-1245.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,85.0,95.0,352.0,1111.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,1.0,-260.0,24.0,-88.0,Income Statement
"Other, Net",,,,,,,-140.0,-1617.0,-5051.0,-7971.0,Income Statement
Income Before Tax,,,,,,,45266.0,45883.0,48196.0,45009.0,Income Statement
Income Tax - Total,,,,,,,9517.0,4269.0,4007.0,4726.0,Income Statement
Income After Tax,,,,,,,35749.0,41614.0,44189.0,40283.0,Income Statement
Net Inc Before Extra Items,,,,,,,35749.0,41614.0,44189.0,40283.0,Income Statement
Total Net Income,,,,,,,35749.0,41614.0,44189.0,40283.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,35749.0,41614.0,44189.0,40283.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,35749.0,41614.0,44189.0,40283.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,33291.0,33245.0,33096.0,33011.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.07,1.25,1.34,1.22,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.07,1.25,1.34,1.22,Income Statement
Diluted Weighted Average Shares,,,,,,,34055.0,33974.0,33562.0,33389.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.05,1.22,1.32,1.21,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.05,1.22,1.32,1.21,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
