,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,102.43,123.97,119.92,113.18,94.34,113.53,,,,,
low,94.05,78.44,80.24,40.04,63.19,72.89,,,,,
change,0.0755,-0.1526,0.3058,-0.376,0.0262,0.5004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,3147.0,3335.0,2809.0,3744.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,6182.0,8793.0,10821.0,11670.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-44.0,-44.0,-62.0,-64.0,Balance Sheet
"Total Receivables, Net",,,,,,,7470.0,10455.0,13393.0,13652.0,Balance Sheet
Invent. - Finished Goods,,,,,,,3024.0,4152.0,4223.0,3928.0,Balance Sheet
Invent. - Raw Materials,,,,,,,370.0,378.0,357.0,366.0,Balance Sheet
Total Inventory,,,,,,,3394.0,4530.0,4580.0,4294.0,Balance Sheet
Prepaid Expenses,,,,,,,686.0,1534.0,1710.0,1580.0,Balance Sheet
Total Current Assets,,,,,,,14697.0,19854.0,22492.0,23270.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,39797.0,39974.0,39926.0,52624.0,Balance Sheet
Accumulated Depreciation,,,,,,,-17362.0,-17641.0,-17697.0,-17662.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,23485.0,22333.0,22229.0,34962.0,Balance Sheet
"Goodwill, Net",,,,,,,1484.0,1484.0,1486.0,1486.0,Balance Sheet
Intangibles - Net,,,,,,,813.0,819.0,812.0,845.0,Balance Sheet
Long Term Investments,,,,,,,14471.0,14465.0,14176.0,14772.0,Balance Sheet
Other Long Term Assets,,,,,,,644.0,1683.0,1617.0,2004.0,Balance Sheet
Total Assets,,,,,,,55594.0,60638.0,62812.0,77339.0,Balance Sheet
Accounts Payable,,,,,,,7629.0,12047.0,12513.0,11449.0,Balance Sheet
Accrued Expenses,,,,,,,2851.0,2945.0,3430.0,4533.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1489.0,1474.0,526.0,1032.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,832.0,1137.0,1139.0,868.0,Balance Sheet
Total Current Liabilities,,,,,,,12801.0,17603.0,17608.0,17882.0,Balance Sheet
Long Term Debt,,,,,,,12702.0,12960.0,12443.0,16625.0,Balance Sheet
Capital Lease Obligations,,,,,,,257.0,,,,Balance Sheet
Total Long Term Debt,,,,,,,12959.0,12960.0,12443.0,16625.0,Balance Sheet
Total Debt,,,,,,,14448.0,14434.0,12969.0,17657.0,Balance Sheet
Deferred Income Tax,,,,,,,5475.0,5264.0,5444.0,6339.0,Balance Sheet
Minority Interest,,,,,,,2471.0,306.0,297.0,5076.0,Balance Sheet
Reserves,,,,,,,727.0,716.0,708.0,862.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,1055.0,1049.0,971.0,1021.0,Balance Sheet
Other LT Liabilities,,,,,,,940.0,925.0,1065.0,1301.0,Balance Sheet
"Other Liabilities, Total",,,,,,,2722.0,2690.0,2744.0,3184.0,Balance Sheet
Total Liabilities,,,,,,,36428.0,38823.0,38536.0,49106.0,Balance Sheet
Common Stock,,,,,,,7.0,7.0,7.0,7.0,Balance Sheet
Additional Paid-In Capital,,,,,,,20504.0,19667.0,19717.0,19738.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,16216.0,16391.0,19087.0,24008.0,Balance Sheet
Treasury Stock - Common,,,,,,,-17116.0,-13736.0,-13802.0,-14526.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-45.0,-127.0,-369.0,-670.0,Balance Sheet
