,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,227.67,264.88,279.99,294.31,289.68,337.5,,,,,
low,208.81,201.09,204.84,157.32,209.63,244.58,,,,,
change,-0.018500000000000003,-0.0219,0.2904,-0.1576,0.1656,0.2045,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,1441.0,1778.0,2116.0,1679.0,Balance Sheet
Long Term Investments,,,,,,,28232.0,27520.0,26607.0,26837.0,Balance Sheet
Insurance Receivables,,,,,,,3294.0,3264.0,3407.0,3452.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,2.0,118.0,337.0,544.0,Balance Sheet
Def. Policy Acq. Costs,,,,,,,872.0,843.0,836.0,867.0,Balance Sheet
Accrued Investment Income,,,,,,,149.0,157.0,178.0,200.0,Balance Sheet
Reinsurance - Asset,,,,,,,2922.0,3022.0,3006.0,3133.0,Balance Sheet
Other Assets,,,,,,,1273.0,1286.0,1420.0,1432.0,Balance Sheet
"Other Assets, Total",,,,,,,4344.0,4464.0,4605.0,4765.0,Balance Sheet
Total Assets,,,,,,,38185.0,37987.0,37908.0,38144.0,Balance Sheet
Accrued Expenses,,,,,,,17.0,39.0,17.0,39.0,Balance Sheet
Insurance Reserves,,,,,,,19045.0,19530.0,20027.0,21256.0,Balance Sheet
Unearned Prem. Or Rev.,,,,,,,4610.0,4572.0,4681.0,4795.0,Balance Sheet
Other Policyholders’ Funds,,,,,,,18.0,5.0,13.0,18.0,Balance Sheet
Reinsurance - Liability,,,,,,,450.0,464.0,493.0,511.0,Balance Sheet
Policy Liabilities,,,,,,,24123.0,24571.0,25213.0,26580.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,17.0,68.0,66.0,134.0,Balance Sheet
Total Long Term Debt,,,,,,,3089.0,3089.0,3089.0,3084.0,Balance Sheet
Total Debt,,,,,,,3089.0,3089.0,3089.0,3084.0,Balance Sheet
"Other Liabilities, Total",,,,,,,801.0,693.0,670.0,658.0,Balance Sheet
Total Liabilities,,,,,,,28046.0,28459.0,29055.0,30495.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2274.0,2272.0,2284.0,2293.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,11700.0,11936.0,11994.0,11610.0,Balance Sheet
Treasury Stock - Common,,,,,,,-3847.0,-3849.0,-3849.0,-3907.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,239.0,-572.0,-1288.0,-1959.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-177.0,-212.0,-240.0,-341.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-50.0,-50.0,-49.0,-48.0,Balance Sheet
Other Comprehensive Income,,,,,,,0.0,0.0,0.0,,Balance Sheet
"Other Equity, Total",,,,,,,-228.0,-261.0,-289.0,-389.0,Balance Sheet
Total Equity,,,,,,,10139.0,9528.0,8853.0,7649.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,38185.0,37987.0,37908.0,38144.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,39.0,39.0,39.0,39.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,31.0,31.0,31.0,31.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Net Premiums Earned,,,,,,,2804.0,2792.0,2916.0,3067.0,Income Statement
Other Insurance Revenue,,,,,,,-7.0,15.0,-71.0,-16.0,Income Statement
Total Premiums Earned,,,,,,,2797.0,2807.0,2845.0,3051.0,Income Statement
Net Investment Income,,,,,,,205.0,243.0,226.0,151.0,Income Statement
Realized Gains (Losses),,,,,,,119.0,-17.0,-47.0,7.0,Income Statement
Total Revenue,,,,,,,3120.0,3033.0,3024.0,3209.0,Income Statement
"Losses, Benies & Adjusts",,,,,,,1819.0,1790.0,1876.0,2623.0,Income Statement
Underwriting & Commissions,,,,,,,158.0,161.0,170.0,169.0,Income Statement
"Losses,Benies& Adjmts,Total",,,,,,,1978.0,1951.0,2046.0,2792.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,619.0,619.0,645.0,657.0,Income Statement
Total Operating Expense,,,,,,,2597.0,2570.0,2691.0,3449.0,Income Statement
Total Operating Income,,,,,,,523.0,463.0,332.0,-240.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-23.0,-24.0,-24.0,-25.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,,-137.0,-189.0,-136.0,Income Statement
Income Before Tax,,,,,,,500.0,302.0,119.0,-401.0,Income Statement
Income Tax - Total,,,,,,,69.0,4.0,-4.0,-82.0,Income Statement
Income After Tax,,,,,,,431.0,298.0,123.0,-319.0,Income Statement
Net Inc Before Extra Items,,,,,,,431.0,298.0,123.0,-319.0,Income Statement
Total Extraordinary Items,,,,,,,0.0,,,,Income Statement
Total Net Income,,,,,,,431.0,298.0,123.0,-319.0,Income Statement
