,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,45.26,55.76,50.09,74.26,128.36,111.66,,,,,
low,40.46,31.77,33.26,28.76,62.21,44.61,,,,,
change,0.0051,-0.1653,0.21300000000000002,0.6631999999999999,0.5243,-0.5411,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,314.0,258.0,84.0,76.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,50.0,47.0,52.0,56.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-2.0,-2.0,-3.0,-3.0,Balance Sheet
"Total Receivables, Net",,,,,,,48.0,45.0,49.0,53.0,Balance Sheet
Prepaid Expenses,,,,,,,26.0,37.0,30.0,32.0,Balance Sheet
Total Current Assets,,,,,,,388.0,340.0,163.0,161.0,Balance Sheet
Buildings,,,,,,,19.0,19.0,20.0,20.0,Balance Sheet
Machinery/Equipment,,,,,,,221.0,231.0,241.0,251.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,45.0,43.0,45.0,43.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,286.0,294.0,305.0,314.0,Balance Sheet
Accumulated Depreciation,,,,,,,-203.0,-211.0,-218.0,-226.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,83.0,83.0,87.0,88.0,Balance Sheet
"Goodwill, Net",,,,,,,220.0,219.0,378.0,380.0,Balance Sheet
Intangibles - Gross,,,,,,,174.0,173.0,248.0,243.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-50.0,-56.0,-63.0,-70.0,Balance Sheet
Intangibles - Net,,,,,,,124.0,117.0,186.0,173.0,Balance Sheet
Other Long Term Assets,,,,,,,27.0,26.0,26.0,26.0,Balance Sheet
Total Assets,,,,,,,852.0,796.0,849.0,840.0,Balance Sheet
Accounts Payable,,,,,,,10.0,7.0,6.0,6.0,Balance Sheet
Accrued Expenses,,,,,,,78.0,54.0,60.0,57.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,50.0,50.0,Balance Sheet
Customer Advances,,,,,,,181.0,179.0,178.0,174.0,Balance Sheet
Income Taxes Payable,,,,,,,21.0,21.0,25.0,24.0,Balance Sheet
Other Payables,,,,,,,29.0,30.0,35.0,36.0,Balance Sheet
Other Current Liabilities,,,,,,,14.0,14.0,14.0,13.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,246.0,243.0,252.0,247.0,Balance Sheet
Total Current Liabilities,,,,,,,334.0,304.0,368.0,360.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,50.0,50.0,Balance Sheet
Deferred Income Tax,,,,,,,3.0,3.0,5.0,3.0,Balance Sheet
"Other Liabilities, Total",,,,,,,47.0,45.0,47.0,46.0,Balance Sheet
Total Liabilities,,,,,,,383.0,352.0,419.0,410.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,377.0,374.0,371.0,380.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,230.0,247.0,258.0,273.0,Balance Sheet
Treasury Stock - Common,,,,,,,-127.0,-165.0,-184.0,-200.0,Balance Sheet
"Other Equity, Total",,,,,,,-11.0,-12.0,-17.0,-23.0,Balance Sheet
Total Equity,,,,,,,468.0,444.0,429.0,431.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,852.0,796.0,849.0,840.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,36.0,36.0,36.0,36.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,3.0,3.0,4.0,4.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,205783.0,199132.0,206872.0,204096.0,Income Statement
"Cost of Revenue, Total",,,,,,,78436.0,69451.0,77019.0,79911.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,88159.0,76770.0,81587.0,70608.0,Income Statement
Labor & Related Expense,,,,,,,7469.0,5967.0,4330.0,5958.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,95628.0,82737.0,85917.0,76566.0,Income Statement
Research & Development,,,,,,,15725.0,13626.0,17162.0,17534.0,Income Statement
Depreciation,,,,,,,800.0,800.0,800.0,800.0,Income Statement
Amortiz of Intangibles,,,,,,,600.0,600.0,600.0,600.0,Income Statement
Depreciation/Amortization,,,,,,,1400.0,1400.0,1400.0,1400.0,Income Statement
Total Operating Expense,,,,,,,191189.0,167214.0,181498.0,175411.0,Income Statement
Total Operating Income,,,,,,,14594.0,31918.0,25374.0,28685.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,,,-205.0,-439.0,Income Statement
"Inter Income, Non-Operating",,,,,,,31.0,24.0,39.0,9.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-309.0,734.0,-2495.0,-1116.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-278.0,758.0,-2456.0,-1107.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-204.0,,,,Income Statement
"Other, Net",,,,,,,-204.0,,,,Income Statement
Income Before Tax,,,,,,,14112.0,32676.0,22713.0,27139.0,Income Statement
Income Tax - Total,,,,,,,-2774.0,6104.0,3268.0,4099.0,Income Statement
Income After Tax,,,,,,,16886.0,26572.0,19445.0,23040.0,Income Statement
Net Inc Before Extra Items,,,,,,,16886.0,26572.0,19445.0,23040.0,Income Statement
Total Net Income,,,,,,,16886.0,26572.0,19445.0,23040.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,16886.0,26572.0,19445.0,23040.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,16886.0,26572.0,19445.0,23040.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,36506.0,36303.0,36123.0,35929.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.46,0.73,0.54,0.64,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.46,0.73,0.54,0.64,Income Statement
Diluted Weighted Average Shares,,,,,,,37441.0,37204.0,36123.0,36269.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.45,0.71,0.54,0.64,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.45,0.71,0.54,0.64,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.21,0.24,0.24,0.24,Income Statement
Gross Divid - Common Stock,,,,,,,7651.0,8706.0,8665.0,8633.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,,,205.0,439.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,7900.0,8000.0,8300.0,8800.0,Income Statement
Normalzd Income Before Tax,,,,,,,14112.0,32676.0,22713.0,27139.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,-2774.0,6104.0,3268.0,4099.0,Income Statement
Normalized Income After Tax,,,,,,,16886.0,26572.0,19445.0,23040.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,16886.0,26572.0,19445.0,23040.0,Income Statement
Basic Normalized EPS,,,,,,,0.46,0.73,0.54,0.64,Income Statement
Diluted Normalized EPS,,,,,,,0.45,0.71,0.54,0.64,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,91883.0,26572.0,46017.0,69057.0,Cash Flow
Depreciation/Depletion,,,,,,,48771.0,15065.0,31575.0,49834.0,Cash Flow
Deferred Taxes,,,,,,,-1771.0,-1242.0,-3602.0,-6874.0,Cash Flow
Non-Cash Items,,,,,,,36316.0,8187.0,15489.0,24951.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,19092.0,1666.0,12700.0,19476.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,,,90.0,474.0,Cash Flow
Accounts Receivable,,,,,,,-4093.0,2366.0,-762.0,-5541.0,Cash Flow
Prepaid Expenses,,,,,,,-13184.0,-1376.0,-1207.0,-3157.0,Cash Flow
Accounts Payable,,,,,,,35342.0,-25687.0,-25267.0,-27691.0,Cash Flow
Changes in Working Capital,,,,,,,41173.0,-25859.0,-29905.0,-39679.0,Cash Flow
Total Cash from Operations,,,,,,,216372.0,22723.0,59574.0,97289.0,Cash Flow
Capital Expenditures,,,,,,,-59764.0,-11775.0,-20947.0,-34589.0,Cash Flow
Acquisition of Business,,,,,,,-190483.0,-734.0,-219095.0,-223034.0,Cash Flow
Sale of Fixed Assets,,,,,,,0.0,,,,Cash Flow
"Investment, Net",,,,,,,-191.0,-16.0,-281.0,-282.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-190674.0,-750.0,-219376.0,-223316.0,Cash Flow
Total Cash from Investing,,,,,,,-250438.0,-12525.0,-240323.0,-257905.0,Cash Flow
Financing Cash Flow Items,,,,,,,-22726.0,-18496.0,-21657.0,-22595.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-30651.0,-8706.0,-17371.0,-26004.0,Cash Flow
Sale/Issuance of Common,,,,,,,0.0,,,,Cash Flow
Repurch/Retirement Common,,,,,,,-26493.0,-38372.0,-56937.0,-73488.0,Cash Flow
"Common Stock, Net",,,,,,,-26493.0,-38372.0,-56937.0,-73488.0,Cash Flow
Options Exercised,,,,,,,2148.0,0.0,568.0,1810.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-24345.0,-38372.0,-56369.0,-71678.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,,,50000.0,50000.0,Cash Flow
Total Cash From Financing,,,,,,,-77722.0,-65574.0,-45397.0,-70277.0,Cash Flow
Foreign Exchange Effects,,,,,,,-2769.0,-529.0,-3825.0,-6880.0,Cash Flow
Net Change in Cash,,,,,,,-114557.0,-55905.0,-229971.0,-237773.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,428574.0,314017.0,314017.0,314017.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,314017.0,258112.0,84046.0,76244.0,Cash Flow
"Depreciation, Supplemental",,,,,,,48771.0,15065.0,31575.0,49834.0,Cash Flow
Free Cash Flow,,,,,,,156608.0,10948.0,38627.0,62700.0,
FCF Growth,,,,,,,,-0.9300929709848794,2.5282243332115453,0.6232169208066896,
