,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,27.09,76.45,77.66,134.73,212.37,193.85,,,,,
low,23.82,24.5,42.42,50.05,115.57,82.49,,,,,
change,0.0834,0.6497,0.7046,0.6554000000000001,0.2763,0.2,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,356.0,386.0,213.0,148.0,Balance Sheet
Short Term Investments,,,,,,,87.0,78.0,164.0,230.0,Balance Sheet
Cash and Short Term Invs,,,,,,,443.0,464.0,377.0,378.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,323.0,347.0,382.0,421.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-2.0,-2.0,-2.0,-2.0,Balance Sheet
"Total Receivables, Net",,,,,,,501.0,493.0,576.0,587.0,Balance Sheet
Invent. - Finished Goods,,,,,,,70.0,80.0,103.0,111.0,Balance Sheet
Invent. - Raw Materials,,,,,,,38.0,42.0,51.0,62.0,Balance Sheet
Total Inventory,,,,,,,109.0,122.0,154.0,173.0,Balance Sheet
Prepaid Expenses,,,,,,,57.0,67.0,62.0,68.0,Balance Sheet
Total Current Assets,,,,,,,1109.0,1146.0,1170.0,1206.0,Balance Sheet
Buildings,,,,,,,26.0,26.0,27.0,27.0,Balance Sheet
Land/Improvements,,,,,,,55.0,55.0,52.0,52.0,Balance Sheet
Machinery/Equipment,,,,,,,85.0,87.0,94.0,98.0,Balance Sheet
Construction in Progress,,,,,,,25.0,38.0,43.0,53.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,30.0,30.0,7.0,8.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,221.0,236.0,223.0,237.0,Balance Sheet
Accumulated Depreciation,,,,,,,-59.0,-63.0,-68.0,-73.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,162.0,173.0,155.0,164.0,Balance Sheet
"Goodwill, Net",,,,,,,44.0,44.0,45.0,45.0,Balance Sheet
Intangibles - Gross,,,,,,,32.0,,,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-17.0,,,,Balance Sheet
Intangibles - Net,,,,,,,15.0,14.0,14.0,13.0,Balance Sheet
Long Term Investments,,,,,,,115.0,172.0,307.0,319.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,41.0,40.0,37.0,57.0,Balance Sheet
Deferred Charges,,,,,,,66.0,66.0,,,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,127.0,109.0,101.0,96.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,,,3.0,,Balance Sheet
Restricted Cash - LT,,,,,,,0.0,0.0,2.0,2.0,Balance Sheet
Other Long Term Assets,,,,,,,9.0,9.0,99.0,109.0,Balance Sheet
Total Assets,,,,,,,1688.0,1772.0,1932.0,2010.0,Balance Sheet
Accounts Payable,,,,,,,32.0,49.0,61.0,50.0,Balance Sheet
Accrued Expenses,,,,,,,107.0,66.0,95.0,109.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,276.0,345.0,265.0,262.0,Balance Sheet
Income Taxes Payable,,,,,,,4.0,4.0,6.0,4.0,Balance Sheet
Other Current Liabilities,,,,,,,,7.0,7.0,7.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,280.0,356.0,278.0,272.0,Balance Sheet
Total Current Liabilities,,,,,,,419.0,471.0,433.0,432.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Deferred Income Tax,,,,,,,1.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,221.0,177.0,305.0,348.0,Balance Sheet
Total Liabilities,,,,,,,640.0,648.0,738.0,779.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,,,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1095.0,1119.0,1139.0,1167.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,110.0,165.0,216.0,228.0,Balance Sheet
Treasury Stock - Common,,,,,,,-156.0,-156.0,-156.0,-156.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,,-1.0,-1.0,-1.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,,-2.0,-4.0,-7.0,Balance Sheet
Other Comprehensive Income,,,,,,,-1.0,,,,Balance Sheet
"Other Equity, Total",,,,,,,-1.0,-2.0,-4.0,-7.0,Balance Sheet
Total Equity,,,,,,,1048.0,1125.0,1194.0,1231.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1688.0,1772.0,1932.0,2010.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,71.0,71.0,71.0,71.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,20.0,20.0,20.0,20.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,217578.0,256426.0,285613.0,311754.0,Income Statement
"Cost of Revenue, Total",,,,,,,82517.0,100687.0,111650.0,118497.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,83713.0,79131.0,86395.0,87755.0,Income Statement
Labor & Related Expense,,,,,,,27740.0,10998.0,8610.0,14268.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,111453.0,90129.0,95005.0,102023.0,Income Statement
Research & Development,,,,,,,50674.0,48416.0,57547.0,59127.0,Income Statement
Total Operating Expense,,,,,,,244644.0,239232.0,264202.0,279647.0,Income Statement
Total Operating Income,,,,,,,-27066.0,17194.0,21411.0,32107.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-10147.0,55307.0,47029.0,-11246.0,Income Statement
Income Before Tax,,,,,,,-37214.0,72493.0,68437.0,20858.0,Income Statement
Income Tax - Total,,,,,,,-23706.0,17622.0,17475.0,8727.0,Income Statement
Income After Tax,,,,,,,-13508.0,54871.0,50962.0,12131.0,Income Statement
Net Inc Before Extra Items,,,,,,,-13508.0,54871.0,50962.0,12131.0,Income Statement
