,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,28.94,33.17,44.37,43.98,37.68,29.28,,,,,
low,26.98,19.79,20.71,18.36,24.29,19.29,,,,,
change,0.0346,-0.24239999999999998,1.0617,-0.2889,-0.165,0.057300000000000004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,652.0,266.0,386.0,280.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,2381.0,3527.0,3974.0,3187.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-26.0,-17.0,-19.0,-14.0,Balance Sheet
"Total Receivables, Net",,,,,,,2355.0,3510.0,3955.0,3173.0,Balance Sheet
Total Inventory,,,,,,,478.0,681.0,904.0,728.0,Balance Sheet
Prepaid Expenses,,,,,,,59.0,59.0,86.0,86.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,475.0,509.0,564.0,783.0,Balance Sheet
Total Current Assets,,,,,,,4020.0,5025.0,5894.0,5049.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,349.0,474.0,476.0,475.0,Balance Sheet
"Goodwill, Net",,,,,,,862.0,1245.0,1233.0,1221.0,Balance Sheet
Intangibles - Net,,,,,,,712.0,370.0,357.0,345.0,Balance Sheet
Other Long Term Assets,,,,,,,,855.0,836.0,880.0,Balance Sheet
Total Assets,,,,,,,5942.0,7968.0,8796.0,7970.0,Balance Sheet
Accounts Payable,,,,,,,2400.0,3448.0,3937.0,3238.0,Balance Sheet
Accrued Expenses,,,,,,,293.0,398.0,405.0,469.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,31.0,15.0,16.0,16.0,Balance Sheet
Customer Advances,,,,,,,206.0,235.0,305.0,322.0,Balance Sheet
Other Current Liabilities,,,,,,,168.0,317.0,432.0,524.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,374.0,552.0,737.0,846.0,Balance Sheet
Total Current Liabilities,,,,,,,3097.0,4413.0,5095.0,4568.0,Balance Sheet
Total Long Term Debt,,,,,,,478.0,869.0,1024.0,694.0,Balance Sheet
Total Debt,,,,,,,509.0,884.0,1040.0,709.0,Balance Sheet
Minority Interest,,,,,,,4.0,4.0,5.0,6.0,Balance Sheet
"Other Liabilities, Total",,,,,,,451.0,741.0,757.0,763.0,Balance Sheet
Total Liabilities,,,,,,,4030.0,6027.0,6880.0,6031.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,168.0,207.0,173.0,180.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1881.0,1899.0,1916.0,1950.0,Balance Sheet
Other Equity,,,,,,,0.0,0.0,0.0,,Balance Sheet
Other Comprehensive Income,,,,,,,-137.0,-165.0,-174.0,-191.0,Balance Sheet
"Other Equity, Total",,,,,,,-137.0,-165.0,-174.0,-191.0,Balance Sheet
Total Equity,,,,,,,1913.0,1941.0,1916.0,1940.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,5942.0,7968.0,8796.0,7970.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,62.0,63.0,62.0,62.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,9943.0,12382.0,17122.0,15661.0,Income Statement
"Cost of Revenue, Total",,,,,,,9728.0,12151.0,16869.0,15339.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,70.0,75.0,82.0,82.0,Income Statement
Labor & Related Expense,,,,,,,113.0,115.0,118.0,141.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,183.0,190.0,201.0,223.0,Income Statement
Restructuring Charge,,,,,,,0.0,0.0,0.0,-1.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,0.0,0.0,Income Statement
