,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,45.92,49.93,44.69,56.43,75.45,62.83,,,,,
low,40.41,31.42,33.18,19.28,47.79,38.01,,,,,
change,0.0781,-0.21530000000000002,0.23879999999999998,0.20800000000000002,0.0435,0.0144,,,,,
Date,,,,,,,2021-11-30 00:00:00,2022-02-28 00:00:00,2022-05-31 00:00:00,2022-08-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,225.0,44.0,34.0,36.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,738.0,858.0,859.0,820.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-2.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,737.0,857.0,857.0,818.0,Balance Sheet
Other Receivables,,,,,,,2.0,3.0,21.0,2.0,Balance Sheet
"Total Receivables, Net",,,,,,,738.0,859.0,878.0,821.0,Balance Sheet
Invent. - Finished Goods,,,,,,,171.0,212.0,181.0,191.0,Balance Sheet
Invent. - Work In Progress,,,,,,,248.0,285.0,255.0,178.0,Balance Sheet
Invent. - Raw Materials,,,,,,,421.0,372.0,324.0,358.0,Balance Sheet
Total Inventory,,,,,,,840.0,869.0,759.0,727.0,Balance Sheet
Prepaid Expenses,,,,,,,73.0,91.0,94.0,100.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,35.0,34.0,20.0,21.0,Balance Sheet
Total Current Assets,,,,,,,1911.0,1897.0,1786.0,1705.0,Balance Sheet
Buildings,,,,,,,273.0,297.0,303.0,300.0,Balance Sheet
Land/Improvements,,,,,,,21.0,51.0,51.0,50.0,Balance Sheet
Machinery/Equipment,,,,,,,1086.0,1179.0,1197.0,1200.0,Balance Sheet
Construction in Progress,,,,,,,68.0,77.0,59.0,64.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,94.0,98.0,99.0,104.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1543.0,1703.0,1710.0,1716.0,Balance Sheet
Accumulated Depreciation,,,,,,,-898.0,-910.0,-915.0,-929.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,645.0,793.0,795.0,787.0,Balance Sheet
"Goodwill, Net",,,,,,,370.0,407.0,401.0,412.0,Balance Sheet
Intangibles - Gross,,,,,,,354.0,395.0,393.0,424.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-86.0,-90.0,-94.0,-98.0,Balance Sheet
Intangibles - Net,,,,,,,268.0,304.0,299.0,327.0,Balance Sheet
Long Term Investments,,,,,,,291.0,303.0,327.0,253.0,Balance Sheet
Other Long Term Assets,,,,,,,32.0,34.0,34.0,27.0,Balance Sheet
Total Assets,,,,,,,3518.0,3738.0,3643.0,3510.0,Balance Sheet
Accounts Payable,,,,,,,610.0,722.0,668.0,581.0,Balance Sheet
Accrued Expenses,,,,,,,177.0,171.0,199.0,163.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,112.0,48.0,16.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Dividends Payable,,,,,,,16.0,16.0,16.0,17.0,Balance Sheet
Income Taxes Payable,,,,,,,17.0,5.0,0.0,8.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,32.0,21.0,16.0,25.0,Balance Sheet
Total Current Liabilities,,,,,,,820.0,1027.0,932.0,784.0,Balance Sheet
Total Long Term Debt,,,,,,,702.0,701.0,696.0,690.0,Balance Sheet
Total Debt,,,,,,,702.0,813.0,745.0,706.0,Balance Sheet
Deferred Income Tax,,,,,,,102.0,105.0,115.0,102.0,Balance Sheet
