,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,18.34,19.83,21.5,22.58,19.29,20.2,,,,,
low,16.68,14.62,15.1,9.42,13.48,15.78,,,,,
change,0.0629,-0.1605,0.39280000000000004,-0.3567,0.1535,0.168,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1140.0,84.0,100.0,483.0,Balance Sheet
"Total Receivables, Net",,,,,,,1611.0,1661.0,2063.0,1873.0,Balance Sheet
Total Inventory,,,,,,,562.0,591.0,690.0,715.0,Balance Sheet
Restricted Cash - Current,,,,,,,7.0,264.0,317.0,240.0,Balance Sheet
Other Current Assets,,,,,,,509.0,433.0,438.0,508.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,516.0,697.0,755.0,748.0,Balance Sheet
Total Current Assets,,,,,,,3829.0,3033.0,3608.0,3819.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,35653.0,35557.0,35530.0,35534.0,Balance Sheet
"Goodwill, Net",,,,,,,19914.0,19914.0,19914.0,19965.0,Balance Sheet
Intangibles - Net,,,,,,,1678.0,1618.0,1557.0,1875.0,Balance Sheet
Long Term Investments,,,,,,,7578.0,7545.0,7470.0,7465.0,Balance Sheet
Deferred Charges,,,,,,,1649.0,1460.0,1311.0,1334.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,115.0,8.0,0.0,0.0,Balance Sheet
Total Assets,,,,,,,70416.0,69135.0,69390.0,69992.0,Balance Sheet
Accounts Payable,,,,,,,1259.0,1204.0,1691.0,1579.0,Balance Sheet
Accrued Expenses,,,,,,,788.0,302.0,442.0,327.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,2646.0,3324.0,2970.0,2634.0,Balance Sheet
Income Taxes Payable,,,,,,,270.0,211.0,217.0,297.0,Balance Sheet
Other Current Liabilities,,,,,,,858.0,1409.0,1572.0,1311.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1128.0,1620.0,1789.0,1608.0,Balance Sheet
Total Current Liabilities,,,,,,,5821.0,6450.0,6892.0,6148.0,Balance Sheet
Total Long Term Debt,,,,,,,30674.0,28759.0,28552.0,29107.0,Balance Sheet
Total Debt,,,,,,,33320.0,32083.0,31522.0,31741.0,Balance Sheet
Deferred Income Tax,,,,,,,,,196.0,442.0,Balance Sheet
Minority Interest,,,,,,,1098.0,1089.0,1080.0,1379.0,Balance Sheet
"Other Liabilities, Total",,,,,,,2000.0,2219.0,2125.0,2160.0,Balance Sheet
Total Liabilities,,,,,,,39593.0,38517.0,38845.0,39236.0,Balance Sheet
Common Stock,,,,,,,23.0,23.0,23.0,23.0,Balance Sheet
Additional Paid-In Capital,,,,,,,41806.0,41813.0,41654.0,41689.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-10595.0,-10544.0,-10540.0,-10593.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,0.0,,,,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-239.0,-226.0,-223.0,-221.0,Balance Sheet
Other Comprehensive Income,,,,,,,-172.0,-448.0,-369.0,-142.0,Balance Sheet
"Other Equity, Total",,,,,,,-411.0,-674.0,-592.0,-363.0,Balance Sheet
Total Equity,,,,,,,30823.0,30618.0,30545.0,30756.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,70416.0,69135.0,69390.0,69992.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,2267.0,2267.0,2257.0,2250.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
