,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,10.39,20.75,18.53,18.98,22.97,14.26,,,,,
low,9.8,8.76,10.44,4.02,11.86,5.48,,,,,
change,-0.0039000000000000003,0.8042,-0.3335,0.44810000000000005,-0.21989999999999998,-0.4806,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,83106.0,81435.0,66078.0,46763.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,36305.0,36265.0,34672.0,39135.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-74.0,-192.0,-231.0,-166.0,Balance Sheet
"Total Receivables, Net",,,,,,,36231.0,36073.0,34441.0,38969.0,Balance Sheet
Invent. - Finished Goods,,,,,,,49405.0,52480.0,59186.0,58015.0,Balance Sheet
Invent. - Work In Progress,,,,,,,17644.0,17794.0,19307.0,19777.0,Balance Sheet
Invent. - Raw Materials,,,,,,,5250.0,6260.0,7413.0,6201.0,Balance Sheet
Total Inventory,,,,,,,72299.0,76534.0,85906.0,83993.0,Balance Sheet
Prepaid Expenses,,,,,,,4328.0,3998.0,3570.0,5141.0,Balance Sheet
Total Current Assets,,,,,,,195964.0,198040.0,189995.0,174866.0,Balance Sheet
Buildings,,,,,,,6501.0,6515.0,6549.0,6641.0,Balance Sheet
Machinery/Equipment,,,,,,,63670.0,64285.0,67677.0,70929.0,Balance Sheet
Construction in Progress,,,,,,,17615.0,19235.0,21776.0,22202.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,9045.0,8643.0,18936.0,18433.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,96831.0,98678.0,114938.0,118205.0,Balance Sheet
Accumulated Depreciation,,,,,,,-42991.0,-41740.0,-43486.0,-45498.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,53840.0,56938.0,71452.0,72707.0,Balance Sheet
"Goodwill, Net",,,,,,,84595.0,84595.0,84595.0,84595.0,Balance Sheet
Intangibles - Gross,,,,,,,124231.0,124232.0,124236.0,124234.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-82175.0,-84019.0,-85861.0,-87702.0,Balance Sheet
Intangibles - Net,,,,,,,42056.0,40213.0,38375.0,36532.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,,,,4568.0,Balance Sheet
Other Long Term Assets,,,,,,,812.0,624.0,1153.0,856.0,Balance Sheet
Total Assets,,,,,,,377267.0,380410.0,385570.0,374124.0,Balance Sheet
Accounts Payable,,,,,,,20301.0,16482.0,19221.0,17778.0,Balance Sheet
Accrued Expenses,,,,,,,31135.0,29096.0,32962.0,35132.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,25000.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1545.0,2373.0,2260.0,2137.0,Balance Sheet
Total Current Liabilities,,,,,,,52981.0,72951.0,54443.0,55047.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,25000.0,25812.0,Balance Sheet
Total Debt,,,,,,,0.0,25000.0,25000.0,25812.0,Balance Sheet
Deferred Income Tax,,,,,,,4308.0,3922.0,2872.0,3182.0,Balance Sheet
"Other Liabilities, Total",,,,,,,7614.0,6716.0,16428.0,15624.0,Balance Sheet
Total Liabilities,,,,,,,64903.0,83589.0,98743.0,99665.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,366.0,368.0,372.0,372.0,Balance Sheet
Additional Paid-In Capital,,,,,,,584031.0,585265.0,589681.0,593306.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-273603.0,-290207.0,-304154.0,-319654.0,Balance Sheet
"Other Equity, Total",,,,,,,1570.0,1395.0,928.0,435.0,Balance Sheet
Total Equity,,,,,,,312364.0,296821.0,286827.0,274459.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,377267.0,380410.0,385570.0,374124.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,36584.0,36789.0,37185.0,37197.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,55589.0,50693.0,56318.0,67147.0,Income Statement
"Cost of Revenue, Total",,,,,,,25602.0,20251.0,19044.0,26637.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,39907.0,37394.0,42604.0,43126.0,Income Statement
Research & Development,,,,,,,6388.0,5850.0,5649.0,6596.0,Income Statement
Depreciation,,,,,,,1400.0,2400.0,2500.0,2500.0,Income Statement
Amortiz of Intangibles,,,,,,,739.0,856.0,856.0,856.0,Income Statement
Depreciation/Amortization,,,,,,,2139.0,3256.0,3356.0,3356.0,Income Statement
"Inter Expense,Net Operatng",,,,,,,,0.0,,,Income Statement
Restructuring Charge,,,,,,,161.0,279.0,127.0,152.0,Income Statement
Litigation,,,,,,,,,,544.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Impair-Assets Held for Sale,,,,,,,125.0,125.0,83.0,0.0,Income Statement
