,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,22.45,25.2,34.74,70.0,71.52,71.45,,,,,
low,20.15,18.77,20.22,13.14,55.11,38.53,,,,,
change,0.1092,-0.0488,0.6186,0.9277,0.053,-0.1746,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,340.0,490.0,1415.0,1559.0,Balance Sheet
"Total Receivables, Net",,,,,,,48.0,35.0,51.0,58.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,121.0,118.0,114.0,102.0,Balance Sheet
Intangibles - Net,,,,,,,3878.0,4707.0,5356.0,5814.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
LT Investments - Other,,,,,,,9749.0,5197.0,3592.0,4186.0,Balance Sheet
Long Term Investments,,,,,,,9751.0,5199.0,3593.0,4187.0,Balance Sheet
"Other Assets, Total",,,,,,,4640.0,4070.0,3743.0,4642.0,Balance Sheet
Total Assets,,,,,,,18777.0,14618.0,14272.0,16362.0,Balance Sheet
Accounts Payable,,,,,,,228.0,159.0,99.0,88.0,Balance Sheet
Payable/Accrued,,,,,,,359.0,372.0,318.0,358.0,Balance Sheet
Accrued Expenses,,,,,,,110.0,106.0,103.0,92.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,7773.0,3828.0,2944.0,3855.0,Balance Sheet
Income Taxes Payable,,,,,,,685.0,746.0,886.0,964.0,Balance Sheet
Other Payables,,,,,,,31.0,31.0,27.0,27.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,716.0,776.0,913.0,991.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Long Term Debt,,,,,,,3074.0,3075.0,3571.0,3573.0,Balance Sheet
Capital Lease Obligations,,,,,,,3.0,1.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,3077.0,3077.0,3571.0,3573.0,Balance Sheet
Total Debt,,,,,,,10850.0,6904.0,6515.0,7428.0,Balance Sheet
"Other Liabilities, Total",,,,,,,3095.0,2858.0,2863.0,3922.0,Balance Sheet
Total Liabilities,,,,,,,15358.0,11176.0,10811.0,12880.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,125.0,0.0,0.0,0.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,3293.0,3442.0,3461.0,3482.0,Balance Sheet
Total Equity,,,,,,,3418.0,3442.0,3461.0,3482.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,18777.0,14618.0,14272.0,16362.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,57.0,55.0,53.0,51.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,784.0,735.0,583.0,559.0,Income Statement
"Cost of Revenue, Total",,,,,,,90.0,77.0,71.0,83.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,244.0,161.0,126.0,120.0,Income Statement
Labor & Related Expense,,,,,,,227.0,246.0,198.0,158.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,470.0,406.0,324.0,277.0,Income Statement
Unusual Expense (Income),,,,,,,1.0,,,,Income Statement
Other Operating Expense,,,,,,,,17.0,10.0,13.0,Income Statement
"Other, Net",,,,,,,-11.0,,,,Income Statement
"Other Operat Expse, Total",,,,,,,-11.0,17.0,10.0,13.0,Income Statement
Total Operating Expense,,,,,,,550.0,500.0,405.0,374.0,Income Statement
Total Operating Income,,,,,,,234.0,235.0,178.0,185.0,Income Statement
Income Before Tax,,,,,,,234.0,235.0,178.0,185.0,Income Statement
Income Tax - Total,,,,,,,61.0,61.0,48.0,50.0,Income Statement
Income After Tax,,,,,,,173.0,174.0,129.0,135.0,Income Statement
Net Inc Before Extra Items,,,,,,,173.0,174.0,129.0,135.0,Income Statement
Total Net Income,,,,,,,173.0,174.0,129.0,135.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,173.0,174.0,129.0,135.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,173.0,174.0,129.0,135.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,58.0,56.0,54.0,52.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,2.97,3.11,2.38,2.59,Income Statement
