,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,241.95,264.11,182.17,227.09,262.55,176.63,,,,,
low,198.41,104.64,107.52,98.04,151.27,79.88,,,,,
change,-0.1097,-0.47100000000000003,0.3102,0.5225,-0.23120000000000002,-0.47090000000000004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,709.0,643.0,772.0,869.0,Balance Sheet
Short Term Investments,,,,,,,805.0,774.0,463.0,365.0,Balance Sheet
Cash and Short Term Invs,,,,,,,1515.0,1417.0,1235.0,1235.0,Balance Sheet
"Total Receivables, Net",,,,,,,271.0,267.0,258.0,204.0,Balance Sheet
Invent. - Finished Goods,,,,,,,158.0,159.0,163.0,121.0,Balance Sheet
Invent. - Work In Progress,,,,,,,33.0,37.0,44.0,50.0,Balance Sheet
Invent. - Raw Materials,,,,,,,270.0,289.0,350.0,384.0,Balance Sheet
Total Inventory,,,,,,,461.0,485.0,557.0,556.0,Balance Sheet
Prepaid Expenses,,,,,,,101.0,114.0,122.0,125.0,Balance Sheet
Total Current Assets,,,,,,,2348.0,2283.0,2171.0,2119.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,635.0,625.0,680.0,662.0,Balance Sheet
"Goodwill, Net",,,,,,,39.0,40.0,39.0,38.0,Balance Sheet
Intangibles - Gross,,,,,,,119.0,119.0,119.0,96.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-66.0,-69.0,-72.0,-60.0,Balance Sheet
Intangibles - Net,,,,,,,53.0,50.0,47.0,36.0,Balance Sheet
Other Long Term Assets,,,,,,,49.0,51.0,51.0,38.0,Balance Sheet
Total Assets,,,,,,,3171.0,3098.0,3049.0,2963.0,Balance Sheet
Accounts Payable,,,,,,,56.0,46.0,57.0,55.0,Balance Sheet
Accrued Expenses,,,,,,,127.0,95.0,109.0,105.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,18.0,17.0,32.0,16.0,Balance Sheet
Customer Advances,,,,,,,90.0,94.0,87.0,82.0,Balance Sheet
Income Taxes Payable,,,,,,,9.0,12.0,16.0,25.0,Balance Sheet
Other Current Liabilities,,,,,,,15.0,14.0,15.0,12.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,113.0,121.0,117.0,119.0,Balance Sheet
Total Current Liabilities,,,,,,,313.0,280.0,316.0,296.0,Balance Sheet
Total Long Term Debt,,,,,,,16.0,16.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,34.0,33.0,32.0,16.0,Balance Sheet
