,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,38.5,41.53,44.82,47.58,81.77,81.45,,,,,
low,36.52,28.3,29.16,22.78,45.91,45.52,,,,,
change,-0.006500000000000001,-0.2263,0.38939999999999997,0.1388,0.7445,-0.1765,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1207.0,1787.0,1506.0,2031.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,3956.0,3917.0,3971.0,3570.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-91.0,-79.0,-72.0,-62.0,Balance Sheet
"Total Receivables, Net",,,,,,,5671.0,5689.0,5850.0,5528.0,Balance Sheet
Invent. - Finished Goods,,,,,,,1263.0,1305.0,1385.0,1305.0,Balance Sheet
Invent. - Work In Progress,,,,,,,195.0,212.0,196.0,196.0,Balance Sheet
Invent. - Raw Materials,,,,,,,967.0,998.0,993.0,1009.0,Balance Sheet
Total Inventory,,,,,,,2425.0,2515.0,2574.0,2510.0,Balance Sheet
Restricted Cash - Current,,,,,,,15.0,33.0,35.0,35.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,,386.0,394.0,387.0,Balance Sheet
Other Current Assets,,,,,,,1035.0,1202.0,1200.0,1194.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1050.0,1621.0,1629.0,1616.0,Balance Sheet
Total Current Assets,,,,,,,10353.0,11612.0,11559.0,11685.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,4554.0,4175.0,4252.0,4313.0,Balance Sheet
"Goodwill, Net",,,,,,,18386.0,18029.0,17725.0,17328.0,Balance Sheet
Intangibles - Gross,,,,,,,7787.0,7108.0,7033.0,6939.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-2282.0,-2219.0,-2269.0,-2298.0,Balance Sheet
Intangibles - Net,,,,,,,5505.0,4889.0,4764.0,4641.0,Balance Sheet
