,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,2.83,5.36,1.93,4.03,4.13,7.8,,,,,
low,2.45,0.6001,0.6305,0.62,1.43,1.82,,,,,
change,-0.0037,-0.7252,1.1219,0.9877,-0.253,1.316,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,65446.0,96902.0,66091.0,32048.0,Balance Sheet
Short Term Investments,,,,,,,0.0,,29779.0,49591.0,Balance Sheet
Cash and Short Term Invs,,,,,,,65446.0,96902.0,95870.0,81639.0,Balance Sheet
"Total Receivables, Net",,,,,,,,2426.0,8159.0,10592.0,Balance Sheet
Total Inventory,,,,,,,,102.0,702.0,1147.0,Balance Sheet
Prepaid Expenses,,,,,,,2933.0,3853.0,2641.0,3557.0,Balance Sheet
Total Current Assets,,,,,,,68379.0,103283.0,107372.0,96935.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3285.0,2826.0,2361.0,2262.0,Balance Sheet
Intangibles - Net,,,,,,,,24815.0,24289.0,23757.0,Balance Sheet
Other Long Term Assets,,,,,,,770.0,511.0,512.0,512.0,Balance Sheet
Total Assets,,,,,,,72434.0,131435.0,134534.0,123466.0,Balance Sheet
Accounts Payable,,,,,,,3891.0,2425.0,3097.0,2443.0,Balance Sheet
Accrued Expenses,,,,,,,13880.0,47641.0,24783.0,24823.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,47380.0,47741.0,1184.0,1751.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1500.0,1125.0,725.0,753.0,Balance Sheet
Total Current Liabilities,,,,,,,66651.0,98932.0,29789.0,29770.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,58587.0,107378.0,108093.0,Balance Sheet
Total Debt,,,,,,,47380.0,106328.0,108562.0,109844.0,Balance Sheet
"Other Liabilities, Total",,,,,,,2016.0,1833.0,2641.0,2440.0,Balance Sheet
Total Liabilities,,,,,,,68667.0,159352.0,139808.0,140303.0,Balance Sheet
Pref. Stock - Non Rdmbl.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Conv. Pref. Stk-Non Rdmbl.,,,,,,,,,,0.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,100.0,101.0,114.0,127.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2429582.0,2435072.0,2480427.0,2484574.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-2425915.0,-2463090.0,-2485744.0,-2501449.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,,-71.0,-89.0,Balance Sheet
Total Equity,,,,,,,3767.0,-27917.0,-5274.0,-16837.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,72434.0,131435.0,134534.0,123466.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,99764.0,100618.0,114131.0,126879.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Shrs Out-Pref Stk Iss. 5,,,,,,,,,13.0,0.0,Balance Sheet
Shrs Out-Pref Stk Iss. 6,,,,,,,,,3.0,3.0,Balance Sheet
Trsry Shrs-Pref. Iss. 5,,,,,,,,,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 6,,,,,,,,,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,0.0,2295.0,12329.0,18241.0,Income Statement
"Cost of Revenue, Total",,,,,,,,278.0,917.0,1152.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,24008.0,16346.0,19090.0,18698.0,Income Statement
Labor & Related Expense,,,,,,,685.0,1700.0,2500.0,2800.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,24693.0,18046.0,21590.0,21498.0,Income Statement
Research & Development,,,,,,,10682.0,8048.0,8705.0,8220.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,,,,Income Statement
Other Operating Expense,,,,,,,0.0,11023.0,0.0,,Income Statement
"Other, Net",,,,,,,,,,77.0,Income Statement
"Other Operat Expse, Total",,,,,,,0.0,11023.0,0.0,-411.0,Income Statement
Total Operating Expense,,,,,,,35375.0,37395.0,31212.0,30459.0,Income Statement
Total Operating Income,,,,,,,-35375.0,-35100.0,-18883.0,-12218.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-1418.0,-2078.0,-3973.0,-3999.0,Income Statement
"Inter Income, Non-Operating",,,,,,,10.0,15.0,212.0,435.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-5.0,-12.0,-10.0,,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,5.0,3.0,202.0,435.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,,,,77.0,Income Statement
Income Before Tax,,,,,,,-36788.0,-37175.0,-22654.0,-15705.0,Income Statement
Income After Tax,,,,,,,-36788.0,-37175.0,-22654.0,-15705.0,Income Statement
Net Inc Before Extra Items,,,,,,,-36788.0,-37175.0,-22654.0,-15705.0,Income Statement
Total Net Income,,,,,,,-36788.0,-37175.0,-22654.0,-15705.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-36788.0,-37175.0,-22654.0,-15705.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-36788.0,-37175.0,-22654.0,-15705.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,97746.0,99834.0,108529.0,121597.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.38,-0.37,-0.21,-0.13,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.38,-0.37,-0.21,-0.13,Income Statement
Diluted Weighted Average Shares,,,,,,,97746.0,99834.0,108529.0,121597.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.38,-0.37,-0.21,-0.13,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,-0.38,-0.37,-0.21,-0.13,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,1418.0,2078.0,3973.0,3999.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,131.0,117.0,70.0,32.0,Income Statement
Total Special Items,,,,,,,0.0,,,,Income Statement
Normalzd Income Before Tax,,,,,,,-36788.0,-37175.0,-22654.0,-15705.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,0.0,,,,Income Statement
Normalized Income After Tax,,,,,,,-36788.0,-37175.0,-22654.0,-15705.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-36788.0,-37175.0,-22654.0,-15705.0,Income Statement
