,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,125.0,143.38,144.82,149.9,139.98,179.79,,,,,
low,118.75,95.23,98.99,70.56,103.55,124.37,,,,,
change,0.0003,-0.1645,0.40380000000000005,-0.17670000000000002,0.1893,0.2921,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,171.0,137.0,171.0,114.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,654.0,667.0,706.0,719.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-7.0,-6.0,-6.0,-5.0,Balance Sheet
"Total Receivables, Net",,,,,,,647.0,661.0,700.0,714.0,Balance Sheet
Invent. - Finished Goods,,,,,,,99.0,106.0,119.0,126.0,Balance Sheet
Invent. - Work In Progress,,,,,,,78.0,82.0,87.0,90.0,Balance Sheet
Invent. - Raw Materials,,,,,,,191.0,218.0,240.0,249.0,Balance Sheet
Inventories - Other,,,,,,,43.0,42.0,37.0,37.0,Balance Sheet
Total Inventory,,,,,,,412.0,448.0,483.0,503.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,11.0,0.0,0.0,0.0,Balance Sheet
Other Current Assets,,,,,,,67.0,64.0,85.0,84.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,78.0,64.0,85.0,84.0,Balance Sheet
Total Current Assets,,,,,,,1308.0,1310.0,1438.0,1415.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,504.0,503.0,493.0,484.0,Balance Sheet
"Goodwill, Net",,,,,,,1463.0,1459.0,1532.0,1512.0,Balance Sheet
Intangibles - Gross,,,,,,,1037.0,1036.0,1158.0,1147.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-499.0,-512.0,-519.0,-529.0,Balance Sheet
Intangibles - Net,,,,,,,538.0,524.0,639.0,619.0,Balance Sheet
