,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,14.75,15.3,16.75,28.32,86.71,132.97,,,,,
low,11.95,8.41,9.86,8.32,23.6,44.15,,,,,
change,-0.1219,-0.18350000000000002,0.41380000000000006,0.7656999999999999,2.3999,0.5304,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,12682.0,13923.0,14192.0,16650.0,Balance Sheet
Short Term Investments,,,,,,,10373.0,739.0,3894.0,5802.0,Balance Sheet
Cash and Short Term Invs,,,,,,,23055.0,14662.0,18086.0,22452.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,16409.0,21915.0,31673.0,53783.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-79.0,-79.0,-79.0,-79.0,Balance Sheet
"Total Receivables, Net",,,,,,,16330.0,21836.0,31594.0,53704.0,Balance Sheet
Invent. - Finished Goods,,,,,,,6238.0,9907.0,6131.0,10803.0,Balance Sheet
Invent. - Work In Progress,,,,,,,3629.0,4727.0,6437.0,7294.0,Balance Sheet
Invent. - Raw Materials,,,,,,,35216.0,47961.0,58456.0,66440.0,Balance Sheet
LIFO Reserve,,,,,,,-1509.0,-1677.0,-1683.0,-2329.0,Balance Sheet
Total Inventory,,,,,,,43574.0,60918.0,69341.0,82208.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1085.0,1601.0,1050.0,1758.0,Balance Sheet
Total Current Assets,,,,,,,84044.0,99017.0,120071.0,160122.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,8335.0,22115.0,22282.0,31485.0,Balance Sheet
"Goodwill, Net",,,,,,,4709.0,4709.0,4709.0,6402.0,Balance Sheet
Intangibles - Net,,,,,,,4547.0,4487.0,4691.0,6376.0,Balance Sheet
Long Term Investments,,,,,,,35192.0,28448.0,24994.0,22747.0,Balance Sheet
Other Long Term Assets,,,,,,,572.0,620.0,553.0,582.0,Balance Sheet
Total Assets,,,,,,,137764.0,159968.0,177947.0,229128.0,Balance Sheet
Accounts Payable,,,,,,,12366.0,15024.0,16243.0,24118.0,Balance Sheet
Accrued Expenses,,,,,,,9711.0,10321.0,14450.0,23185.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,,,,4391.0,Balance Sheet
Total Current Liabilities,,,,,,,22077.0,25345.0,30693.0,51694.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,18666.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,18666.0,Balance Sheet
Deferred Income Tax,,,,,,,,,,774.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1214.0,11194.0,10480.0,10412.0,Balance Sheet
Total Liabilities,,,,,,,23291.0,36539.0,41173.0,81546.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,0.0,0.0,Balance Sheet
Common Stock,,,,,,,138.0,138.0,138.0,138.0,Balance Sheet
Additional Paid-In Capital,,,,,,,58505.0,58949.0,59784.0,54539.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,55830.0,65067.0,77812.0,94803.0,Balance Sheet
"Other Equity, Total",,,,,,,,-725.0,-960.0,-1898.0,Balance Sheet
Total Equity,,,,,,,114473.0,123429.0,136774.0,147582.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,137764.0,159968.0,177947.0,229128.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,13762.0,13773.0,13778.0,13818.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,51109.0,53495.0,71250.0,95029.0,Income Statement
"Cost of Revenue, Total",,,,,,,28137.0,30331.0,41943.0,57525.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,9514.0,10695.0,12115.0,14592.0,Income Statement
Labor & Related Expense,,,,,,,409.0,538.0,606.0,661.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,9923.0,11233.0,12721.0,15253.0,Income Statement
Total Operating Expense,,,,,,,38060.0,41564.0,54664.0,72778.0,Income Statement
Total Operating Income,,,,,,,13049.0,11931.0,16586.0,22251.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,,,,-311.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,120.0,121.0,43.0,44.0,Income Statement
Income Before Tax,,,,,,,13169.0,12052.0,16629.0,21984.0,Income Statement
Income Tax - Total,,,,,,,2780.0,2816.0,3884.0,4992.0,Income Statement
Income After Tax,,,,,,,10389.0,9236.0,12745.0,16992.0,Income Statement
Net Inc Before Extra Items,,,,,,,10389.0,9236.0,12745.0,16992.0,Income Statement
Total Net Income,,,,,,,10389.0,9236.0,12745.0,16992.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,10389.0,9236.0,12745.0,16992.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,10389.0,9236.0,12745.0,16992.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,13744.0,13767.0,13772.0,13804.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.76,0.67,0.93,1.23,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.76,0.67,0.93,1.23,Income Statement
Diluted Weighted Average Shares,,,,,,,13898.0,13903.0,13900.0,13924.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.75,0.66,0.92,1.22,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.75,0.66,0.92,1.22,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,,,,311.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,639.0,723.0,812.0,1239.0,Income Statement
Normalzd Income Before Tax,,,,,,,13169.0,12052.0,16629.0,21984.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,2780.0,2816.0,3884.0,4992.0,Income Statement
Normalized Income After Tax,,,,,,,10389.0,9236.0,12745.0,16992.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,10389.0,9236.0,12745.0,16992.0,Income Statement
