,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,174.07,217.31,275.75,379.87,484.21,472.83,,,,,
low,162.25,156.68,163.99,186.06,303.5,279.32,,,,,
change,0.0191,0.0012,0.6131000000000001,0.1973,0.4227,-0.2551,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,6497.0,4405.0,3571.0,1387.0,Balance Sheet
Short Term Investments,,,,,,,11.0,,,,Balance Sheet
Cash and Short Term Invs,,,,,,,6508.0,4405.0,3571.0,1387.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1676.0,2465.0,2168.0,2257.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-26.0,-40.0,-43.0,-44.0,Balance Sheet
"Total Receivables, Net",,,,,,,1650.0,2425.0,2125.0,2213.0,Balance Sheet
Prepaid Expenses,,,,,,,323.0,548.0,537.0,576.0,Balance Sheet
Restricted Cash - Current,,,,,,,8.0,2.0,2.0,2.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,321.0,407.0,0.0,0.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,329.0,409.0,2.0,2.0,Balance Sheet
Total Current Assets,,,,,,,8810.0,7787.0,6235.0,4178.0,Balance Sheet
Buildings,,,,,,,346.0,,,,Balance Sheet
Machinery/Equipment,,,,,,,515.0,,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,426.0,1346.0,1302.0,1172.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1287.0,1346.0,1302.0,1172.0,Balance Sheet
Accumulated Depreciation,,,,,,,-620.0,-998.0,-970.0,-867.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,667.0,973.0,889.0,760.0,Balance Sheet
"Goodwill, Net",,,,,,,3506.0,33642.0,34444.0,34499.0,Balance Sheet
Intangibles - Net,,,,,,,1285.0,21177.0,20059.0,19524.0,Balance Sheet
Long Term Investments,,,,,,,,1616.0,1859.0,1889.0,Balance Sheet
Other Long Term Assets,,,,,,,399.0,897.0,837.0,963.0,Balance Sheet
Total Assets,,,,,,,15026.0,66092.0,64323.0,61813.0,Balance Sheet
Accounts Payable,,,,,,,205.0,410.0,385.0,371.0,Balance Sheet
Accrued Expenses,,,,,,,703.0,515.0,558.0,649.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,66.0,14.0,52.0,Balance Sheet
Customer Advances,,,,,,,2217.0,3167.0,2933.0,2870.0,Balance Sheet
Income Taxes Payable,,,,,,,90.0,518.0,166.0,171.0,Balance Sheet
Discontinued Operations,,,,,,,149.0,66.0,0.0,0.0,Balance Sheet
Other Current Liabilities,,,,,,,451.0,911.0,902.0,935.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,2907.0,4662.0,4001.0,3976.0,Balance Sheet
Total Current Liabilities,,,,,,,3815.0,5653.0,4958.0,5048.0,Balance Sheet
Total Long Term Debt,,,,,,,4114.0,11326.0,10776.0,10734.0,Balance Sheet
Total Debt,,,,,,,4114.0,11392.0,10790.0,10786.0,Balance Sheet
Deferred Income Tax,,,,,,,,4450.0,4449.0,4336.0,Balance Sheet
Minority Interest,,,,,,,3504.0,3508.0,3367.0,3232.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,262.0,273.0,267.0,259.0,Balance Sheet
Other LT Liabilities,,,,,,,1299.0,1180.0,1073.0,1037.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1561.0,1453.0,1340.0,1296.0,Balance Sheet
Total Liabilities,,,,,,,12994.0,26390.0,24890.0,24646.0,Balance Sheet
Common Stock,,,,,,,294.0,415.0,415.0,415.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1031.0,43445.0,43242.0,44229.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,15017.0,16065.0,17298.0,17735.0,Balance Sheet
Treasury Stock - Common,,,,,,,-13469.0,-19441.0,-20711.0,-24174.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-336.0,-362.0,-479.0,-749.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-305.0,-301.0,-304.0,-301.0,Balance Sheet
Other Comprehensive Income,,,,,,,-200.0,-119.0,-28.0,12.0,Balance Sheet
"Other Equity, Total",,,,,,,-841.0,-782.0,-811.0,-1038.0,Balance Sheet
Total Equity,,,,,,,2032.0,39702.0,39433.0,37167.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,15026.0,66092.0,64323.0,61813.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,241.0,362.0,362.0,362.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,53.0,53.0,53.0,53.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,2088.0,2389.0,2993.0,2861.0,Income Statement
"Cost of Revenue, Total",,,,,,,592.0,749.0,1011.0,994.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,412.0,428.0,567.0,512.0,Income Statement
Depreciation,,,,,,,19.0,26.0,36.0,31.0,Income Statement
Amortiz of Intangibles,,,,,,,22.0,111.0,267.0,267.0,Income Statement
Depreciation/Amortization,,,,,,,41.0,137.0,303.0,298.0,Income Statement
"Inter/Invest Inc, Operating",,,,,,,,-3.0,-11.0,-6.0,Income Statement
Restructuring Charge,,,,,,,19.0,79.0,60.0,62.0,Income Statement
Impair-Assets Held for Use,,,,,,,28.0,5.0,0.0,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,92.0,-881.0,-417.0,144.0,Income Statement
Unusual Expense (Income),,,,,,,139.0,-797.0,-357.0,206.0,Income Statement
Total Operating Expense,,,,,,,1184.0,514.0,1513.0,2004.0,Income Statement
Total Operating Income,,,,,,,904.0,1875.0,1480.0,857.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-25.0,-57.0,-90.0,-71.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,45.0,-6.0,30.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,11.0,4.0,7.0,7.0,Income Statement
"Other, Net",,,,,,,11.0,4.0,7.0,7.0,Income Statement
Income Before Tax,,,,,,,890.0,1867.0,1391.0,823.0,Income Statement
Income Tax - Total,,,,,,,154.0,568.0,340.0,145.0,Income Statement
Income After Tax,,,,,,,736.0,1299.0,1051.0,678.0,Income Statement
Minority Interest,,,,,,,-61.0,-64.0,-79.0,-70.0,Income Statement
Net Inc Before Extra Items,,,,,,,675.0,1235.0,972.0,608.0,Income Statement
Total Net Income,,,,,,,675.0,1235.0,972.0,608.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,675.0,1235.0,972.0,608.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,675.0,1235.0,972.0,608.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,241.0,275.0,338.0,330.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,2.8,4.49,2.88,1.84,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,2.8,4.49,2.88,1.84,Income Statement
Diluted Weighted Average Shares,,,,,,,242.0,276.0,339.0,331.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,2.79,4.47,2.86,1.84,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,2.79,4.47,2.86,1.84,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.77,0.77,0.85,0.85,Income Statement
Gross Divid - Common Stock,,,,,,,186.0,186.0,286.0,277.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,25.0,57.0,90.0,71.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,19.0,26.0,36.0,31.0,Income Statement
Total Special Items,,,,,,,139.0,-797.0,-357.0,206.0,Income Statement
Normalzd Income Before Tax,,,,,,,1029.0,1070.0,1034.0,1029.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,24.0,-242.0,-87.0,36.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,178.0,326.0,253.0,181.0,Income Statement
Normalized Income After Tax,,,,,,,851.0,744.0,781.0,848.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,790.0,680.0,702.0,778.0,Income Statement
Basic Normalized EPS,,,,,,,3.28,2.47,2.08,2.36,Income Statement
Diluted Normalized EPS,,,,,,,3.26,2.46,2.07,2.35,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,3263.0,1299.0,2350.0,3028.0,Cash Flow
Depreciation/Depletion,,,,,,,82.0,26.0,62.0,93.0,Cash Flow
Amortization,,,,,,,96.0,111.0,379.0,645.0,Cash Flow
Deferred Taxes,,,,,,,13.0,-53.0,-91.0,-155.0,Cash Flow
Unusual Items,,,,,,,20.0,-1327.0,-1880.0,-1882.0,Cash Flow
Other Non-Cash Items,,,,,,,194.0,111.0,249.0,427.0,Cash Flow
Non-Cash Items,,,,,,,214.0,-1216.0,-1631.0,-1455.0,Cash Flow
Accounts Receivable,,,,,,,-144.0,187.0,387.0,291.0,Cash Flow
Prepaid Expenses,,,,,,,-122.0,437.0,59.0,-158.0,Cash Flow
Payable/Accrued,,,,,,,38.0,-318.0,-285.0,-382.0,Cash Flow
Changes in Working Capital,,,,,,,-70.0,55.0,-393.0,-666.0,Cash Flow
Total Cash from Operations,,,,,,,3598.0,222.0,676.0,1490.0,Cash Flow
Capital Expenditures,,,,,,,-35.0,-16.0,-40.0,-61.0,Cash Flow
Acquisition of Business,,,,,,,-99.0,,,,Cash Flow
Sale of Business,,,,,,,,295.0,275.0,242.0,Cash Flow
Sale of Fixed Assets,,,,,,,16.0,2618.0,3506.0,3510.0,Cash Flow
"Investment, Net",,,,,,,-2.0,4.0,4.0,-2.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-85.0,2917.0,3785.0,3750.0,Cash Flow
Total Cash from Investing,,,,,,,-120.0,2901.0,3745.0,3689.0,Cash Flow
Financing Cash Flow Items,,,,,,,-283.0,-121.0,210.0,128.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-743.0,-186.0,-472.0,-749.0,Cash Flow
"Common Stock, Net",,,,,,,0.0,-7003.0,-8503.0,-11003.0,Cash Flow
Options Exercised,,,,,,,13.0,3.0,5.0,4.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,13.0,-7000.0,-8498.0,-10999.0,Cash Flow
"Short Term Debt, Net",,,,,,,,-219.0,-219.0,-219.0,Cash Flow
Long Term Debt Issued,,,,,,,0.0,5395.0,5395.0,5395.0,Cash Flow
Long Term Debt Reduction,,,,,,,0.0,-3074.0,-3684.0,-3684.0,Cash Flow
"Long Term Debt, Net",,,,,,,0.0,2321.0,1711.0,1711.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,0.0,2102.0,1492.0,1492.0,Cash Flow
Total Cash From Financing,,,,,,,-1013.0,-5205.0,-7268.0,-10128.0,Cash Flow
Foreign Exchange Effects,,,,,,,-82.0,-16.0,-85.0,-167.0,Cash Flow
Net Change in Cash,,,,,,,2383.0,-2098.0,-2932.0,-5116.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,4122.0,6505.0,6505.0,6505.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,6505.0,4407.0,3573.0,1389.0,Cash Flow
"Depreciation, Supplemental",,,,,,,82.0,26.0,62.0,93.0,Cash Flow
Free Cash Flow,,,,,,,3563.0,206.0,636.0,1429.0,
FCF Growth,,,,,,,,-0.9421835531855178,2.087378640776699,1.2468553459119498,
