,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,109.53,164.49,243.67,494.4,744.56,556.59,,,,,
low,85.59,74.5,84.11,73.14,411.88,207.37,,,,,
change,-0.15880000000000002,0.383,0.8146,1.0828,0.19510000000000002,-0.4903,,,,,
Date,,,,,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,2199.0,2178.0,2243.0,2085.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,,62.0,,,Balance Sheet
Prov. for Doubtful Accts,,,,,,,,-4.0,,,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,61.0,58.0,66.0,56.0,Balance Sheet
Other Receivables,,,,,,,33.0,24.0,166.0,164.0,Balance Sheet
"Total Receivables, Net",,,,,,,93.0,82.0,232.0,220.0,Balance Sheet
Total Inventory,,,,,,,634.0,734.0,817.0,859.0,Balance Sheet
Prepaid Expenses,,,,,,,45.0,45.0,53.0,52.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,43.0,52.0,54.0,35.0,Balance Sheet
Total Current Assets,,,,,,,3014.0,3091.0,3399.0,3251.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1479.0,1509.0,1648.0,1841.0,Balance Sheet
Accumulated Depreciation,,,,,,,-163.0,-174.0,-185.0,-198.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1748.0,1779.0,1902.0,2095.0,Balance Sheet
"Goodwill, Net",,,,,,,141.0,141.0,141.0,141.0,Balance Sheet
Intangibles - Net,,,,,,,73.0,73.0,73.0,74.0,Balance Sheet
Long Term Investments,,,,,,,98.0,101.0,101.0,98.0,Balance Sheet
Deferred Charges,,,,,,,4.0,4.0,5.0,4.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,50.0,57.0,63.0,63.0,Balance Sheet
Other Long Term Assets,,,,,,,292.0,294.0,203.0,105.0,Balance Sheet
Total Assets,,,,,,,5420.0,5540.0,5888.0,5831.0,Balance Sheet
Accounts Payable,,,,,,,206.0,242.0,255.0,186.0,Balance Sheet
Accrued Expenses,,,,,,,264.0,274.0,249.0,265.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,164.0,62.0,354.0,44.0,Balance Sheet
Customer Advances,,,,,,,385.0,388.0,437.0,391.0,Balance Sheet
Income Taxes Payable,,,,,,,12.0,31.0,0.0,0.0,Balance Sheet
Other Current Liabilities,,,,,,,66.0,66.0,68.0,73.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,463.0,485.0,505.0,464.0,Balance Sheet
Total Current Liabilities,,,,,,,1096.0,1064.0,1362.0,959.0,Balance Sheet
Long Term Debt,,,,,,,2203.0,2198.0,2049.0,2456.0,Balance Sheet
Capital Lease Obligations,,,,,,,549.0,561.0,595.0,661.0,Balance Sheet
Total Long Term Debt,,,,,,,2752.0,2758.0,2644.0,3117.0,Balance Sheet
Total Debt,,,,,,,2916.0,2820.0,2997.0,3161.0,Balance Sheet
Deferred Income Tax,,,,,,,4.0,0.0,,,Balance Sheet
"Other Liabilities, Total",,,,,,,546.0,548.0,541.0,535.0,Balance Sheet
Total Liabilities,,,,,,,4399.0,4370.0,4546.0,4611.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,603.0,621.0,576.0,334.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,404.0,551.0,772.0,894.0,Balance Sheet
Other Equity,,,,,,,14.0,,,,Balance Sheet
Other Comprehensive Income,,,,,,,1.0,-1.0,-6.0,-8.0,Balance Sheet
"Other Equity, Total",,,,,,,15.0,-1.0,-6.0,-8.0,Balance Sheet
Total Equity,,,,,,,1021.0,1170.0,1342.0,1220.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,5420.0,5540.0,5888.0,5831.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,21.0,22.0,25.0,24.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-10-30 00:00:00,2022-01-29 00:00:00,2022-04-30 00:00:00,2022-07-30 00:00:00,Income Statement
Total Revenue,,,,,,,1006.0,903.0,957.0,992.0,Income Statement
"Cost of Revenue, Total",,,,,,,501.0,447.0,459.0,468.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,221.0,227.0,280.0,278.0,Income Statement
Labor & Related Expense,,,,,,,12.0,11.0,13.0,11.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,233.0,238.0,293.0,289.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,0.0,,,Income Statement
Other Unusual Expnse (In),,,,,,,19.0,7.0,146.0,23.0,Income Statement
Unusual Expense (Income),,,,,,,19.0,7.0,146.0,23.0,Income Statement
Total Operating Expense,,,,,,,752.0,692.0,898.0,781.0,Income Statement
Total Operating Income,,,,,,,254.0,210.0,59.0,211.0,Income Statement
"Inter Expse, Non-Operating",,,,,,,-17.0,-29.0,-24.0,-34.0,Income Statement
"Inter Capital, Non-Operat",,,,,,,3.0,3.0,2.0,1.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-14.0,-25.0,-22.0,-33.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,1.0,1.0,1.0,6.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,,-3.0,0.0,-3.0,Income Statement
"Other, Net",,,,,,,,-3.0,0.0,-3.0,Income Statement
Income Before Tax,,,,,,,241.0,183.0,39.0,181.0,Income Statement
Income Tax - Total,,,,,,,54.0,34.0,-163.0,56.0,Income Statement
Income After Tax,,,,,,,186.0,148.0,202.0,125.0,Income Statement
Equity In Affiliates,,,,,,,-2.0,-1.0,-1.0,-3.0,Income Statement
Net Inc Before Extra Items,,,,,,,184.0,147.0,201.0,122.0,Income Statement
Total Net Income,,,,,,,184.0,147.0,201.0,122.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,184.0,147.0,201.0,122.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,184.0,147.0,201.0,122.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,21.0,21.0,23.0,24.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,8.59,6.85,8.88,5.0,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,8.59,6.85,8.88,5.0,Income Statement
Diluted Weighted Average Shares,,,,,,,31.0,30.0,29.0,27.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,5.88,4.91,7.04,4.5,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,5.88,4.91,7.04,4.5,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,14.0,25.0,22.0,33.0,Income Statement
"Interest Capitalized, Suppl",,,,,,,-3.0,-3.0,-2.0,-1.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,25.0,25.0,25.0,27.0,Income Statement
Total Special Items,,,,,,,19.0,11.0,153.0,26.0,Income Statement
